broad_money,petrol_future,M_0,Target
47967.9,20.14,12801.8,0
47967.9,20.28,12801.8,0
47967.9,20.75,12801.8,0
47967.9,20.81,12801.8,0
47967.9,20.46,12801.8,0
47967.9,20.09,12801.8,1
47967.9,19.54,12801.8,1
47967.9,19.69,12801.8,1
47967.9,19.94,12801.8,0
47967.9,19.89,12801.8,1
47967.9,19.81,12801.8,1
47967.9,19.79,12801.8,0
47967.9,21.18,12801.8,1
47967.9,20.39,12801.8,0
47967.9,20.87,12801.8,1
47967.9,21.26,12801.8,1
47967.9,19.6,12801.8,0
52810.6,14.87,1324.8,0
52810.6,13.88,1324.8,0
52810.6,13.87,1324.8,0
52810.6,14.55,1324.8,1
52810.6,13.75,1324.8,0
52810.6,13.68,1324.8,1
52810.6,13.91,1324.8,1
52810.6,14.18,1324.8,1
52810.6,14.37,1324.8,1
52810.6,14.5,1324.8,0
52810.6,13.92,1324.8,0
52810.6,13.62,1324.8,1
52810.6,13.85,1324.8,0
52810.6,13.2,1324.8,0
52810.6,12.92,1324.8,1
52810.6,13.16,1324.8,1
52810.6,13.54,1324.8,0
52810.6,13.37,1324.8,0
52810.6,13.64,1324.8,1
52810.6,13.76,1324.8,1
52810.6,13.8,1324.8,0
52810.6,13.05,1324.8,0
52810.6,12.76,1324.8,0
52810.6,12.71,1324.8,1
52810.6,13.21,1324.8,0
52810.6,13.35,1324.8,1
52810.6,14.67,1324.8,0
52810.6,14.59,1324.8,1
52810.6,14.29,1324.8,1
52810.6,14.12,1324.8,0
52810.6,14.67,1324.8,1
52810.6,14.34,1324.8,1
52810.6,13.77,1324.8,0
52810.6,13.58,1324.8,1
52810.6,13.23,1324.8,0
52810.6,13.5,1324.8,0
52810.6,13.34,1324.8,1
52810.6,13.73,1324.8,1
52810.6,13.67,1324.8,1
52810.6,15.61,1324.8,1
52810.6,15.54,1324.8,1
52810.6,15.74,1324.8,0
52810.6,15.99,1324.8,1
52810.6,15.45,1324.8,1
52810.6,15.22,1324.8,0
52810.6,15.55,1324.8,0
52810.6,15.56,1324.8,0
52810.6,15.32,1324.8,1
52810.6,15.12,1324.8,1
52810.6,15.46,1324.8,0
52810.6,15.9,1324.8,0
52810.6,15.46,1324.8,1
52810.6,15.41,1324.8,0
52810.6,15.45,1324.8,1
52810.6,15.54,1324.8,1
52810.6,15.19,1324.8,0
52810.6,15.09,1324.8,1
52810.6,15.32,1324.8,0
52810.6,15.74,1324.8,0
52810.6,15.32,1324.8,0
52810.6,15.39,1324.8,1
52810.6,16.13,1324.8,0
52810.6,15.95,1324.8,1
52810.6,15.47,1324.8,0
52810.6,15.37,1324.8,0
52810.6,15.24,1324.8,0
52810.6,15.13,1324.8,1
52810.6,15.17,1324.8,0
52810.6,15.24,1324.8,1
52810.6,14.95,1324.8,0
52810.6,15.08,1324.8,0
52810.6,14.47,1324.8,1
52810.6,14.07,1324.8,0
52810.6,12.96,1324.8,0
52810.6,14.18,1324.8,0
52810.6,14.63,1324.8,1
52810.6,14.78,1324.8,0
52810.6,14.82,1324.8,0
52810.6,14.99,1324.8,0
52810.6,14.85,1324.8,1
52810.6,15.2,1324.8,0
52810.6,14.96,1324.8,0
52810.6,14.84,1324.8,1
52810.6,14.81,1324.8,1
52810.6,15.12,1324.8,1
52810.6,15.07,1324.8,0
52810.6,14.55,1324.8,1
52810.6,13.85,1324.8,1
52810.6,13.48,1324.8,0
52810.6,12.75,1324.8,0
52810.6,12.59,1324.8,0
52810.6,11.56,1324.8,0
52810.6,11.98,1324.8,1
52810.6,12.6,1324.8,1
52810.6,11.77,1324.8,1
52810.6,11.84,1324.8,1
52810.6,13.43,1324.8,0
52810.6,14.52,1324.8,0
52810.6,14.6,1324.8,0
52810.6,14.03,1324.8,0
52810.6,14.13,1324.8,1
52810.6,14.07,1324.8,1
52810.6,11.12,1324.8,0
52810.6,11.33,1324.8,0
52810.6,11.23,1324.8,1
52810.6,11.46,1324.8,1
52810.6,11.72,1324.8,1
52810.6,11.75,1324.8,1
52810.6,12.05,1324.8,1
52810.6,16.43,1324.8,0
52810.6,16.45,1324.8,1
52810.6,16.34,1324.8,1
52810.6,16.51,1324.8,1
52810.6,14.52,1324.8,1
52810.6,13.98,1324.8,0
52810.6,13.34,1324.8,1
52810.6,13.79,1324.8,1
52810.6,14.16,1324.8,0
52810.6,13.88,1324.8,0
52810.6,13.87,1324.8,1
52810.6,14.22,1324.8,0
52810.6,14.27,1324.8,0
52810.6,14.09,1324.8,1
52810.6,14.21,1324.8,0
52810.6,14.21,1324.8,0
52810.6,13.7,1324.8,0
52810.6,16.7,1324.8,1
52810.6,16.63,1324.8,1
52810.6,16.43,1324.8,0
52810.6,16.15,1324.8,0
52810.6,15.96,1324.8,1
52810.6,16.02,1324.8,0
52810.6,15.66,1324.8,1
52810.6,16.25,1324.8,0
52810.6,16.16,1324.8,0
52810.6,16.15,1324.8,0
52810.6,15.37,1324.8,0
52810.6,15.31,1324.8,0
52810.6,15.45,1324.8,1
52810.6,15.35,1324.8,1
52810.6,15.44,1324.8,1
52810.6,15.34,1324.8,1
52810.6,15.27,1324.8,0
52810.6,15.32,1324.8,0
52810.6,15.33,1324.8,0
52810.6,14.91,1324.8,1
52810.6,14.33,1324.8,0
52810.6,14.26,1324.8,1
52810.6,14.18,1324.8,0
52810.6,14.2,1324.8,0
52810.6,14.06,1324.8,1
52810.6,13.28,1324.8,0
52810.6,13.21,1324.8,0
52810.6,14.34,1324.8,0
52810.6,14.42,1324.8,0
52810.6,14.57,1324.8,1
52810.6,14.53,1324.8,0
52810.6,14.86,1324.8,1
52810.6,15.49,1324.8,0
52810.6,15.49,1324.8,1
52810.6,15.67,1324.8,0
52810.6,15.81,1324.8,1
52810.6,15.98,1324.8,1
52810.6,15.75,1324.8,1
52810.6,15.64,1324.8,0
52810.6,15.98,1324.8,1
52810.6,16.14,1324.8,0
52810.6,15.43,1324.8,1
52810.6,15.64,1324.8,1
52810.6,15.39,1324.8,0
52810.6,15.5,1324.8,0
52810.6,15.06,1324.8,1
52810.6,14.42,1324.8,1
52810.6,14.58,1324.8,0
52810.6,14.44,1324.8,0
52810.6,14.23,1324.8,0
52810.6,14.05,1324.8,0
52810.6,14.05,1324.8,1
52810.6,14.15,1324.8,0
52810.6,13.35,1324.8,1
52810.6,13.43,1324.8,0
52810.6,14.08,1324.8,0
52810.6,13.97,1324.8,0
52810.6,14.05,1324.8,0
52810.6,14.23,1324.8,0
52810.6,14.13,1324.8,1
52810.6,14.29,1324.8,1
52810.6,14.24,1324.8,1
52810.6,14.42,1324.8,0
52810.6,14.36,1324.8,1
52810.6,14.2,1324.8,0
52810.6,14.14,1324.8,1
52810.6,13.97,1324.8,1
52810.6,13.87,1324.8,1
52810.6,13.38,1324.8,0
52810.6,13.52,1324.8,1
52810.6,13.55,1324.8,1
52810.6,13.84,1324.8,1
52810.6,13.57,1324.8,1
52810.6,12.82,1324.8,0
52810.6,12.45,1324.8,0
52810.6,12.14,1324.8,1
52810.6,12.15,1324.8,0
52810.6,12.14,1324.8,0
52810.6,12.45,1324.8,0
52810.6,12.12,1324.8,1
52810.6,11.86,1324.8,0
52810.6,11.22,1324.8,0
52810.6,11.13,1324.8,0
52810.6,11.24,1324.8,1
52810.6,11.19,1324.8,0
52810.6,11.17,1324.8,0
52810.6,11.47,1324.8,1
52810.6,11.3,1324.8,0
52810.6,11.16,1324.8,0
52810.6,10.72,1324.8,0
52810.6,10.79,1324.8,0
52810.6,11.29,1324.8,1
52810.6,11.55,1324.8,1
52810.6,12.38,1324.8,1
52810.6,11.03,1324.8,0
52810.6,10.95,1324.8,0
52810.6,10.81,1324.8,0
52810.6,17.43,1324.8,0
52810.6,16.89,1324.8,0
52810.6,16.91,1324.8,0
52810.6,16.82,1324.8,0
52810.6,16.97,1324.8,1
52810.6,16.63,1324.8,0
52810.6,16.47,1324.8,1
52810.6,17.05,1324.8,1
52810.6,16.5,1324.8,0
52810.6,16.37,1324.8,0
52810.6,16.58,1324.8,1
52810.6,16.42,1324.8,0
52810.6,16.36,1324.8,1
52810.6,16.04,1324.8,1
52810.6,15.74,1324.8,0
52810.6,16.82,1324.8,1
52810.6,16.98,1324.8,0
52810.6,17.31,1324.8,1
52810.6,17.82,1324.8,1
52810.6,17.21,1324.8,1
52810.6,16.21,1324.8,0
52810.6,15.92,1324.8,0
52810.6,14.31,1324.8,0
52810.6,14.32,1324.8,1
52810.6,16.51,1324.8,1
52810.6,16.48,1324.8,1
52810.6,16.83,1324.8,1
52810.6,16.76,1324.8,1
57122.2,11.99,14618.1,0
57122.2,12.45,14618.1,0
57122.2,12.8,14618.1,1
57122.2,13.09,14618.1,1
57122.2,12.32,14618.1,0
57122.2,12.34,14618.1,1
57122.2,11.75,14618.1,1
57122.2,11.85,14618.1,0
57122.2,11.88,14618.1,1
57122.2,11.37,14618.1,0
57122.2,11.53,14618.1,1
57122.2,12.75,14618.1,0
57122.2,12.37,14618.1,1
57122.2,12.3,14618.1,1
57122.2,12.38,14618.1,0
57122.2,12.02,14618.1,1
57122.2,11.8,14618.1,1
57122.2,11.67,14618.1,0
57122.2,11.68,14618.1,0
57122.2,12.51,14618.1,1
57122.2,12.93,14618.1,0
57122.2,13.35,14618.1,1
57122.2,13.3,14618.1,1
57122.2,13.63,14618.1,1
57122.2,12.04,14618.1,0
57122.2,11.76,14618.1,1
57122.2,11.96,14618.1,1
57122.2,12.48,14618.1,0
57122.2,12.61,14618.1,1
57122.2,12.68,14618.1,0
57122.2,12.27,14618.1,1
57122.2,12.24,14618.1,0
57122.2,24.21,14618.1,0
57122.2,23.86,14618.1,1
57122.2,24.13,14618.1,1
57122.2,24.51,14618.1,0
57122.2,24.72,14618.1,0
57122.2,24.29,14618.1,1
57122.2,24.46,14618.1,1
57122.2,24.12,14618.1,1
57122.2,24.87,14618.1,1
57122.2,24.76,14618.1,1
57122.2,24.61,14618.1,1
57122.2,24.33,14618.1,1
57122.2,24.69,14618.1,1
57122.2,24.51,14618.1,0
57122.2,24.54,14618.1,1
57122.2,23.76,14618.1,1
57122.2,23.45,14618.1,1
57122.2,23.27,14618.1,0
57122.2,22.45,14618.1,1
57122.2,20.9,14618.1,0
57122.2,21.27,14618.1,0
57122.2,22.3,14618.1,1
57122.2,23.06,14618.1,1
57122.2,22.45,14618.1,0
57122.2,22.82,14618.1,0
57122.2,22.53,14618.1,0
57122.2,22.22,14618.1,0
57122.2,22.2,14618.1,0
57122.2,22.61,14618.1,0
57122.2,23.45,14618.1,0
57122.2,23.35,14618.1,0
57122.2,23.19,14618.1,0
57122.2,22.92,14618.1,0
57122.2,21.68,14618.1,1
57122.2,21.75,14618.1,1
57122.2,22.51,14618.1,0
57122.2,22.39,14618.1,0
57122.2,22.56,14618.1,1
57122.2,23.14,14618.1,0
57122.2,23,14618.1,0
57122.2,23.27,14618.1,0
57122.2,24.03,14618.1,1
57122.2,24.47,14618.1,1
57122.2,24.33,14618.1,1
57122.2,24.91,14618.1,0
57122.2,25.13,14618.1,0
57122.2,25.7,14618.1,1
57122.2,26.6,14618.1,0
57122.2,25.8,14618.1,0
57122.2,26.56,14618.1,1
57122.2,27.07,14618.1,1
57122.2,26.44,14618.1,1
57122.2,26.87,14618.1,1
57122.2,25.96,14618.1,0
57122.2,24.59,14618.1,0
57122.2,25,14618.1,0
57122.2,25.82,14618.1,0
57122.2,25.81,14618.1,0
57122.2,26.66,14618.1,0
57122.2,26.22,14618.1,1
57122.2,26.54,14618.1,1
57122.2,26.15,14618.1,0
57122.2,25.23,14618.1,1
57122.2,25.38,14618.1,0
57122.2,25.73,14618.1,0
57122.2,26.36,14618.1,1
57122.2,26.83,14618.1,1
57122.2,26.74,14618.1,1
57122.2,26.54,14618.1,1
57122.2,26.26,14618.1,0
57122.2,25.5,14618.1,1
57122.2,25.87,14618.1,1
57122.2,26.33,14618.1,1
57122.2,26.82,14618.1,1
57122.2,26.47,14618.1,1
57122.2,25.6,14618.1,0
57122.2,12.31,14618.1,0
57122.2,12.15,14618.1,1
57122.2,12.11,14618.1,1
57122.2,12.08,14618.1,1
57122.2,11.81,14618.1,0
57122.2,12.46,14618.1,1
57122.2,12.69,14618.1,0
57122.2,12.44,14618.1,1
57122.2,12.06,14618.1,0
57122.2,19.65,14618.1,0
57122.2,19.94,14618.1,0
57122.2,20.63,14618.1,1
57122.2,20.52,14618.1,0
57122.2,20.38,14618.1,1
57122.2,20.54,14618.1,0
57122.2,20.97,14618.1,0
57122.2,20.53,14618.1,1
57122.2,20.45,14618.1,0
57122.2,20.3,14618.1,1
57122.2,20.44,14618.1,0
57122.2,20.56,14618.1,1
57122.2,20.88,14618.1,0
57122.2,21.27,14618.1,1
57122.2,21.3,14618.1,1
57122.2,21.52,14618.1,1
57122.2,21.48,14618.1,1
57122.2,21.67,14618.1,1
57122.2,21.36,14618.1,0
57122.2,21.74,14618.1,1
57122.2,21.52,14618.1,1
57122.2,21.77,14618.1,0
57122.2,21.65,14618.1,1
57122.2,21.84,14618.1,0
57122.2,21.47,14618.1,0
57122.2,20.58,14618.1,0
57122.2,20.95,14618.1,1
57122.2,21.27,14618.1,1
57122.2,13.85,14618.1,1
57122.2,14.69,14618.1,0
57122.2,14.31,14618.1,1
57122.2,14.49,14618.1,0
57122.2,14.45,14618.1,0
57122.2,14.46,14618.1,0
57122.2,15.05,14618.1,1
57122.2,15,14618.1,0
57122.2,15.24,14618.1,1
57122.2,15.5,14618.1,1
57122.2,15.51,14618.1,0
57122.2,15.34,14618.1,1
57122.2,15.67,14618.1,0
57122.2,16.17,14618.1,0
57122.2,16.44,14618.1,1
57122.2,16.8,14618.1,0
57122.2,16.76,14618.1,0
57122.2,16.64,14618.1,1
57122.2,16.95,14618.1,1
57122.2,16.81,14618.1,0
57122.2,16.03,14618.1,1
57122.2,15.83,14618.1,1
57122.2,16.57,14618.1,0
57122.2,16.4,14618.1,1
57122.2,16.72,14618.1,1
57122.2,16.47,14618.1,0
57122.2,16.87,14618.1,1
57122.2,17.33,14618.1,1
57122.2,17.8,14618.1,1
57122.2,17.78,14618.1,1
57122.2,17.92,14618.1,0
57122.2,18.18,14618.1,1
57122.2,17.94,14618.1,0
57122.2,17.66,14618.1,0
57122.2,17.81,14618.1,0
57122.2,18.45,14618.1,1
57122.2,18.53,14618.1,1
57122.2,18.66,14618.1,1
57122.2,18.85,14618.1,1
57122.2,18.92,14618.1,0
57122.2,18.98,14618.1,1
57122.2,18.32,14618.1,1
57122.2,18.22,14618.1,0
57122.2,18.5,14618.1,0
57122.2,18.06,14618.1,1
57122.2,17.57,14618.1,0
57122.2,18.03,14618.1,1
57122.2,18.04,14618.1,0
57122.2,17.94,14618.1,1
57122.2,17.11,14618.1,0
57122.2,16.88,14618.1,0
57122.2,17.03,14618.1,1
57122.2,17.41,14618.1,0
57122.2,17.06,14618.1,0
57122.2,17.14,14618.1,0
57122.2,17.35,14618.1,0
57122.2,17.17,14618.1,0
57122.2,16.84,14618.1,0
57122.2,16.34,14618.1,0
57122.2,16.65,14618.1,1
57122.2,16.74,14618.1,0
57122.2,17.32,14618.1,1
57122.2,17.86,14618.1,1
57122.2,17.66,14618.1,0
57122.2,17.99,14618.1,0
57122.2,17.85,14618.1,0
57122.2,18.43,14618.1,1
57122.2,18.33,14618.1,1
57122.2,18.55,14618.1,0
57122.2,17.94,14618.1,0
57122.2,18.19,14618.1,0
57122.2,17.99,14618.1,1
57122.2,17.7,14618.1,1
57122.2,17.61,14618.1,0
57122.2,18.45,14618.1,1
57122.2,18.29,14618.1,1
57122.2,18.39,14618.1,1
57122.2,18.23,14618.1,0
57122.2,18.44,14618.1,1
57122.2,19.29,14618.1,0
57122.2,19.39,14618.1,1
57122.2,13.07,14618.1,1
57122.2,13.44,14618.1,1
57122.2,12.89,14618.1,0
57122.2,19.71,14618.1,0
57122.2,19.94,14618.1,1
57122.2,19.91,14618.1,0
57122.2,20.15,14618.1,0
57122.2,19.92,14618.1,1
57122.2,20.16,14618.1,0
57122.2,20.62,14618.1,1
57122.2,20.44,14618.1,0
57122.2,19.37,14618.1,0
57122.2,21.99,14618.1,1
57122.2,21.49,14618.1,0
57122.2,22.01,14618.1,0
57122.2,22.11,14618.1,1
57122.2,22.66,14618.1,1
57122.2,23.2,14618.1,1
57122.2,22,14618.1,0
57122.2,22.61,14618.1,1
57122.2,19.69,14618.1,1
57122.2,23.55,14618.1,0
57122.2,19.77,14618.1,1
57122.2,19.78,14618.1,1
70233.52,29.54,12115.13,1
70233.52,28.82,12115.13,1
70233.52,29.66,12115.13,0
70233.52,28.03,12115.13,0
70233.52,27.83,12115.13,1
70233.52,28.45,12115.13,1
70233.52,28.02,12115.13,0
70233.52,28.2,12115.13,0
70233.52,27.22,12115.13,0
70233.52,27.64,12115.13,0
70233.52,28.22,12115.13,0
70233.52,27.55,12115.13,1
70233.52,29.39,12115.13,1
70233.52,29.97,12115.13,0
70233.52,30.35,12115.13,0
70233.52,30.13,12115.13,0
70233.52,28.77,12115.13,1
70233.52,29.43,12115.13,1
70233.52,28.28,12115.13,0
70233.52,27.84,12115.13,0
70233.52,27.32,12115.13,0
70233.52,30.05,12115.13,1
70233.52,29.46,12115.13,1
70233.52,29.51,12115.13,0
70233.52,29.62,12115.13,0
70233.52,31.76,12115.13,0
70233.52,32.02,12115.13,1
70233.52,31.69,12115.13,0
70233.52,30.72,12115.13,1
70233.52,31.09,12115.13,0
70233.52,30.91,12115.13,0
70233.52,29.44,12115.13,1
70233.52,30.25,12115.13,0
70233.52,30.06,12115.13,0
70233.52,27.31,12115.13,0
70233.52,28.02,12115.13,1
70233.52,27.79,12115.13,0
70233.52,27.09,12115.13,0
70233.52,26.45,12115.13,0
70233.52,26.7,12115.13,0
70233.52,26.9,12115.13,1
70233.52,26.43,12115.13,1
70233.52,25.45,12115.13,0
70233.52,25.83,12115.13,1
70233.52,29.43,12115.13,1
70233.52,28,12115.13,0
70233.52,27.46,12115.13,1
70233.52,24.14,12115.13,0
70233.52,25.41,12115.13,0
70233.52,25.38,12115.13,1
70233.52,25.57,12115.13,1
70233.52,25.89,12115.13,0
70233.52,26.11,12115.13,0
70233.52,27.35,12115.13,1
70233.52,25.88,12115.13,0
70233.52,26.04,12115.13,1
70233.52,25.33,12115.13,0
70233.52,25.69,12115.13,0
70233.52,25.04,12115.13,1
70233.52,23.85,12115.13,1
70233.52,25.87,12115.13,0
70233.52,26.89,12115.13,1
70233.52,26.75,12115.13,1
70233.52,26.98,12115.13,1
70233.52,27.29,12115.13,1
70233.52,28.09,12115.13,0
70233.52,28.65,12115.13,0
70233.52,28.1,12115.13,1
70233.52,29.11,12115.13,0
70233.52,29.62,12115.13,0
70233.52,29.92,12115.13,0
70233.52,29.73,12115.13,1
70233.52,29.32,12115.13,0
70233.52,30.33,12115.13,0
70233.52,29.89,12115.13,1
70233.52,28.61,12115.13,1
70233.52,28.78,12115.13,1
70233.52,29.93,12115.13,0
70233.52,30.51,12115.13,0
70233.52,30,12115.13,0
70233.52,30.35,12115.13,1
70233.52,29.01,12115.13,0
70233.52,30.14,12115.13,1
70233.52,30.35,12115.13,1
70233.52,29.7,12115.13,1
70233.52,29.75,12115.13,1
70233.52,29.95,12115.13,0
70233.52,29.78,12115.13,1
70233.52,30.2,12115.13,0
70233.52,31.74,12115.13,1
70233.52,32.56,12115.13,1
70233.52,32.85,12115.13,0
70233.52,32.95,12115.13,1
70233.52,32.33,12115.13,1
70233.52,31.69,12115.13,0
70233.52,33.05,12115.13,1
70233.52,31.37,12115.13,0
70233.52,24.65,12115.13,0
70233.52,25.42,12115.13,0
70233.52,25.74,12115.13,0
70233.52,25.55,12115.13,1
70233.52,24.91,12115.13,0
70233.52,24.78,12115.13,0
70233.52,24.22,12115.13,1
70233.52,24.67,12115.13,0
70233.52,25.77,12115.13,1
70233.52,26.28,12115.13,1
70233.52,26.69,12115.13,0
70233.52,28.02,12115.13,1
70233.52,28.85,12115.13,1
70233.52,30.32,12115.13,0
70233.52,31.47,12115.13,1
70233.52,31.4,12115.13,0
70233.52,30.83,12115.13,1
70233.52,31.94,12115.13,1
70233.52,31.42,12115.13,0
70233.52,30.93,12115.13,1
70233.52,28.56,12115.13,0
70233.52,28.02,12115.13,1
70233.52,27.95,12115.13,0
70233.52,27.81,12115.13,0
70233.52,28.02,12115.13,1
70233.52,28.18,12115.13,0
70233.52,27.43,12115.13,0
70233.52,27.79,12115.13,1
70233.52,28.26,12115.13,1
70233.52,28.66,12115.13,0
70233.52,29.96,12115.13,0
70233.52,28.91,12115.13,0
70233.52,29.12,12115.13,0
70233.52,30.35,12115.13,0
70233.52,31.34,12115.13,1
70233.52,31.02,12115.13,1
70233.52,31.94,12115.13,1
70233.52,31.67,12115.13,0
70233.52,31.8,12115.13,1
70233.52,31.94,12115.13,1
70233.52,31.99,12115.13,0
70233.52,30.43,12115.13,1
70233.52,31.77,12115.13,0
70233.52,31.69,12115.13,0
70233.52,31.51,12115.13,0
70233.52,32.18,12115.13,1
70233.52,34.13,12115.13,1
70233.52,31.26,12115.13,1
70233.52,31.69,12115.13,0
70233.52,33.12,12115.13,0
70233.52,33.38,12115.13,1
70233.52,33.83,12115.13,0
70233.52,34.9,12115.13,0
70233.52,35.39,12115.13,0
70233.52,33.63,12115.13,1
70233.52,35.14,12115.13,0
70233.52,34.28,12115.13,1
70233.52,33.82,12115.13,0
70233.52,34.07,12115.13,1
70233.52,35.92,12115.13,0
70233.52,36.88,12115.13,1
70233.52,36.51,12115.13,0
70233.52,37.2,12115.13,0
70233.52,34,12115.13,0
70233.52,32.68,12115.13,1
70233.52,31.57,12115.13,0
70233.52,31.5,12115.13,1
70233.52,31.46,12115.13,1
70233.52,30.34,12115.13,1
70233.52,30.84,12115.13,0
70233.52,32.18,12115.13,0
70233.52,32.07,12115.13,0
70233.52,31.43,12115.13,0
70233.52,30.53,12115.13,0
70233.52,30.86,12115.13,0
70233.52,31.86,12115.13,1
70233.52,33.18,12115.13,1
70233.52,33.25,12115.13,1
70233.52,36.06,12115.13,1
70233.52,34.99,12115.13,0
70233.52,32.92,12115.13,0
70233.52,32.99,12115.13,0
70233.52,33.48,12115.13,1
70233.52,32.91,12115.13,0
70233.52,33.75,12115.13,1
70233.52,33.76,12115.13,1
70233.52,33.37,12115.13,0
70233.52,32.96,12115.13,0
70233.52,33.71,12115.13,0
70233.52,32.74,12115.13,0
70233.52,32.81,12115.13,1
70233.52,32.7,12115.13,0
70233.52,33.25,12115.13,1
70233.52,32.54,12115.13,0
70233.52,32.71,12115.13,0
70233.52,32.86,12115.13,1
70233.52,33.4,12115.13,0
70233.52,33.24,12115.13,0
70233.52,33.92,12115.13,1
70233.52,34.02,12115.13,1
70233.52,34.47,12115.13,1
70233.52,34.87,12115.13,1
70233.52,35.58,12115.13,0
70233.52,35.12,12115.13,1
70233.52,35.45,12115.13,0
70233.52,35.22,12115.13,1
70233.52,35.16,12115.13,1
70233.52,35.4,12115.13,1
70233.52,35.38,12115.13,1
70233.52,34.22,12115.13,1
70233.52,34.63,12115.13,0
70233.52,33.82,12115.13,1
70233.52,32.02,12115.13,1
70233.52,31.22,12115.13,1
70233.52,29.53,12115.13,1
70233.52,29.85,12115.13,1
70233.52,29.35,12115.13,1
70233.52,28.44,12115.13,0
70233.52,29.5,12115.13,0
70233.52,29.68,12115.13,1
70233.52,28.74,12115.13,0
70233.52,27.99,12115.13,0
70233.52,32.19,12115.13,1
70233.52,32.25,12115.13,0
70233.52,31.63,12115.13,0
70233.52,32.06,12115.13,0
70233.52,31.9,12115.13,1
70233.52,32.72,12115.13,1
70233.52,32.5,12115.13,0
70233.52,30.67,12115.13,0
70233.52,29.99,12115.13,0
70233.52,30.28,12115.13,0
70233.52,29.69,12115.13,1
70233.52,29.7,12115.13,0
70233.52,32.02,12115.13,0
70233.52,31.63,12115.13,0
70233.52,32.47,12115.13,1
70233.52,31.22,12115.13,0
70233.52,32.74,12115.13,1
70233.52,33.32,12115.13,0
70233.52,32.03,12115.13,1
70233.52,32.87,12115.13,1
70233.52,26.8,12115.13,1
70233.52,28.87,12115.13,0
70233.52,26.47,12115.13,1
70233.52,25.85,12115.13,0
70233.52,25.77,12115.13,0
70233.52,25.98,12115.13,1
70233.52,29.76,12115.13,0
70233.52,29.33,12115.13,0
70233.52,26.18,12115.13,1
70233.52,26.64,12115.13,1
69678,26.24,15994,0
69678,27.02,15994,0
69678,27.59,15994,0
69678,26.12,15994,1
69678,26.31,15994,1
69678,28.21,15994,0
69678,24.7,15994,1
69678,25.59,15994,0
69678,27.64,15994,1
69678,28.05,15994,1
69678,26.84,15994,0
69678,26.73,15994,0
69678,27.49,15994,0
69678,27.11,15994,1
69678,26.8,15994,0
69678,26.59,15994,1
69678,26.06,15994,1
69678,25.57,15994,0
69678,24.89,15994,1
69678,27.94,15994,0
69678,27.54,15994,0
69678,28.6,15994,0
69678,28.32,15994,0
69678,29,15994,0
69678,28.39,15994,1
69678,27.02,15994,1
69678,26.63,15994,1
69678,26.35,15994,0
69678,26.77,15994,1
69678,27.71,15994,0
69678,27.62,15994,1
69678,27.74,15994,0
69678,25.96,15994,0
69678,26.8,15994,1
69678,26.54,15994,0
69678,27.3,15994,1
69678,27.48,15994,0
69678,27.75,15994,0
69678,28.01,15994,1
69678,28,15994,1
69678,27.59,15994,0
69678,26.41,15994,0
69678,26.55,15994,0
69678,26.74,15994,0
69678,26.15,15994,0
69678,27.06,15994,0
69678,27.28,15994,1
69678,28.48,15994,0
69678,28.18,15994,1
69678,28.25,15994,1
69678,28.79,15994,1
69678,26.31,15994,1
69678,26.32,15994,1
69678,26.29,15994,0
69678,25.59,15994,0
69678,26.19,15994,1
69678,27.12,15994,1
69678,27.26,15994,0
69678,27.39,15994,1
69678,27.62,15994,0
69678,27.84,15994,0
69678,28.94,15994,1
69678,27.8,15994,0
69678,28.45,15994,1
69678,28.36,15994,1
69678,27.77,15994,1
69678,27.39,15994,0
69678,28.23,15994,1
69678,28.52,15994,1
69678,28.55,15994,1
69678,28.71,15994,0
69678,28.98,15994,0
69678,28.86,15994,1
69678,28.91,15994,1
69678,29.91,15994,0
69678,29.98,15994,1
69678,29.74,15994,0
69678,29.58,15994,0
69678,28.41,15994,1
69678,28.38,15994,0
69678,28.66,15994,0
69678,28.55,15994,0
69678,28.37,15994,0
69678,27.93,15994,0
69678,28.13,15994,1
69678,28.24,15994,0
69678,27.72,15994,0
69678,27.75,15994,1
69678,28.33,15994,1
69678,29.04,15994,1
69678,29.18,15994,1
69678,28.24,15994,0
69678,27.95,15994,0
69678,27.82,15994,1
69678,27.28,15994,1
69678,27.61,15994,0
69678,26.86,15994,1
69678,27.29,15994,1
69678,28.44,15994,1
69678,28.27,15994,1
69678,28.46,15994,0
69678,25.61,15994,1
69678,25.56,15994,0
69678,26.25,15994,1
69678,25.95,15994,0
69678,27.32,15994,0
69678,27.64,15994,0
69678,29.48,15994,0
69678,29.41,15994,0
69678,30.05,15994,0
69678,30.29,15994,1
69678,29.6,15994,0
69678,30.45,15994,1
69678,32.19,15994,1
69678,32.19,15994,1
69678,29.57,15994,0
69678,29.05,15994,0
69678,29.36,15994,1
69678,29.77,15994,0
69678,29.06,15994,0
69678,29.06,15994,1
69678,28.66,15994,0
69678,29.82,15994,1
69678,31.19,15994,0
69678,30.55,15994,0
69678,30.35,15994,0
69678,31.27,15994,1
69678,31.59,15994,0
69678,31.03,15994,0
69678,30.51,15994,1
69678,30.36,15994,0
69678,29.71,15994,0
69678,28.8,15994,0
69678,27.82,15994,1
69678,28.01,15994,0
69678,27.56,15994,1
69678,27.4,15994,1
69678,26.68,15994,1
69678,27.18,15994,0
69678,27.91,15994,0
69678,26.37,15994,0
69678,26.63,15994,0
69678,26.9,15994,0
69678,26.67,15994,1
