BIGau,LGdija,BIGpf
-17.05854,29.29341,10.5944
29.93722,17.33866,-56.29399
21.55057,-25.01024,31.28002
7.67079,9.55577,114.03792
4.08556,-22.36101,25.83995
-22.00519,-6.85396,14.69695
7.6889,23.46607,-6.60747
24.51339,27.8615,60.55779
26.40096,-26.30214,45.40835
26.74453,-7.25456,71.1158
-6.54475,24.69997,22.51329
36.12452,5.62638,-72.88535
39.78905,-35.66472,36.94936
-3.46703,-21.36585,65.30867
-20.36264,-8.68797,112.14881
-28.96972,32.33315,-59.49801
32.45304,-8.70634,124.21866
41.58328,37.33923,59.81197
63.58028,-34.92543,69.40479
-36.56725,13.94019,-38.49402
-4.89898,-49.66921,-12.46936
-9.81457,15.36432,-190.09504
-23.15192,1.7326,1.37305
0,1.77304,140.47757
0,4.38218,6.64059
-2.96447,-20.72067,17.21816
6.42046,-35.11358,105.1264
-11.36574,6.55429,10.95321
-20.83189,-22.22315,-88.40905
0,27.38143,69.7075
-61.08462,-20.8994,165.48365
26.1412,28.59221,-54.46359
63.19112,-9.1126,33.2602
39.33854,-5.09346,-120.4338
5.38129,58.57816,-104.73272
8.79139,18.11444,-105.97138
34.02056,-15.37155,8.08868
-2.90563,33.73612,-27.69874
0.969,1.78097,-50.44444
-28.66961,-34.89823,-15.79879
37.86206,-15.88459,134.16091
52.84037,0,-22.74499
22.85766,34.08299,-118.99223
68.79497,-34.54368,292.54907
2.80401,-31.4217,-75.40701
39.99314,-43.09346,37.21707
-26.46588,18.38231,-19.54817
-33.66278,-1.02522,-153.5427
-8.92692,10.00847,108.90502
22.51694,5.2282,-49.77071
-0.936,7.00124,84.6012
77.91908,32.92463,28.70516
7.80734,6.54686,-35.9112
-66.1152,-13.67243,-50.77983
12.56061,-39.07656,-105.41483
-36.85426,-51.78087,-76.10375
77.08198,-12.75623,-100.05132
8.27666,2.19897,33.8413
4.59134,-22.65495,-2.81006
21.05785,6.10795,119.9038
-3.65491,-15.39015,40.14658
-51.49434,-0.132,-71.01829
-32.4968,29.97129,-31.09273
78.503,25.57523,118.33624
-22.94218,-26.45342,-78.98957
-56.49288,54.0772,-54.62896
-14.94027,-55.83411,-97.10813
-13.58416,-27.91859,-28.55802
30.38835,71.58777,-22.26235
56.92864,-2.98275,150.01562
8.72769,-13.78571,-125.60488
10.99944,-48.56144,30.67719
-33.54352,72.75486,9.232
0,15.54414,-104.82736
-105.04813,-13.87454,6.53566
12.26955,27.43951,-7.26245
9.88478,20.62742,145.09994
-12.71313,3.37066,-85.18635
-37.88853,22.8161,-80.3133
48.25018,-19.12252,17.49133
8.92885,2.67341,-57.1063
41.58195,38.49295,-84.08603
-2.32554,18.71086,-20.33464
6.97289,4.52102,12.06165
6.96171,-4.35846,-53.78094
69.01011,-4.74932,68.06078
93.91493,18.45578,-117.1168
-2.68083,18.63989,-15.44434
27.62243,21.70812,119.03405
32.29957,20.48175,84.96851
-44.30711,17.80434,-9.60584
74.1798,-16.27934,-101.02938
0,-1.02098,-65.60695
-3.06566,-32.94756,62.57734
35.77692,42.67304,86.26912
23.83263,-13.97551,62.68049
27.13945,-17.00175,42.98177
-12.04105,8.74921,2.17419
94.98507,-18.41986,-53.21678
2.52717,-22.46992,105.07345
81.75589,9.46289,-91.89081
89.97006,-4.35779,137.47149
-114.83432,22.50778,4.95649
-109.42106,23.92432,-36.95541
-27.79152,-0.734,-61.81721
6.42923,-2.42725,-142.0183
14.96463,-15.62589,-54.19343
-53.68356,-12.4336,48.20522
-118.27207,11.31131,43.22857
96.61145,22.27538,-20.81525
0,-2.46143,11.16343
0,-42.30492,-20.11488
153.59755,7.44423,122.22011
-42.12395,-4.60434,36.14924
0,-27.19409,51.53192
141.58504,52.32563,146.90053
-4.09905,13.08827,19.2166
-39.13517,0.798,-43.35755
86.04229,30.68504,97.12187
50.41785,20.79047,-48.28945
16.01087,-0.126,-8.90018
7.18568,12.54738,38.88925
-15.18374,-32.00316,0
45.78898,-0.987,-1.35866
39.42782,-25.25554,159.42262
-65.2492,-16.55622,-38.15396
77.00809,10.33009,72.07829
96.77194,-85.99062,97.67058
-98.72954,8.69559,-15.91407
21.48527,9.51751,-66.83563
34.93004,-1.00556,-79.0777
-40.77912,40.25473,26.95652
40.77912,39.09274,97.21966
25.05367,-2.90364,37.65122
28.72962,-13.99176,-27.40842
-3.81965,35.4662,-87.84364
29.70458,-40.6177,-124.43302
-23.97636,-23.4186,46.08474
5.72067,1.87058,-17.3079
-85.05662,-19.55414,-136.87168
-78.04138,43.75867,-37.33213
90.07332,9.87961,4.85749
-25.2667,14.22259,-54.43582
-60.45596,-10.64463,-42.34299
-76.57181,53.91724,-120.07582
6.4328,12.02564,-142.28288
-14.08415,24.16664,60.59499
103.15701,-2.09374,104.22981
18.06781,-18.11229,87.59419
-7.84633,26.64107,-6.40185
-14.15922,-26.5783,-33.58608
23.18129,-2.89254,166.77269
-7.05915,13.99345,-133.8985
21.53369,-40.94685,29.09262
63.96776,23.68569,39.42399
-3.85013,-11.02307,96.33672
9.61893,-1.54436,21.19681
1.92123,-24.89573,-86.80667
-95.1544,8.74952,-58.14498
-65.27892,9.89618,-111.43693
42.44406,-13.22367,32.43978
-120.87863,40.99397,-36.78344
68.45766,-0.125,129.15977
18.33983,29.43326,92.51758
84.31637,22.69644,-64.48492
-29.36417,16.80879,97.39656
0,10.18043,-55.68395
23.5072,-1.97177,-165.71408
-64.95348,-15.07202,10.76853
25.70382,31.56573,85.20028
-33.6434,-18.12726,147.91216
80.70059,3.72853,23.71904
63.88222,-11.51176,-6.76366
19.17418,-37.05104,127.39952
-19.17418,23.74719,24.90678
143.64399,-25.24253,45.51032
-14.89862,-16.14655,-33.76204
37.15117,13.90258,7.16389
7.39225,22.89551,-33.31447
-11.0931,13.81638,54.73551
44.20338,-8.91563,55.97236
-20.20405,-37.51011,-35.30086
54.88209,8.30689,86.14071
3.63426,-20.19982,15.13662
-3.63426,15.76937,-22.72476
-31.01465,2.99572,44.0784
0,-24.97675,67.14105
156.43844,75.80624,58.21318
70.07727,3.85226,49.62728
1.73753,24.6198,-13.25907
-10.4356,1.74557,190.13752
-6.97102,-4.26181,-107.62865
84.63354,-20.37886,-26.73321
5.12845,27.33421,-56.98304
17.05124,10.70408,-58.35255
40.65189,-5.86832,55.33263
0,-9.12174,108.59419
113.15592,27.91663,53.29552
82.00619,-6.1518,-137.78896
-0.645,14.67227,-142.92516
28.92094,52.41048,15.49614
-16.04341,2.55001,-26.06519
100.09791,20.65605,56.89259
54.00849,1.07443,87.57951
95.73645,-53.26434,71.06524
57.28368,-45.45366,-76.48752
-230.65304,18.19451,-161.5166
28.33392,-3.37572,7.50185
46.81624,-82.26417,-52.78713
-37.41253,-30.07068,47.78734
-271.32045,6.15007,-57.91518
6.66096,-7.3093,44.136
93.82508,-10.54095,155.88098
-120.53044,7.4169,-116.53849
-40.36848,36.46183,89.82753
-1.69019,26.0929,3.04362
121.68709,-71.50585,39.97718
-49.59641,28.82466,-44.848
-190.33164,35.6173,-58.26251
50.08821,-4.78902,121.16101
65.10875,-77.58321,16.18156
-101.32172,-18.34801,-5.98614
-64.54787,-28.21246,-101.82084
-26.44383,3.14555,-28.91821
14.12341,-18.66033,78.30849
-48.20818,-39.79166,-77.6912
-164.91878,-34.92358,-112.55022
-141.10874,44.70298,36.58566
13.36586,78.88776,22.55429
34.18164,-0.256,23.68092
-22.75784,-28.65288,-56.29706
-30.53049,12.97121,-2.51911
57.82563,41.20396,86.69338
74.18894,-23.72075,31.37935
-36.56139,-11.84788,1.8388
29.12484,22.15,56.62011
38.9006,-47.6562,7.25234
-44.48638,19.36433,16.27363
48.17309,85.13592,79.28457
175.14976,-15.77698,24.15208
66.7348,-29.57427,73.39379
20.86287,28.52206,-2.88894
37.99022,-52.40173,-61.11596
-37.99022,5.04069,-28.22777
32.82926,12.19398,32.32903
130.56097,-47.68513,46.01916
-3.34201,-66.31525,100.23727
90.98103,-43.03216,18.64534
-70.96743,3.238,-98.64922
-50.20801,20.90994,-102.71351
-22.95359,84.50537,-52.28232
6.08777,-32.98667,25.03145
-57.83874,-23.79846,79.4948
-198.31684,72.38729,36.02678
92.57638,20.64567,-75.88672
-31.34697,-0.469,11.17422
171.20343,-0.814,35.09942
-12.93253,46.41442,-76.41053
-31.47075,-13.18854,68.246
32.49314,-23.33875,29.66862
115.33447,28.86404,51.867
-66.87759,16.51452,-20.09696
52.58556,-0.865,-40.47508
-16.678,-8.10977,127.08614
-25.1377,-17.76126,-37.96453
20.12179,-38.02727,2.27588
-28.53346,18.8542,-135.77322
-1.68429,-14.21425,20.49253
-136.20942,3.85633,-48.16407
6.25334,51.50178,-28.44346
29.40862,37.2969,-69.51737
-29.40862,3.0049,-111.98351
-81.29681,17.78366,66.43728
77.82384,-13.92327,79.24529
-15.66281,-1.99105,10.77654
37.15057,-16.09201,-52.33614
-30.18235,2.52095,36.16128
-17.44157,-7.8482,8.99347
0,26.07763,-115.31694
-55.2263,6.85408,-55.71129
30.68982,4.95129,19.89044
40.23704,-0.672,14.24019
-17.09892,31.55713,-66.64815
115.23901,1.94295,-37.19215
-16.03257,-23.95173,-70.20343
-96.06078,-28.55879,-11.59666
-81.11298,23.19066,-69.58225
-159.52509,1.80281,-42.15845
19.89645,38.41252,-124.21729
-12.51676,17.05031,14.28042
-34.05088,-5.99749,-51.21859
-81.01065,12.55774,7.54997
51.93081,-2.16811,32.11191
22.38636,-5.29896,-148.17158
-24.25711,27.11477,-85.35378
-11.24145,-30.00578,80.42061
76.24291,-9.47326,-73.96057
-31.45064,25.47763,64.0774
46.1725,34.96765,-31.20862
20.16142,7.38121,136.63694
67.1369,10.83896,-13.81784
-27.09269,-14.6191,10.3675
9.77285,-3.2438,-131.76315
-134.75831,21.15635,-170.53265
-65.00355,45.41189,53.69447
-2.27201,5.88891,45.08791
-96.1266,-6.03551,-19.57755
110.87345,2.78441,14.51035
-29.16391,3.42677,-105.57307
20.47311,-5.50757,-69.57239
-8.32925,34.87903,20.31351
98.17099,4.65389,52.96795
66.18229,7.28507,100.41515
-37.37939,-11.09574,-73.80298
29.34433,15.47613,-95.37129
23.69713,6.89316,63.56554
-4.72909,-3.38551,-126.54637
-102.00967,41.24871,149.4995
-53.61497,3.93009,39.69544
38.68433,2.43437,147.47648
114.39174,10.35944,-74.1914
0,-26.28632,27.97051
88.32191,-1.35443,-174.30999
-34.03439,-2.07019,27.44718
73.81954,-17.90729,-1.4792
46.77631,-4.50736,-61.83558
13.97008,-11.75991,93.52798
23.29968,43.08803,64.14671
-2.42846,18.33674,-79.5955
-17.73414,7.057,65.82562
14.26256,-26.20102,95.48474
28.04031,1.84037,-112.94091
-40.21274,8.40271,-74.24018
24.31083,30.7237,-22.29824
-64.54787,11.96232,35.62244
48.93511,19.1385,-188.82059
-29.64479,12.94337,-34.87705
34.85528,-9.16174,226.65304
-6.94871,1.78032,100.02685
50.47179,1.88881,-67.64962
47.51292,-56.40489,78.46283
-11.91481,5.27423,47.973
3.40757,32.19009,103.43347
62.22672,-1.7053,46.33809
13.7451,-9.88971,20.58922
-18.44853,31.83684,-68.31817
-0.672,16.84925,-0.696
-67.08169,-7.87837,-16.72778
-56.70394,-10.89461,20.89968
66.25338,10.27007,-32.08744
-73.17717,7.40396,-57.08456
8.65301,-4.54665,-14.21122
-27.75054,0.677,24.8392
23.59925,34.85716,79.93376
-25.33956,10.0476,63.45212
-68.42187,-1.48332,-84.3451
45.73415,10.47708,65.13154
-8.75771,-2.59512,39.02412
8.75771,-14.87608,-72.85377
0,-27.37185,-17.36208
0,22.60716,-92.12972
55.63496,35.88263,-54.35904
24.11796,-3.14277,13.65368
0,-13.34998,37.14994
72.23643,3.96022,-198.68153
-94.97261,2.14753,-208.20841
-134.6975,-28.86614,55.88853
0,8.91632,-17.00087
0.712,-2.40924,-34.98319
-8.55753,8.93091,-128.32541
25.62217,25.34378,-175.54612
54.65113,14.23914,91.93952
50.85637,9.15971,-148.39144
-3.81097,-1.87805,86.48392
58.5265,-3.18487,-148.83822
-41.2308,-0.829,128.00471
68.50213,-30.65067,-72.44025
23.72274,19.67016,320.02633
-2.70462,30.37502,25.96098
64.7837,-41.21315,-90.34919
-41.84793,-5.4014,94.26917
-5.04896,1.30752,-111.92344
3.03008,11.29572,231.72042
35.52942,33.98378,88.28808
64.28219,17.85228,-63.20405
-96.44734,-6.92411,128.44583
24.81498,2.83065,-20.65263
25.67134,1.56722,10.33859
3.32283,0.192,-87.16727
14.92138,-10.03677,147.95997
55.91146,-19.56342,13.07242
0.327,-9.77334,-153.51344
21.18752,35.25042,92.90473
2.92553,29.75827,-78.65449
-22.80621,7.8833,-0.749
2.28602,0.871,103.60217
-7.84279,6.4819,-97.61499
-17.36984,-16.41215,147.05806
99.66308,-17.89831,63.16078
40.8871,-13.2139,13.51724
17.45113,-5.22945,17.72199
-60.9065,-145.435,4.94923
-77.76295,18.58513,23.25639
40.35134,-12.15523,14.73494
-121.53025,-42.89391,-25.29059
-102.12027,-22.89331,-112.04998
47.48288,56.28111,44.59506
17.84106,-5.38952,80.11863
52.42384,24.24283,-12.66371
-13.29644,5.52934,-113.49618
-30.06666,14.93858,-83.23989
20.40123,-86.40393,-72.85494
-50.67749,20.60849,17.20869
35.30186,9.39631,-45.7907
31.36196,-17.63299,-33.33168
11.95124,41.31584,-39.72466
26.44115,21.94307,10.7309
-1.64786,55.98096,215.06338
27.929,4.74943,148.95648
-44.44212,6.91956,41.33834
44.44212,-4.15668,43.71081
6.54551,-25.07303,1.38047
17.94945,-34.08938,78.64771
-37.61565,17.05176,130.18794
4.9249,1.96902,-10.53634
-23.03082,9.81421,4.61279
39.40695,44.88272,-86.47595
51.99248,6.6321,-17.50375
8.06789,10.65534,-6.75104
0,2.87226,-191.30141
25.07592,1.62712,26.74756
5.12593,-30.92947,8.41249
-6.08772,23.70817,126.9917
28.76133,20.42294,-14.98978
30.15395,37.14378,-1.36528
9.47897,17.91456,-34.96036
4.73174,10.45966,2.0643
-43.40921,1.62442,-90.36543
60.08685,51.68667,107.52988
-16.99292,-14.29002,168.67273
-1.89221,11.59536,-87.21467
-27.8476,45.34116,83.91782
-70.41037,5.17598,-51.75763
28.94235,5.11355,92.46278
-3.20631,-19.25015,-49.2887
-21.8659,24.27834,-87.456
-26.51497,24.96852,-48.82813
30.38167,9.68629,-33.54699
93.0439,7.61564,-87.47275
0,15.8014,-32.37867
-28.78332,-1.27244,55.45903
-7.94102,17.52034,-49.81059
-60.83104,-48.28304,18.30686
-29.11482,36.35539,39.17
7.78306,6.69523,6.26236
-12.65456,12.04234,49.08897
-3.25071,33.51688,-42.83563
-72.13815,-3.48218,157.4963
1.65288,25.64334,5.3534
6.60524,-4.37509,88.04686
26.32096,-0.94,-86.04104
0.328,-4.58915,53.14975
-20.05375,-27.22364,-106.28129
-24.45247,21.32121,68.47883
32.0246,4.51831,-138.74241
-49.62285,35.7425,23.31972
42.70969,-1.73331,35.425
48.48842,12.87813,71.99717
29.87085,2.60789,74.76044
2.58778,-25.75347,-39.5355
-11.65718,-41.65939,23.10609
-6.16504,-64.64076,63.40178
-88.56765,51.3067,-143.13985
-32.93276,0.184,80.39644
-20.41695,-42.24332,-41.00892
2.68311,60.76929,60.0584
37.39049,22.93233,90.16369
-0.997,27.38983,22.41112
19.24156,-8.44607,69.0628
1.98565,7.15313,0.629
9.25438,-46.75243,-57.57357
-47.80541,18.12665,29.19851
15.66108,-59.91032,30.88834
-13.99232,-2.6696,2.51182
-25.09896,-4.68308,-89.43072
-33.01611,29.22958,76.2274
34.69389,-1.76306,37.61777
21.75242,-4.42211,68.74537
28.28206,40.87974,25.11973
-3.31776,13.41357,19.50519
-21.62743,-3.66724,24.25894
-15.03618,14.6504,60.06104
82.88314,12.19966,-37.13989
2.9545,-47.43243,37.13989
8.52394,24.43192,-14.93757
27.75054,89.85789,-3.59267
-4.88429,14.23826,84.827
-3.25925,13.63454,12.90449
3.25925,6.39873,-7.62075
1.62871,-16.60892,60.01616
50.1893,25.57057,50.05503
45.47628,-46.57116,-20.06777
2.54793,28.85672,-39.25592
14.62165,-71.11754,-77.8211
-61.03647,21.5142,134.85602
-30.68091,-99.26293,-53.55685
-62.01981,-67.60041,118.31877
6.57027,30.28876,-10.72681
26.18211,-47.83281,77.31453
1.63115,49.15257,-94.30573
3.26047,32.68998,18.68667
27.6156,-91.74149,-78.68489
6.47235,93.49917,-201.37634
-22.69555,11.43818,21.64263
48.48891,49.10579,-16.22185
-83.73922,-124.8948,-33.83973
38.4998,-10.20281,-7.2858
1.62383,-0.987,9.10535
-2.59843,-68.65731,45.84262
-7.1537,-56.17808,56.63106
-32.66615,-5.30129,-140.23336
-31.2621,78.16716,59.53494
13.19043,14.01324,-52.20094
-13.19043,-10.10342,-101.94449
13.19043,47.92846,-13.14812
8.22372,-0.082,35.59555
0.657,46.66613,77.66472
0,-18.45767,53.42988
33.71335,-92.34466,-14.50672
-11.42666,81.62578,106.45592
11.42666,-16.55454,-8.871
38.95044,38.86661,40.07087
43.4057,29.52487,60.57854
9.58708,-46.55253,37.43693
50.14564,18.85123,32.56581
80.34904,-82.00697,22.70826
15.46084,4.78959,44.50297
4.01082,59.31914,41.27669
11.39517,-5.46623,92.278
-9.23704,43.31516,9.77163
72.44268,5.70279,-54.0181
16.03625,-12.65065,79.9688
-25.74726,107.51825,50.37529
62.73687,24.01042,22.32062
55.63949,-15.38645,73.06306
14.75688,16.84165,-89.52671
-41.44628,-19.25249,-35.79737
-8.93304,6.17904,-76.85871
37.10039,31.24909,41.84563
-17.76864,10.87335,137.34197
66.26083,-5.40671,-64.40367
-2.92356,59.57229,-76.18456
-67.79081,-12.42304,-10.29584
-4.45811,-24.57386,-5.97192
-28.34149,1.94592,80.73621
68.30071,28.40549,-11.7478
-19.19374,-6.88451,-119.2596
13.297,37.19697,67.6213
30.86892,-26.39922,55.9139
45.17111,-19.65426,94.05942
2.89819,24.09097,31.7708
53.84301,-33.49657,124.80879
-12.03509,-22.37348,73.99233
32.87418,-6.37256,-10.42248
9.38769,-1.11929,101.66005
-6.54079,-116.28153,-42.43715
-67.40053,14.41291,-51.27969
40.27934,34.83531,-115.0949
-4.29782,-0.311,92.21892
56.95747,-1.05766,164.38428
65.42691,42.6038,66.69858
51.80623,19.94714,78.24493
-29.01294,-24.42554,-148.78597
34.51731,43.0938,194.97321
4.1237,-114.39754,-48.04498
34.21276,8.70733,111.89285
44.75205,-16.54701,-89.19004
94.74921,37.52878,123.91033
62.90434,-116.2829,-14.84615
34.21292,-11.02807,-41.20429
-49.85379,-73.8065,38.95044
-148.76372,-18.41604,-77.3353
4.05188,105.55862,-161.30989
49.66488,-24.90096,136.91514
-105.37055,-39.8865,-30.5712
-23.30868,22.05277,76.94168
-60.3581,-72.56902,-21.05785
91.8636,17.29248,152.84271
13.62707,-71.04574,-32.90799
92.87916,61.26739,39.54824
77.87285,-80.17457,-21.28464
-101.91135,72.66044,-148.30568
-48.47989,109.54285,-178.39938
-39.45067,7.27493,18.65057
-60.54901,19.52774,-111.16535
4.15527,-18.60129,29.2751
72.76164,-21.52896,-48.41029
-24.57504,63.85265,-41.00644
46.30339,56.14086,133.92541
-49.04256,1.81398,-94.88633
92.17582,32.21585,-20.71126
-4.02559,-94.11004,105.4781
28.10111,13.27741,205.86977
-71.54576,14.17837,-99.59611
-61.17694,-57.60211,-46.38324
6.87066,-56.57514,-30.56071
73.51869,21.47486,-6.71392
-24.36821,-8.27862,35.84688
-24.50571,12.59891,-8.57631
82.49341,66.70325,106.00543
0,31.97305,37.99869
0,0.529,84.07436
98.01511,-61.99678,29.31538
24.81316,2.03453,-27.958
0,-32.95872,-0.905
67.19358,-72.91903,161.65792
61.62115,4.24632,-19.22433
-19.51205,-86.18014,-55.97053
21.53426,9.25608,-126.92203
71.43369,-81.48036,56.26713
17.36684,50.15873,-29.85786
35.75475,39.98028,-89.89836
33.02636,-84.1991,-47.53056
53.28834,58.80344,70.18021
52.6424,-95.19405,-107.35391
-112.02781,-12.1588,-50.38386
-7.32781,-108.27337,-34.07754
-30.66631,-21.45114,21.14997
-34.60532,-46.22921,-34.66286
65.27163,107.13256,-140.48751
101.48094,38.213,119.16764
42.77627,-60.56888,62.69072
16.52209,62.42093,13.38498
12.93769,33.67939,30.91415
-25.91404,-13.05857,32.57755
20.03805,71.83717,-27.36763
-40.16898,31.75274,-134.11299
-100.86363,-36.97413,51.44234
-30.47693,-129.0859,-78.37618
75.19389,-23.08765,-62.83835
-15.65895,16.66327,48.07646
78.92132,-23.06488,176.7553
8.28694,20.58543,85.28716
-4.73346,47.07631,-37.75079
-86.09644,62.31831,22.87609
33.68506,-61.06545,100.79453
31.04675,-10.10682,1.81942
54.39098,-3.86697,200.40056
-18.84144,31.58075,31.58519
116.43981,-50.24971,-109.57802
-9.20116,34.06011,25.56755
-24.2462,65.86453,18.42092
-3.47482,39.44854,71.62082
103.05388,3.20341,-53.71355
1.13142,-38.5218,126.71311
52.84684,-110.39125,-31.86639
75.33869,-2.65266,25.93572
-16.50684,-16.00698,-126.01595
-45.44146,14.62157,212.89034
8.90404,-76.72407,39.29545
-17.82638,-53.2394,-13.19669
-14.538,-56.42969,112.12168
3.35925,151.45983,34.07821
24.55539,-16.66879,46.47454
85.95807,12.7123,16.16898
36.94296,-70.16463,-4.72616
33.41158,7.6826,-182.28198
-19.36896,149.88758,151.03906
-213.29521,-103.91368,-200.63547
-150.98396,92.91682,-111.14773
0,65.31811,-41.99427
4.68874,-5.55482,15.47369
92.72719,-38.19588,196.29627
0,-42.29629,68.3558
-57.72207,-30.48717,-79.85377
-3.48784,16.49588,-169.37955
-218.23641,136.47353,-25.72842
10.99326,-15.62296,162.50219
31.60287,5.88928,-41.62732
43.38161,-5.71706,99.24327
99.56969,1.03658,115.3776
-54.2433,-12.41046,-23.55204
9.48242,-17.01632,93.84309
51.78641,18.92899,-29.87285
-1.17013,-89.47263,1.1831
-5.85539,-8.23886,63.41321
15.20763,21.2741,78.17704
70.65621,89.28982,43.29309
4.59328,0.42,-2.64595
-174.46713,78.0528,68.64828
46.34737,-8.23446,29.30298
-2.36479,-35.63087,69.31256
-93.246,14.65291,-39.10449
-14.52491,29.07384,-83.02178
-19.44243,14.47941,91.09077
-4.87424,-6.77984,8.41975
-51.51252,-13.45276,-115.63093
-44.64517,-3.99891,-82.27746
-90.69124,63.84867,-36.13056
2.54494,16.06019,144.2467
0,-29.58743,134.18265
132.79147,17.14096,67.17231
-58.3788,-69.42087,59.82551
43.54801,17.73294,5.62148
-4.95487,-41.0005,78.98062
37.02448,44.12829,-60.06167
-91.90446,-14.82212,54.54156
7.5246,22.34725,-54.89116
73.30563,31.62906,-3.49758
76.93313,-1.95921,75.27196
45.75365,13.80931,26.05706
38.15901,-67.01111,68.50641
40.17991,-77.70412,135.8109
-1.17647,8.41154,-77.65454
22.29864,-50.51005,45.57657
-98.26354,23.84914,-111.1418
-20.40354,15.781,72.86318
-94.86507,17.96009,-148.68432
13.50457,-2.71385,24.9664
12.24055,-46.46634,13.95954
-44.22839,-35.21222,-118.88837
20.94177,-4.3336,-70.79609
-23.41216,74.35769,190.70413
57.68586,-138.14994,350.78313
27.95245,25.00778,-133.37513
-89.34653,3.33718,-99.39869
-8.66485,-73.40951,164.52885
-69.94828,20.72755,11.44889
18.84689,58.89346,-60.1242
110.17324,-13.52553,-8.05831
-33.129,-38.67709,-19.40117
29.46045,-47.12598,85.67763
75.19389,12.26877,-153.61408
21.58883,-80.08207,87.66024
-128.70725,-0.121,67.85989
41.70044,-12.8288,8.24992
-33.08226,1.61808,-78.36865
129.64977,-133.82001,161.26138
47.4903,-40.72886,17.69149
50.47945,1.33944,-6.50954
33.71598,12.32258,29.98664
-10.4356,-64.09475,79.37001
-5.80841,28.18365,51.72023
-80.95958,-21.81843,-118.78466
20.08712,58.4735,-166.90635
29.37212,-91.27755,0.319
56.99942,31.66712,175.18033
106.16743,-49.97749,103.90968
23.6183,-17.77895,2.99245
80.01558,-36.5502,-197.05102
-37.60149,108.273,-131.5663
-53.64488,79.40292,-174.80124
-25.94157,18.89505,-13.79408
3.39248,-11.05599,72.18357
4.51919,50.88888,-103.63594
-161.03865,11.17004,-120.80288
7.02553,-107.0027,36.49117
-35.24183,8.18509,-77.86956
14.13107,-92.49515,51.48759
-31.85981,102.74583,-89.35258
-92.16461,70.35039,159.80826
98.08224,-77.80234,-93.14706
-26.09808,-19.77865,35.55525
-32.2453,-16.19977,-130.02851
-115.39758,125.79154,-80.8752
-12.32741,15.04143,-21.55493
-39.68452,-84.51586,52.42176
-95.73004,113.57366,-178.01143
0,17.73992,-28.36682
-180.73835,-51.86792,-54.98922
3.98131,-41.04342,113.41114
-2.6538,31.132,-37.22386
-170.54577,16.4084,-47.07845
53.50718,-67.76015,-34.49233
-41.10073,-49.78435,63.40736
146.1771,26.27982,17.03044
93.48522,4.85852,228.08644
-49.78392,74.53055,-242.84229
0,-91.26549,19.66334
15.78298,10.14155,43.54619
0,33.97749,69.66054
58.68053,79.56346,-95.13462
-27.28561,-64.09577,-4.88711
-183.70081,-10.03038,-221.85338
27.10961,6.01423,-14.27428
12.14433,-131.76387,-58.37594
14.7971,12.68628,-67.34012
-2.68663,110.7323,4.49475
-143.43471,-106.95258,-127.64535
-33.46106,14.74309,-28.69426
-200.50124,63.04877,-73.00674
55.34344,-4.45397,13.32654
140.95698,-196.18177,-241.37359
25.14417,55.93045,-212.00643
182.74426,-180.15177,277.30833
259.2025,164.67911,32.06455
30.08981,142.94861,286.30076
98.81985,-144.52532,631.74101
48.57931,-64.15086,-547.00195
-14.51682,-11.61894,-35.99711
-36.50578,78.28046,93.05941
65.49105,47.44426,-45.67096
14.42042,-314.19036,-449.95218
-99.50742,198.67994,188.28769
-22.15165,-7.84793,-92.02145
-140.43077,-141.91991,-205.79256
-124.09258,-65.73328,-4.16146
242.25814,-158.42967,-290.29104
6.19624,-227.64104,109.87965
130.52382,-87.77105,-53.8599
-97.21603,-330.75581,-116.78213
82.77163,-65.2842,-470.46721
-346.21464,456.37173,190.81523
5.21989,-35.59179,-139.14266
74.99168,-356.14375,-231.98887
-234.38369,198.59062,-282.22978
-98.52093,-61.88348,122.60362
57.74181,198.13381,142.69686
-127.49828,-104.46925,-201.11482
-160.44365,-260.1933,-261.33706
-142.40439,86.82919,70.34569
-45.47628,-158.92644,-242.89179
108.35352,-106.60933,-63.42169
0,448.44892,-33.79204
194.73138,-35.67492,318.28485
-50.02625,90.69257,-100.23126
-143.2191,67.73983,120.13097
-7.43528,-2.41316,-257.24927
69.3941,140.05381,428.05066
72.62619,-225.01864,-334.60703
4.31919,-216.02465,-312.23945
-112.24211,122.13521,19.25289
103.59943,-35.72506,96.39658
-112.46862,-87.32421,-219.79834
-53.5989,-210.47804,-238.47249
-67.94247,280.49009,157.94267
202.1722,-169.3738,-90.41849
-79.15137,-115.87992,-162.1182
23.60302,78.63552,-44.48638
138.9861,-226.14721,-61.92249
-138.9861,-248.63644,-336.7005
209.6506,275.2404,27.04806
261.14485,209.14152,380.34936
-10.57321,18.51858,-307.89339
-42.55216,124.76859,303.10953
10.67719,50.67917,-0.798
-199.11492,-348.0437,-431.67635
11.15006,141.56038,-209.42611
-77.24115,88.13447,-15.75043
39.49441,-110.29486,-299.69853
-138.38111,132.34353,-294.16597
104.55079,147.71233,298.14212
2.82928,-119.68458,-166.08294
190.89901,34.8826,147.16375
135.89464,-98.42569,423.71357
-6.56332,32.62761,-156.66893
-2.62811,-32.91157,-169.35756
63.93515,178.6284,-89.71105
161.45691,-48.84142,-367.75544
-74.2617,-109.31863,-437.62499
-100.16698,-13.08134,-291.33249
68.31305,-30.18444,712.66531
-28.22603,-51.38007,-102.39893
