,test_begin,test_end,loss,accuracy,precision,recall,snfr,dsa_cov,dsa_mean,dsa_std,dsa_max,dsa_min,lsa_cov,lsa_mean,lsa_std,lsa_max,lsa_min,sharpe,drawdown,annual,lsa_win_pearson,dsa_win_pearson,lsa_win_spearman,dsa_win_spearman
41,3085,3335,0.6946828618049622,0.5239999890327454,0.5169491525423728,0.9606299212598425,0.0,95.0,2.7526962757110596,1.5324398279190063,12.658228874206543,0.8991942405700684,30.0,22982.31041567944,18965.320694475613,134757.01483844823,793.0907840514943,0.26104841756817765,21.329973707274263,4.4652115844943285,0.01617703175503631,0.0767698189451533,0.023472282956835875,-0.015037798300951588
42,3110,3360,0.6959644761085511,0.515999972820282,0.5103734439834025,0.9761904761904762,0.0,95.0,2.6784985065460205,1.3673986196517944,11.018692970275879,0.8991942405700684,30.0,24138.794356932805,18726.930611373697,134757.01483844823,793.0907840514943,0.23010594376958723,19.232015713233476,3.636374434565657,0.022843532145104335,0.06572601006512778,0.02689541756831512,-0.021460879585439074
43,3135,3385,0.694403226852417,0.515999972820282,0.5103734439834025,0.9761904761904762,0.0,95.0,2.6471874713897705,1.3713903427124023,11.018692970275879,0.8991942405700684,30.0,21216.325724223407,12190.51546867039,62306.98297509729,793.0907840514943,0.4728642206046336,14.711343897544387,9.21840832218671,0.05595862830814426,0.058818962618818055,0.050297203576209926,-0.03354995387387762
44,3160,3410,0.694198941230774,0.4959999918937683,0.4959016393442623,0.9758064516129032,0.0,75.0,2.4781649112701416,1.0801931619644165,11.018692970275879,0.8991942405700684,30.0,22906.102074692175,12197.349878790832,62306.98297509729,793.0907840514943,-0.12476322301957324,16.642958748221936,-4.687322072428893,0.09217353155875199,-0.025050142408881163,0.09145594090361323,-0.12548863648835173
45,3185,3435,0.6966308279037475,0.47600001096725464,0.4817813765182186,0.9754098360655737,0.0,75.0,2.4366464614868164,0.727506697177887,6.875305652618408,0.8991942405700684,20.0,24868.0700273642,12173.539136584483,65029.517094153365,793.0907840514943,-0.5987181544907421,21.00637120401809,-14.005038241736194,0.10215569069808744,-0.12622426573004814,0.08462229671199695,-0.12668373993015675
46,3210,3460,0.6943099541664124,0.4880000054836273,0.4939271255060729,0.976,0.0,80.0,2.4586539268493652,0.7363295555114746,6.875305652618408,0.8991942405700684,20.0,24453.262845011934,11972.585083671434,65029.517094153365,793.0907840514943,-0.4675665679712981,21.404193519106883,-10.836200824891456,0.11340360282017847,-0.11528867038045972,0.1035657285898785,-0.11154938218567213
47,3235,3485,0.6910017833709717,0.4959999918937683,0.5020242914979757,0.9763779527559056,0.0,95.0,2.526857852935791,0.8535752892494202,6.875305652618408,0.8991942405700684,20.0,29502.4616113536,38965.58895985162,337422.2298731032,793.0907840514943,-0.613243449887574,38.15375328762992,-18.386709579653658,0.1235099681194776,-0.033782010760511155,0.12814917295100228,-0.03891034576626454
48,3260,3510,0.6914427247047424,0.4880000054836273,0.4939271255060729,0.976,0.014492753623188406,95.0,2.5325212478637695,0.845524251461029,6.875305652618408,0.8991942405700684,20.0,30438.58863415902,38995.45436464572,337422.2298731032,793.0907840514943,-0.9171380530302363,38.734952943751395,-25.917592176243247,0.11684393228208226,-0.003195732731432822,0.10134804703549138,0.008981610295267835
49,3285,3535,0.694073456287384,0.4880000054836273,0.4939271255060729,0.976,0.014705882352941176,95.0,2.5828857421875,0.8612779378890991,6.055764675140381,0.8991942405700684,20.0,34695.65295926003,43120.65854455925,337422.2298731032,793.0907840514943,-1.1825426390311364,51.94204685573376,-36.11760598644443,0.10762094415235428,0.021775639057377148,0.08249775382320086,0.02827543981843578
50,3310,3560,0.6931807961463928,0.492000013589859,0.4897959183673469,0.9836065573770492,0.014285714285714285,100.0,2.671396255493164,1.2023649215698242,11.192319869995117,0.8991942405700684,20.0,34476.017418559524,43280.104850103526,337422.2298731032,793.0907840514943,-0.7855531582047387,55.45108363499604,-30.86984793105308,0.10079532401110497,0.040132428363740986,0.07766186437772477,0.02732855041985604
51,3335,3585,0.6933760046958923,0.5,0.49583333333333335,0.967479674796748,0.014492753623188406,95.0,2.799908399581909,1.520313024520874,13.424182891845703,1.127963900566101,5.0,35597.7190018623,42680.84151651106,337422.2298731032,4405.994028858082,-0.7811920135742596,54.41871921182271,-32.931965776579695,0.09232752899846224,0.04795494562738667,0.056035756014309594,0.024553748678871563
52,3360,3610,0.6937220315933228,0.4959999918937683,0.48739495798319327,0.9666666666666667,0.029411764705882353,100.0,2.839325428009033,1.5319970846176147,13.424182891845703,1.127963900566101,5.0,36303.56606071694,42719.561872811304,337422.2298731032,4405.994028858082,-0.7839704601041535,54.1190648821305,-33.76893035045573,0.09796714321152931,0.0554851212156883,0.06296602961606342,0.026051086196786796
53,3385,3635,0.6931039991378785,0.5040000081062317,0.4936708860759494,0.9669421487603306,0.029411764705882353,100.0,2.83473539352417,1.5823683738708496,13.424182891845703,1.127963900566101,5.0,37512.46015209423,42688.03726652027,337422.2298731032,4405.994028858082,-0.9404230811688759,47.56863882443934,-35.056867527476584,0.10116989601230292,0.0786297214913248,0.08247663034216757,0.05265645082329246
54,3410,3660,0.6929345197677612,0.5080000162124634,0.4978902953586498,0.9672131147540983,0.029411764705882353,100.0,2.809035301208496,1.5830576419830322,13.424182891845703,1.127963900566101,5.0,37947.563758033626,42636.12123044041,337422.2298731032,4405.994028858082,-0.8265593554987176,46.70321601644727,-32.901821442046966,0.09552236482403513,0.08667034708665637,0.06923602327464543,0.06491223639280207
