gold,broad_money,petrol_future,M_0
341.75,47967.9,20.12,12801.8
340.8,47967.9,19.66,12801.8
344,47967.9,18.79,12801.8
344.25,47967.9,18.68,12801.8
343.75,47967.9,18.67,12801.8
343.8,47967.9,18.53,12801.8
342.2,47967.9,18.69,12801.8
341.4,47967.9,18.83,12801.8
341.5,47967.9,19.01,12801.8
342.15,47967.9,19.23,12801.8
341.6,47967.9,18.79,12801.8
340.2,47967.9,18.67,12801.8
338.2,47967.9,18.55,12801.8
338,47967.9,19.14,12801.8
338.35,47967.9,19.03,12801.8
338.45,47967.9,19.52,12801.8
336.95,47967.9,19.09,12801.8
336.55,47967.9,19.46,12801.8
334.55,47967.9,19.8,12801.8
333.7,47967.9,20.12,12801.8
332.15,47967.9,20.34,12801.8
332.55,47967.9,19.56,12801.8
318,47967.9,19.52,12801.8
320.8,47967.9,19.73,12801.8
317.3,47967.9,19.46,12801.8
319.8,47967.9,19.22,12801.8
319.5,47967.9,19.33,12801.8
321.7,47967.9,18.99,12801.8
319.75,47967.9,19.67,12801.8
319.5,47967.9,19.65,12801.8
319.4,47967.9,19.99,12801.8
324.2,47967.9,19.27,12801.8
326.2,47967.9,19.18,12801.8
328.25,47967.9,19.08,12801.8
324.9,47967.9,19.63,12801.8
321.95,47967.9,19.77,12801.8
345.5,47967.9,24.15,12801.8
344.3,47967.9,24.15,12801.8
345.7,47967.9,24.02,12801.8
343.4,47967.9,23.91,12801.8
342.8,47967.9,23.1,12801.8
339.75,47967.9,22.23,12801.8
340.4,47967.9,22.46,12801.8
339.4,47967.9,22.42,12801.8
337.7,47967.9,21.86,12801.8
342.65,47967.9,22.02,12801.8
342.4,47967.9,22.41,12801.8
345,47967.9,22.52,12801.8
346.25,47967.9,22.79,12801.8
345,47967.9,21.98,12801.8
326.15,47967.9,19.99,12801.8
326.2,47967.9,20.19,12801.8
326.15,47967.9,20.08,12801.8
324.65,47967.9,20.07,12801.8
322.6,47967.9,19.91,12801.8
323.45,47967.9,20.12,12801.8
322.05,47967.9,20.06,12801.8
323,47967.9,19.66,12801.8
324,47967.9,19.7,12801.8
324,47967.9,19.26,12801.8
325.5,47967.9,19.28,12801.8
324.75,47967.9,19.73,12801.8
325.85,47967.9,19.58,12801.8
325.35,47967.9,19.61,12801.8
322.4,47967.9,19.65,12801.8
321.7,47967.9,19.61,12801.8
321.7,47967.9,19.4,12801.8
321.25,47967.9,19.63,12801.8
321.5,47967.9,19.45,12801.8
321.7,47967.9,19.42,12801.8
320.8,47967.9,19.42,12801.8
321.65,47967.9,19.37,12801.8
323.35,47967.9,19.32,12801.8
322.3,47967.9,19.27,12801.8
321,47967.9,19.61,12801.8
320.45,47967.9,19.42,12801.8
320.85,47967.9,19.38,12801.8
322.05,47967.9,19.35,12801.8
348.75,47967.9,19.47,12801.8
347.4,47967.9,19.12,12801.8
349,47967.9,19.23,12801.8
349.1,47967.9,19.35,12801.8
347.8,47967.9,19.27,12801.8
347.6,47967.9,19.57,12801.8
347.95,47967.9,19.53,12801.8
337.15,47967.9,21.05,12801.8
333.35,47967.9,21.77,12801.8
331.7,47967.9,22.76,12801.8
332.5,47967.9,21.93,12801.8
331.95,47967.9,21.96,12801.8
332.6,47967.9,22.18,12801.8
333.4,47967.9,22.12,12801.8
328.9,47967.9,22.1,12801.8
328.2,47967.9,21.32,12801.8
327.75,47967.9,20.7,12801.8
326.5,47967.9,20.57,12801.8
327.35,47967.9,20.97,12801.8
324.3,47967.9,20.59,12801.8
323.9,47967.9,20.7,12801.8
323.3,47967.9,20.67,12801.8
322.45,47967.9,21.42,12801.8
324.3,47967.9,21.09,12801.8
316.65,47967.9,20.97,12801.8
311.8,47967.9,21.07,12801.8
312.35,47967.9,20.46,12801.8
313.5,47967.9,20.71,12801.8
316.75,47967.9,21.22,12801.8
311.4,47967.9,21.08,12801.8
313.8,47967.9,20.96,12801.8
315.35,47967.9,20.7,12801.8
313.5,47967.9,20.31,12801.8
312.05,47967.9,20.39,12801.8
308.7,47967.9,20.77,12801.8
310.75,47967.9,20.4,12801.8
312.65,47967.9,20.51,12801.8
308.15,47967.9,20.49,12801.8
308.15,47967.9,20.7,12801.8
301.75,47967.9,21,12801.8
303.75,47967.9,20.26,12801.8
304.1,47967.9,20.04,12801.8
305.95,47967.9,19.8,12801.8
302.7,47967.9,19.16,12801.8
303.9,47967.9,19.76,12801.8
305,47967.9,19.83,12801.8
300.7,47967.9,19.73,12801.8
297,47967.9,19.15,12801.8
294.35,47967.9,18.66,12801.8
295.1,47967.9,18.76,12801.8
293,47967.9,18.8,12801.8
289.35,47967.9,18.6,12801.8
287.4,47967.9,18.71,12801.8
287.5,47967.9,18.84,12801.8
283.25,47967.9,18.67,12801.8
286.3,47967.9,18.14,12801.8
284.8,47967.9,18.15,12801.8
283,47967.9,18.21,12801.8
283.6,47967.9,18.17,12801.8
285.5,47967.9,18.17,12801.8
287.85,47967.9,18.19,12801.8
290,47967.9,18.52,12801.8
288.9,47967.9,18.39,12801.8
290.45,47967.9,18.32,12801.8
292.5,47967.9,18.33,12801.8
292.5,47967.9,18.35,12801.8
292.5,47967.9,18.2,12801.8
293.05,47967.9,17.62,12801.8
290.2,47967.9,17.6,12801.8
290.2,47967.9,17.64,12801.8
326.55,47967.9,19.85,12801.8
327.55,47967.9,20.3,12801.8
326.35,47967.9,20.14,12801.8
324.1,47967.9,20.28,12801.8
323.55,47967.9,20.75,12801.8
321.1,47967.9,20.81,12801.8
319.35,47967.9,20.46,12801.8
321,47967.9,20.09,12801.8
323.7,47967.9,19.54,12801.8
327.7,47967.9,19.69,12801.8
322.7,47967.9,19.94,12801.8
324.1,47967.9,19.89,12801.8
325.75,47967.9,19.81,12801.8
320.9,47967.9,19.79,12801.8
332.1,47967.9,21.18,12801.8
324.6,47967.9,20.39,12801.8
326.65,47967.9,20.87,12801.8
327.1,47967.9,21.26,12801.8
320.85,47967.9,19.6,12801.8
293.15,52810.6,14.87,1324.8
291.8,52810.6,13.88,1324.8
290.6,52810.6,13.87,1324.8
293.35,52810.6,14.55,1324.8
286.1,52810.6,13.75,1324.8
287.9,52810.6,13.68,1324.8
291.5,52810.6,13.91,1324.8
296.3,52810.6,14.18,1324.8
296.8,52810.6,14.37,1324.8
294.05,52810.6,14.5,1324.8
293.25,52810.6,13.92,1324.8
293.75,52810.6,13.62,1324.8
292,52810.6,13.85,1324.8
284.15,52810.6,13.2,1324.8
284.25,52810.6,12.92,1324.8
285.5,52810.6,13.16,1324.8
285.3,52810.6,13.54,1324.8
283.5,52810.6,13.37,1324.8
284.5,52810.6,13.64,1324.8
287.8,52810.6,13.76,1324.8
285.7,52810.6,13.8,1324.8
285.6,52810.6,13.05,1324.8
284.8,52810.6,12.76,1324.8
285.05,52810.6,12.71,1324.8
283.4,52810.6,13.21,1324.8
284.4,52810.6,13.35,1324.8
279.15,52810.6,14.67,1324.8
285,52810.6,14.59,1324.8
285.4,52810.6,14.29,1324.8
283.45,52810.6,14.12,1324.8
290.5,52810.6,14.67,1324.8
293.35,52810.6,14.34,1324.8
283.05,52810.6,13.77,1324.8
283.15,52810.6,13.58,1324.8
278.5,52810.6,13.23,1324.8
273.4,52810.6,13.5,1324.8
273.4,52810.6,13.34,1324.8
279,52810.6,13.73,1324.8
280.15,52810.6,13.67,1324.8
301,52810.6,15.61,1324.8
301,52810.6,15.54,1324.8
300.3,52810.6,15.74,1324.8
306,52810.6,15.99,1324.8
310.6,52810.6,15.45,1324.8
309.2,52810.6,15.22,1324.8
308.8,52810.6,15.55,1324.8
307.65,52810.6,15.56,1324.8
307.65,52810.6,15.32,1324.8
309.5,52810.6,15.12,1324.8
307.2,52810.6,15.46,1324.8
306.3,52810.6,15.9,1324.8
308.45,52810.6,15.46,1324.8
307.45,52810.6,15.41,1324.8
307.5,52810.6,15.45,1324.8
312.8,52810.6,15.54,1324.8
312.75,52810.6,15.19,1324.8
313.15,52810.6,15.09,1324.8
309.65,52810.6,15.32,1324.8
308.45,52810.6,15.74,1324.8
308.25,52810.6,15.32,1324.8
310.7,52810.6,15.39,1324.8
306.9,52810.6,16.13,1324.8
306.9,52810.6,15.95,1324.8
303.8,52810.6,15.47,1324.8
301,52810.6,15.37,1324.8
298.1,52810.6,15.24,1324.8
300.4,52810.6,15.13,1324.8
298.9,52810.6,15.17,1324.8
299.35,52810.6,15.24,1324.8
299.1,52810.6,14.95,1324.8
296.15,52810.6,15.08,1324.8
300.9,52810.6,14.47,1324.8
300.3,52810.6,14.07,1324.8
299.7,52810.6,12.96,1324.8
299.6,52810.6,14.18,1324.8
300.6,52810.6,14.63,1324.8
299.8,52810.6,14.78,1324.8
297.95,52810.6,14.82,1324.8
292.75,52810.6,14.99,1324.8
294,52810.6,14.85,1324.8
293.6,52810.6,15.2,1324.8
288.75,52810.6,14.96,1324.8
291.45,52810.6,14.84,1324.8
292.4,52810.6,14.81,1324.8
292.8,52810.6,15.12,1324.8
290.7,52810.6,15.07,1324.8
291.7,52810.6,14.55,1324.8
297.6,52810.6,13.85,1324.8
293,52810.6,13.48,1324.8
290.3,52810.6,12.75,1324.8
288.15,52810.6,12.59,1324.8
285.85,52810.6,11.56,1324.8
287,52810.6,11.98,1324.8
290.9,52810.6,12.6,1324.8
292.45,52810.6,11.77,1324.8
297.75,52810.6,11.84,1324.8
295.15,52810.6,13.43,1324.8
294.45,52810.6,14.52,1324.8
293.85,52810.6,14.6,1324.8
293.15,52810.6,14.03,1324.8
293.65,52810.6,14.13,1324.8
293.65,52810.6,14.07,1324.8
287.25,52810.6,11.12,1324.8
285.8,52810.6,11.33,1324.8
285.8,52810.6,11.23,1324.8
285.8,52810.6,11.46,1324.8
286.95,52810.6,11.72,1324.8
287.8,52810.6,11.75,1324.8
287.8,52810.6,12.05,1324.8
279.5,52810.6,16.43,1324.8
282.5,52810.6,16.45,1324.8
282.5,52810.6,16.34,1324.8
290,52810.6,16.51,1324.8
294.95,52810.6,14.52,1324.8
293.8,52810.6,13.98,1324.8
294.85,52810.6,13.34,1324.8
294.9,52810.6,13.79,1324.8
293.95,52810.6,14.16,1324.8
293.3,52810.6,13.88,1324.8
294.6,52810.6,13.87,1324.8
290.65,52810.6,14.22,1324.8
290.6,52810.6,14.27,1324.8
290.75,52810.6,14.09,1324.8
290,52810.6,14.21,1324.8
288.85,52810.6,14.21,1324.8
286.15,52810.6,13.7,1324.8
299.1,52810.6,16.7,1324.8
300.6,52810.6,16.63,1324.8
299.5,52810.6,16.43,1324.8
298.45,52810.6,16.15,1324.8
299.45,52810.6,15.96,1324.8
299.15,52810.6,16.02,1324.8
299.3,52810.6,15.66,1324.8
298.15,52810.6,16.25,1324.8
298,52810.6,16.16,1324.8
296.7,52810.6,16.15,1324.8
292.7,52810.6,15.37,1324.8
291.4,52810.6,15.31,1324.8
292.25,52810.6,15.45,1324.8
293,52810.6,15.35,1324.8
297.4,52810.6,15.44,1324.8
298.35,52810.6,15.34,1324.8
297,52810.6,15.27,1324.8
296.75,52810.6,15.32,1324.8
293.7,52810.6,15.33,1324.8
294.9,52810.6,14.91,1324.8
293.85,52810.6,14.33,1324.8
294.4,52810.6,14.26,1324.8
294.1,52810.6,14.18,1324.8
293.85,52810.6,14.2,1324.8
294.55,52810.6,14.06,1324.8
294.2,52810.6,13.28,1324.8
293.8,52810.6,13.21,1324.8
290.4,52810.6,14.34,1324.8
290.2,52810.6,14.42,1324.8
290.65,52810.6,14.57,1324.8
288.25,52810.6,14.53,1324.8
290.5,52810.6,14.86,1324.8
290.1,52810.6,15.49,1324.8
292.95,52810.6,15.49,1324.8
288.9,52810.6,15.67,1324.8
288.9,52810.6,15.81,1324.8
292.7,52810.6,15.98,1324.8
298.1,52810.6,15.75,1324.8
292.25,52810.6,15.64,1324.8
296,52810.6,15.98,1324.8
293.85,52810.6,16.14,1324.8
297.6,52810.6,15.43,1324.8
300.8,52810.6,15.64,1324.8
298.75,52810.6,15.39,1324.8
294.65,52810.6,15.5,1324.8
298,52810.6,15.06,1324.8
300.25,52810.6,14.42,1324.8
298.7,52810.6,14.58,1324.8
296.45,52810.6,14.44,1324.8
295.55,52810.6,14.23,1324.8
295.3,52810.6,14.05,1324.8
298.15,52810.6,14.05,1324.8
297.95,52810.6,14.15,1324.8
298.55,52810.6,13.35,1324.8
295.4,52810.6,13.43,1324.8
295.25,52810.6,14.08,1324.8
292.9,52810.6,13.97,1324.8
292.25,52810.6,14.05,1324.8
291.45,52810.6,14.23,1324.8
293,52810.6,14.13,1324.8
293.15,52810.6,14.29,1324.8
294,52810.6,14.24,1324.8
292.3,52810.6,14.42,1324.8
292.7,52810.6,14.36,1324.8
288.6,52810.6,14.2,1324.8
289.4,52810.6,14.14,1324.8
290.6,52810.6,13.97,1324.8
293.3,52810.6,13.87,1324.8
292.05,52810.6,13.38,1324.8
292.25,52810.6,13.52,1324.8
293.5,52810.6,13.55,1324.8
294.45,52810.6,13.84,1324.8
297.1,52810.6,13.57,1324.8
294.85,52810.6,12.82,1324.8
293.8,52810.6,12.45,1324.8
296.5,52810.6,12.14,1324.8
296.35,52810.6,12.15,1324.8
295.6,52810.6,12.14,1324.8
295.5,52810.6,12.45,1324.8
296.45,52810.6,12.12,1324.8
296.3,52810.6,11.86,1324.8
294.7,52810.6,11.22,1324.8
293.3,52810.6,11.13,1324.8
294.15,52810.6,11.24,1324.8
292.85,52810.6,11.19,1324.8
292.3,52810.6,11.17,1324.8
295.55,52810.6,11.47,1324.8
294.4,52810.6,11.3,1324.8
294.2,52810.6,11.16,1324.8
293.95,52810.6,10.72,1324.8
290.8,52810.6,10.79,1324.8
291.4,52810.6,11.29,1324.8
292.55,52810.6,11.55,1324.8
294.1,52810.6,12.38,1324.8
293.3,52810.6,11.03,1324.8
291.6,52810.6,10.95,1324.8
289.65,52810.6,10.81,1324.8
288,52810.6,17.43,1324.8
284.4,52810.6,16.89,1324.8
282.8,52810.6,16.91,1324.8
281.6,52810.6,16.82,1324.8
281.65,52810.6,16.97,1324.8
278.7,52810.6,16.63,1324.8
278.9,52810.6,16.47,1324.8
301.5,52810.6,17.05,1324.8
298.35,52810.6,16.5,1324.8
298.15,52810.6,16.37,1324.8
298.5,52810.6,16.58,1324.8
288.4,52810.6,16.42,1324.8
291,52810.6,16.36,1324.8
293.8,52810.6,16.04,1324.8
291,52810.6,15.74,1324.8
302.75,52810.6,16.82,1324.8
298.9,52810.6,16.98,1324.8
300,52810.6,17.31,1324.8
302.5,52810.6,17.82,1324.8
304.85,52810.6,17.21,1324.8
301.85,52810.6,16.21,1324.8
300.3,52810.6,15.92,1324.8
291.5,52810.6,14.31,1324.8
292.4,52810.6,14.32,1324.8
293,52810.6,16.51,1324.8
299.25,52810.6,16.48,1324.8
299.6,52810.6,16.83,1324.8
301.95,52810.6,16.76,1324.8
287.15,57122.2,11.99,14618.1
283.55,57122.2,12.45,14618.1
287.65,57122.2,12.8,14618.1
289.95,57122.2,13.09,14618.1
283.8,57122.2,12.32,14618.1
287.15,57122.2,12.34,14618.1
288.2,57122.2,11.75,14618.1
287.3,57122.2,11.85,14618.1
289.15,57122.2,11.88,14618.1
285.3,57122.2,11.37,14618.1
285.75,57122.2,11.53,14618.1
285.4,57122.2,12.75,14618.1
286.9,57122.2,12.37,14618.1
288.55,57122.2,12.3,14618.1
286.85,57122.2,12.38,14618.1
287.25,57122.2,12.02,14618.1
289.4,57122.2,11.8,14618.1
288.85,57122.2,11.67,14618.1
287,57122.2,11.68,14618.1
288.25,57122.2,12.51,14618.1
285.95,57122.2,12.93,14618.1
287.7,57122.2,13.35,14618.1
287.9,57122.2,13.3,14618.1
289.5,57122.2,13.63,14618.1
285.7,57122.2,12.04,14618.1
286.35,57122.2,11.76,14618.1
287.2,57122.2,11.96,14618.1
286.7,57122.2,12.48,14618.1
287.4,57122.2,12.61,14618.1
286.45,57122.2,12.68,14618.1
287.05,57122.2,12.27,14618.1
286.7,57122.2,12.24,14618.1
256.3,57122.2,24.21,14618.1
256.75,57122.2,23.86,14618.1
257.15,57122.2,24.13,14618.1
255.9,57122.2,24.51,14618.1
255.1,57122.2,24.72,14618.1
255.4,57122.2,24.29,14618.1
258.85,57122.2,24.46,14618.1
263.4,57122.2,24.12,14618.1
264.35,57122.2,24.87,14618.1
270,57122.2,24.76,14618.1
281.1,57122.2,24.61,14618.1
301.5,57122.2,24.33,14618.1
307,57122.2,24.69,14618.1
299,57122.2,24.51,14618.1
307.5,57122.2,24.54,14618.1
312.75,57122.2,23.76,14618.1
325.5,57122.2,23.45,14618.1
318.25,57122.2,23.27,14618.1
323.5,57122.2,22.45,14618.1
323.25,57122.2,20.9,14618.1
317.75,57122.2,21.27,14618.1
320.25,57122.2,22.3,14618.1
321.75,57122.2,23.06,14618.1
321,57122.2,22.45,14618.1
315.75,57122.2,22.82,14618.1
311.75,57122.2,22.53,14618.1
309.5,57122.2,22.22,14618.1
307,57122.2,22.2,14618.1
302.85,57122.2,22.61,14618.1
302.4,57122.2,23.45,14618.1
302,57122.2,23.35,14618.1
296.4,57122.2,23.19,14618.1
290.6,57122.2,22.92,14618.1
296.25,57122.2,21.68,14618.1
299.1,57122.2,21.75,14618.1
291.35,57122.2,22.51,14618.1
290.75,57122.2,22.39,14618.1
291,57122.2,22.56,14618.1
290.6,57122.2,23.14,14618.1
289.7,57122.2,23,14618.1
288.25,57122.2,23.27,14618.1
290.75,57122.2,24.03,14618.1
295.75,57122.2,24.47,14618.1
296,57122.2,24.33,14618.1
291.25,57122.2,24.91,14618.1
290.9,57122.2,25.13,14618.1
294.25,57122.2,25.7,14618.1
293.65,57122.2,26.6,14618.1
293.6,57122.2,25.8,14618.1
293.75,57122.2,26.56,14618.1
294.9,57122.2,27.07,14618.1
297.25,57122.2,26.44,14618.1
297.5,57122.2,26.87,14618.1
292.25,57122.2,25.96,14618.1
291.35,57122.2,24.59,14618.1
289.15,57122.2,25,14618.1
286,57122.2,25.82,14618.1
282.75,57122.2,25.81,14618.1
276.1,57122.2,26.66,14618.1
279.25,57122.2,26.22,14618.1
280.95,57122.2,26.54,14618.1
279,57122.2,26.15,14618.1
280.65,57122.2,25.23,14618.1
279.5,57122.2,25.38,14618.1
279.25,57122.2,25.73,14618.1
280.05,57122.2,26.36,14618.1
280.3,57122.2,26.83,14618.1
284.15,57122.2,26.74,14618.1
284.25,57122.2,26.54,14618.1
282.75,57122.2,26.26,14618.1
285.75,57122.2,25.5,14618.1
287.3,57122.2,25.87,14618.1
287.3,57122.2,26.33,14618.1
287.3,57122.2,26.82,14618.1
290.9,57122.2,26.47,14618.1
290.25,57122.2,25.6,14618.1
285.45,57122.2,12.31,14618.1
285.65,57122.2,12.15,14618.1
285.95,57122.2,12.11,14618.1
286.5,57122.2,12.08,14618.1
286,57122.2,11.81,14618.1
287.75,57122.2,12.46,14618.1
287,57122.2,12.69,14618.1
287.7,57122.2,12.44,14618.1
287.1,57122.2,12.06,14618.1
254.5,57122.2,19.65,14618.1
253.95,57122.2,19.94,14618.1
255.3,57122.2,20.63,14618.1
253.5,57122.2,20.52,14618.1
254.6,57122.2,20.38,14618.1
254.1,57122.2,20.54,14618.1
253.9,57122.2,20.97,14618.1
255.6,57122.2,20.53,14618.1
255.35,57122.2,20.45,14618.1
256,57122.2,20.3,14618.1
255.85,57122.2,20.44,14618.1
256,57122.2,20.56,14618.1
255.75,57122.2,20.88,14618.1
256.5,57122.2,21.27,14618.1
256.5,57122.2,21.3,14618.1
257.75,57122.2,21.52,14618.1
260.3,57122.2,21.48,14618.1
260.45,57122.2,21.67,14618.1
259,57122.2,21.36,14618.1
259.65,57122.2,21.74,14618.1
261.3,57122.2,21.52,14618.1
258,57122.2,21.77,14618.1
258.25,57122.2,21.65,14618.1
255.9,57122.2,21.84,14618.1
253.4,57122.2,21.47,14618.1
252.85,57122.2,20.58,14618.1
253.15,57122.2,20.95,14618.1
253.8,57122.2,21.27,14618.1
292.95,57122.2,13.85,14618.1
291.8,57122.2,14.69,14618.1
294,57122.2,14.31,14618.1
292.5,57122.2,14.49,14618.1
289.7,57122.2,14.45,14618.1
283,57122.2,14.46,14618.1
284.7,57122.2,15.05,14618.1
283.7,57122.2,15,14618.1
283.7,57122.2,15.24,14618.1
284.3,57122.2,15.5,14618.1
284.1,57122.2,15.51,14618.1
284.25,57122.2,15.34,14618.1
283.4,57122.2,15.67,14618.1
279.8,57122.2,16.17,14618.1
280.15,57122.2,16.44,14618.1
279.6,57122.2,16.8,14618.1
279.45,57122.2,16.76,14618.1
280.55,57122.2,16.64,14618.1
280.55,57122.2,16.95,14618.1
278.5,57122.2,16.81,14618.1
280.15,57122.2,16.03,14618.1
281,57122.2,15.83,14618.1
280.6,57122.2,16.57,14618.1
283.2,57122.2,16.4,14618.1
283.45,57122.2,16.72,14618.1
283.4,57122.2,16.47,14618.1
283.65,57122.2,16.87,14618.1
284.2,57122.2,17.33,14618.1
284.2,57122.2,17.8,14618.1
284.35,57122.2,17.78,14618.1
283.25,57122.2,17.92,14618.1
283.4,57122.2,18.18,14618.1
283.3,57122.2,17.94,14618.1
281.5,57122.2,17.66,14618.1
281.05,57122.2,17.81,14618.1
283,57122.2,18.45,14618.1
283,57122.2,18.53,14618.1
286.6,57122.2,18.66,14618.1
286.6,57122.2,18.85,14618.1
285.3,57122.2,18.92,14618.1
286,57122.2,18.98,14618.1
287.95,57122.2,18.32,14618.1
282.4,57122.2,18.22,14618.1
278,57122.2,18.5,14618.1
279.45,57122.2,18.06,14618.1
277.55,57122.2,17.57,14618.1
277.85,57122.2,18.03,14618.1
276,57122.2,18.04,14618.1
276.1,57122.2,17.94,14618.1
275.05,57122.2,17.11,14618.1
272.5,57122.2,16.88,14618.1
274,57122.2,17.03,14618.1
273.3,57122.2,17.41,14618.1
272.2,57122.2,17.06,14618.1
271.7,57122.2,17.14,14618.1
269.5,57122.2,17.35,14618.1
268.95,57122.2,17.17,14618.1
268.6,57122.2,16.84,14618.1
266.85,57122.2,16.34,14618.1
267.15,57122.2,16.65,14618.1
264.75,57122.2,16.74,14618.1
265.3,57122.2,17.32,14618.1
265.6,57122.2,17.86,14618.1
262.35,57122.2,17.66,14618.1
261.3,57122.2,17.99,14618.1
258.6,57122.2,17.85,14618.1
259.7,57122.2,18.43,14618.1
260.35,57122.2,18.33,14618.1
260,57122.2,18.55,14618.1
258.7,57122.2,17.94,14618.1
258.15,57122.2,18.19,14618.1
258.95,57122.2,17.99,14618.1
259.3,57122.2,17.7,14618.1
258.55,57122.2,17.61,14618.1
259.15,57122.2,18.45,14618.1
260.15,57122.2,18.29,14618.1
260.7,57122.2,18.39,14618.1
260.3,57122.2,18.23,14618.1
262,57122.2,18.44,14618.1
261,57122.2,19.29,14618.1
262.6,57122.2,19.39,14618.1
290.9,57122.2,13.07,14618.1
291.15,57122.2,13.44,14618.1
289.8,57122.2,12.89,14618.1
257.2,57122.2,19.71,14618.1
257.3,57122.2,19.94,14618.1
256,57122.2,19.91,14618.1
254.65,57122.2,20.15,14618.1
255.25,57122.2,19.92,14618.1
253.3,57122.2,20.16,14618.1
255.65,57122.2,20.62,14618.1
253.95,57122.2,20.44,14618.1
252.8,57122.2,19.37,14618.1
254.7,57122.2,21.99,14618.1
254.2,57122.2,21.49,14618.1
253.8,57122.2,22.01,14618.1
254.8,57122.2,22.11,14618.1
256.15,57122.2,22.66,14618.1
256.9,57122.2,23.2,14618.1
254.4,57122.2,22,14618.1
255.6,57122.2,22.61,14618.1
263.1,57122.2,19.69,14618.1
256,57122.2,23.55,14618.1
257.1,57122.2,19.77,14618.1
257.6,57122.2,19.78,14618.1
287.65,70233.52,29.54,12115.13
293.65,70233.52,28.82,12115.13
288.1,70233.52,29.66,12115.13
285.05,70233.52,28.03,12115.13
287.2,70233.52,27.83,12115.13
312.7,70233.52,28.45,12115.13
296.25,70233.52,28.02,12115.13
287.75,70233.52,28.2,12115.13
286.75,70233.52,27.22,12115.13
283.3,70233.52,27.64,12115.13
283,70233.52,28.22,12115.13
285.6,70233.52,27.55,12115.13
302,70233.52,29.39,12115.13
298.75,70233.52,29.97,12115.13
294,70233.52,30.35,12115.13
292.5,70233.52,30.13,12115.13
308.6,70233.52,28.77,12115.13
309,70233.52,29.43,12115.13
288,70233.52,28.28,12115.13
285.9,70233.52,27.84,12115.13
285.55,70233.52,27.32,12115.13
302.5,70233.52,30.05,12115.13
304.75,70233.52,29.46,12115.13
303.55,70233.52,29.51,12115.13
302.25,70233.52,29.62,12115.13
290.25,70233.52,31.76,12115.13
290.65,70233.52,32.02,12115.13
288.75,70233.52,31.69,12115.13
289.15,70233.52,30.72,12115.13
287.35,70233.52,31.09,12115.13
283.9,70233.52,30.91,12115.13
311.5,70233.52,29.44,12115.13
308.35,70233.52,30.25,12115.13
304.25,70233.52,30.06,12115.13
284.75,70233.52,27.31,12115.13
284.85,70233.52,28.02,12115.13
284.15,70233.52,27.79,12115.13
280.65,70233.52,27.09,12115.13
279.75,70233.52,26.45,12115.13
275.75,70233.52,26.7,12115.13
276.75,70233.52,26.9,12115.13
277.5,70233.52,26.43,12115.13
276.85,70233.52,25.45,12115.13
281.3,70233.52,25.83,12115.13
285.75,70233.52,29.43,12115.13
285.15,70233.52,28,12115.13
287.8,70233.52,27.46,12115.13
282.5,70233.52,24.14,12115.13
280.4,70233.52,25.41,12115.13
281.4,70233.52,25.38,12115.13
282,70233.52,25.57,12115.13
281.75,70233.52,25.89,12115.13
281.1,70233.52,26.11,12115.13
281.35,70233.52,27.35,12115.13
279.85,70233.52,25.88,12115.13
279.85,70233.52,26.04,12115.13
279.5,70233.52,25.33,12115.13
279.35,70233.52,25.69,12115.13
280.15,70233.52,25.04,12115.13
282.25,70233.52,23.85,12115.13
275.05,70233.52,25.87,12115.13
275.45,70233.52,26.89,12115.13
275.6,70233.52,26.75,12115.13
280,70233.52,26.98,12115.13
280.75,70233.52,27.29,12115.13
277.9,70233.52,28.09,12115.13
276.3,70233.52,28.65,12115.13
277.6,70233.52,28.1,12115.13
276.75,70233.52,29.11,12115.13
276.65,70233.52,29.62,12115.13
275.05,70233.52,29.92,12115.13
276,70233.52,29.73,12115.13
273.1,70233.52,29.32,12115.13
272.8,70233.52,30.33,12115.13
273.15,70233.52,29.89,12115.13
274,70233.52,28.61,12115.13
274.05,70233.52,28.78,12115.13
273.7,70233.52,29.93,12115.13
273.35,70233.52,30.51,12115.13
271.3,70233.52,30,12115.13
273.15,70233.52,30.35,12115.13
272.25,70233.52,29.01,12115.13
272.5,70233.52,30.14,12115.13
281.6,70233.52,30.35,12115.13
283.25,70233.52,29.7,12115.13
288.4,70233.52,29.75,12115.13
284.1,70233.52,29.95,12115.13
285.75,70233.52,29.78,12115.13
284.4,70233.52,30.2,12115.13
284.6,70233.52,31.74,12115.13
291.5,70233.52,32.56,12115.13
287.15,70233.52,32.85,12115.13
287.4,70233.52,32.95,12115.13
290.1,70233.52,32.33,12115.13
285.9,70233.52,31.69,12115.13
286.2,70233.52,33.05,12115.13
286.05,70233.52,31.37,12115.13
276.2,70233.52,24.65,12115.13
276,70233.52,25.42,12115.13
275.05,70233.52,25.74,12115.13
281.5,70233.52,25.55,12115.13
280.45,70233.52,24.91,12115.13
279.4,70233.52,24.78,12115.13
282.1,70233.52,24.22,12115.13
281.6,70233.52,24.67,12115.13
282.25,70233.52,25.77,12115.13
282.25,70233.52,26.28,12115.13
282.1,70233.52,26.69,12115.13
283.3,70233.52,28.02,12115.13
285.8,70233.52,28.85,12115.13
279.95,70233.52,30.32,12115.13
280.8,70233.52,31.47,12115.13
280.25,70233.52,31.4,12115.13
282.45,70233.52,30.83,12115.13
282.75,70233.52,31.94,12115.13
279.2,70233.52,31.42,12115.13
279.35,70233.52,30.93,12115.13
279.3,70233.52,28.56,12115.13
