,y,date,m,d,lgrpf,lgrau,lgm3,lgm1
5371,2009,2009/6/24,6,24,-0.003590012,0.005972595,0,0
5372,2009,2009/6/25,6,25,0.009755621,0.001741127,0,0
5373,2009,2009/6/26,6,26,-0.006667684,0.002195454,0,0
5374,2009,2009/6/29,6,29,0.014390312,-0.003007111,0,0
5375,2009,2009/6/30,6,30,-0.009830257,-0.000464486,0,0
5376,2009,2009/7/1,7,1,-0.003619142,0.001739267,0,0
5377,2009,2009/7/2,7,2,-0.016474774,-0.004069179,0,0
5378,2009,2009/7/6,7,6,-0.017801991,-0.002342479,0,0
5379,2009,2009/7/7,7,7,-0.007661402,-0.000234944,0,0
5380,2009,2009/7/8,7,8,-0.019694308,-0.00282929,0,0
5381,2009,2009/7/9,7,9,0.001945412,-0.002966909,0,0
5382,2009,2009/7/10,7,10,-0.003754523,0.000595006,0,0
5383,2009,2009/7/13,7,13,-0.001452734,-0.002145846,0,0
5384,2009,2009/7/14,7,14,-0.001238656,0.007699408,0,0
5385,2009,2009/7/15,7,15,0.014494569,0.006178498,0,0
5386,2009,2009/7/16,7,16,0.00337427,-0.001391228,0,0
5387,2009,2009/7/17,7,17,0.010652127,0.001159666,0,0
5388,2009,2009/7/20,7,20,0.002860347,0.007007681,0,0
5389,2009,2009/7/21,7,21,0.004994273,-0.002285164,0,0
5390,2009,2009/7/22,7,22,0.00453924,0.000229058,0,0
5391,2009,2009/7/23,7,23,0.011532939,0.000800754,0,0
5392,2009,2009/7/24,7,24,0.005717442,0.000685187,0,0
5393,2009,2009/7/27,7,27,0.002100967,0.001594579,0,0
5394,2009,2009/7/28,7,28,-0.007365985,-0.004916378,0,0
5395,2009,2009/7/29,7,29,-0.025816492,-0.006137313,0,0
5396,2009,2009/7/30,7,30,0.023939089,0.000699159,0,0
5397,2009,2009/7/31,7,31,0.015986542,0.003016752,0,0
5398,2009,2009/8/3,8,3,0.013119444,0.009492529,0,0
5399,2009,2009/8/4,8,4,-0.000971848,0.000339248,0,0
5400,2009,2009/8/5,8,5,0.003331657,0,0,0
5401,2009,2009/8/6,8,6,-0.000181069,0.001579665,0,0
5402,2009,2009/8/7,8,7,-0.006140474,-0.003619142,0,0
5403,2009,2009/8/10,8,10,-0.002025259,-0.005026084,0,0
5404,2009,2009/8/11,8,11,-0.007132451,-0.001035267,0,0
5405,2009,2009/8/12,8,12,0.00441733,0.002068073,0,0
5406,2009,2009/8/13,8,13,0.002222723,0.002856083,0,0
5407,2009,2009/8/14,8,14,-0.018944196,0,0,0
5408,2009,2009/8/17,8,17,-0.004916838,-0.00955544,0,0
5409,2009,2009/8/18,8,18,0.015592061,0.001046353,0,0
5410,2009,2009/8/19,8,19,0.01981519,0.003700082,0,0
5411,2009,2009/8/20,8,20,0.000719031,-0.001152893,0,0
5412,2009,2009/8/21,8,21,0.008008115,0.005506184,0,0
5413,2009,2009/8/24,8,24,0.002812115,-0.000456192,0,0
5414,2009,2009/8/25,8,25,-0.013763796,-0.000456671,0,0
5415,2009,2009/8/26,8,26,-0.003753335,-0.004593321,0,0
5416,2009,2009/8/27,8,27,0.00639745,0.001152893,0,0
5417,2009,2009/8/28,8,28,0.001495197,0.005718999,0,0
5418,2009,2009/8/31,8,31,-0.016923496,0,0,0
5419,2009,2009/9/1,9,1,-0.012021671,-0.00022732,0,0
5420,2009,2009/9/2,9,2,0,0.004411416,0,0
5421,2009,2009/9/3,9,3,-0.000574759,0.008138731,0,0
5422,2009,2009/9/4,9,4,0.000383257,0.002642774,0,0
5423,2009,2009/9/8,9,8,0.019232973,0.005129307,0,0
5424,2009,2009/9/9,9,9,0.001280836,-0.0005428,0,0
5425,2009,2009/9/10,9,10,0.003819997,-0.003818717,0,0
5426,2009,2009/9/11,9,11,-0.016299872,0.00760415,0,0
5427,2009,2009/3/23,3,23,-0.109888286,-0.026187625,0,0
5428,2009,2009/3/24,3,24,0.001450605,-0.011826154,0,0
5429,2009,2009/3/25,3,25,-0.009845786,0.002461263,0,0
5430,2009,2009/3/26,3,26,0.01273254,0.004302859,0,0
5431,2009,2009/3/27,3,27,-0.01595414,-0.006646602,0,0
5432,2009,2009/3/30,3,30,-0.034230411,0.001876005,0,0
5433,2009,2009/3/31,3,31,0.011071633,-0.005415507,0,0
5434,2009,2009/4/1,4,1,-0.011251093,0.003774446,0,0
5435,2009,2009/4/2,4,2,0.036560258,-0.012751502,0,0
5436,2009,2009/4/3,4,3,-0.001073862,0.003493165,0,0
5437,2009,2009/4/6,4,6,-0.012246272,-0.017004547,0,0
5438,2009,2009/4/7,4,7,-0.016472224,0.004715244,0,0
5439,2009,2009/4/8,4,8,0.002027563,0.000123397,0,0
5440,2009,2009/4/9,4,9,0.024452083,0.000246688,0,0
5441,2009,2009/10/2,10,2,0.126784551,0.056788017,0,0
5442,2009,2009/10/5,10,5,0.002846625,0.000864698,0,0
5443,2009,2009/10/6,10,6,0.002889365,0.014128962,0,0
5444,2009,2009/10/7,10,7,-0.008101706,0.000626688,0,0
5445,2009,2009/10/8,10,8,0.013036577,0.001978566,0,0
5446,2009,2009/10/9,10,9,0.000484366,0.002692987,0,0
5447,2009,2009/10/12,10,12,0.008983245,0.002984146,0,0
5448,2009,2009/10/13,10,13,0.005184964,-0.000513047,0,0
5449,2009,2009/10/14,10,14,0.005991166,0.000820585,0,0
5450,2009,2009/10/15,10,15,0.013647454,-0.002466421,0,0
5451,2009,2009/10/16,10,16,0.005285822,-0.002480508,0,0
5452,2009,2009/10/19,10,19,0.005932026,0.001242025,0,0
5453,2009,2009/10/20,10,20,-0.002846048,0.004626213,0,0
5454,2009,2009/10/21,10,21,0.01234274,-0.003284682,0,0
5455,2009,2009/10/22,10,22,-0.000961775,-0.000309216,0,0
5456,2009,2009/10/23,10,23,-0.003706661,0.003593898,0,0
5457,2009,2009/10/26,10,26,-0.009931529,-0.003181659,0,0
5458,2009,2009/10/27,10,27,0.004775833,-0.007271304,0,0
5459,2009,2009/10/28,10,28,-0.011562691,-0.001994829,0,0
5460,2009,2009/10/29,10,29,0.013306192,0.003667607,0,0
5461,2009,2009/10/30,10,30,-0.015892959,-0.000208745,0,0
5462,2009,2009/11/2,11,2,0.006327099,0.009091177,0,0
5463,2009,2009/11/3,11,3,0.008095243,-0.000409133,0,0
5464,2009,2009/11/4,11,4,0.004342981,0.011711114,0,0
5465,2009,2009/11/5,11,5,-0.004233876,-0.000398618,0,0
5466,2009,2009/11/6,11,6,-0.012112914,0.003079763,0,0
5467,2009,2009/11/9,11,9,0.011075303,0.003941888,0,0
5468,2009,2009/11/10,11,10,-0.002082688,-0.002065029,0,0
5469,2009,2009/11/11,11,11,0.001261767,0.00538773,0,0
5470,2009,2009/11/12,11,12,-0.01301146,-0.000194751,0,0
5471,2009,2009/11/13,11,13,-0.003343141,-0.004208408,0,0
5472,2009,2009/11/16,11,16,0.014267962,0.01010937,0,0
5473,2009,2009/11/17,11,17,0.001319043,0.001821748,0,0
5474,2009,2009/11/18,11,18,0.002407889,0.005419837,0,0
5475,2009,2009/11/19,11,19,-0.011726442,-0.00513289,0,0
5476,2009,2009/11/20,11,20,-0.004168898,0.001717713,0,0
5477,2009,2009/11/23,11,23,0.004729206,0.011095375,0,0
5478,2009,2009/11/24,11,24,-0.008709935,-0.002327165,0,0
5479,2009,2009/11/25,11,25,0.010943965,0.006116925,0,0
5480,2009,2009/11/27,11,27,-0.010772612,-0.004905243,0,0
5481,2009,2009/11/30,11,30,0.006967895,0.003430244,0,0
5482,2009,2009/12/1,12,1,0.006082733,0.0061434,0,0
5483,2009,2009/12/2,12,2,-0.009921077,0.00722336,0,0
5484,2009,2009/12/3,12,3,-0.000794476,-0.00134526,0,0
5485,2009,2009/12/4,12,4,-0.005659944,-0.006698297,0,0
5486,2009,2009/12/7,12,7,-0.008953644,-0.017781981,0,0
5487,2009,2009/12/8,12,8,-0.007764462,0.00161254,0,0
5488,2009,2009/12/9,12,9,-0.011821153,-0.002183104,0,0
5489,2009,2009/12/10,12,10,-0.000799636,-0.004784081,0,0
5490,2009,2009/12/11,12,11,-0.004144712,-0.001735252,0,0
5491,2009,2009/12/14,12,14,-0.002243455,-9.66065E-05,0,0
5492,2009,2009/12/15,12,15,0.007310693,-0.000676848,0,0
5493,2009,2009/12/16,12,16,0.011937412,0.005958548,0,0
5494,2009,2009/12/17,12,17,-5.97749E-05,-0.007898232,0,0
5495,2009,2009/12/18,12,18,0.004223704,-0.004887453,0,0
5496,2009,2009/12/21,12,21,-0.005301061,0.000393027,0,0
5497,2009,2009/12/22,12,22,0.011414674,-0.008529465,0,0
5498,2009,2009/12/23,12,23,0.013052528,0.000500512,0,0
5499,2009,2009/12/24,12,24,0.007747444,0,0,0
5500,2009,2009/12/28,12,28,0.003987938,0,0,0
5501,2009,2009/12/29,12,29,0.000550995,0.008225332,0,0
5502,2009,2009/12/30,12,30,0.002251801,-0.007325861,0,0
5503,2009,2009/12/31,12,31,0.000438018,0,0,0
5504,2009,2009/9/25,9,25,-0.079926139,-0.040136547,0,0
5505,2009,2009/9/28,9,28,0.005360921,0.000109491,0,0
5506,2009,2009/9/29,9,29,-0.000845501,-0.000986411,0,0
5507,2009,2009/9/30,9,30,0.024675271,0.002734517,0,0
5508,2009,2009/9/14,9,14,-0.010899193,0.001523842,0,0
5509,2009,2009/9/15,9,15,0.012862941,-0.001414819,0,0
5510,2009,2009/9/16,9,16,0.009567945,0.008527493,0,0
5511,2009,2009/9/17,9,17,-0.000239644,0.001174202,0,0
5512,2009,2009/9/18,9,18,-0.002584557,-0.002780521,0,0
5513,2009,2009/9/21,9,21,-0.014278621,-0.006485354,0,0
5514,2009,2009/9/22,9,22,0.011314555,0.007342797,0,0
5515,2009,2009/9/23,9,23,-0.015949412,-0.001609096,0,0
5516,2009,2009/9/24,9,24,-0.019840718,-0.000214997,0,0
5517,2009,2009/10/1,10,1,0.031336415,-0.002155847,0,0
5518,2010,2010/7/1,7,1,0.012869374,0.089257145,-0.011875251,0.009497329
5519,2010,2010/7/2,7,2,-0.004849158,-0.011591385,0,0
5520,2010,2010/7/6,7,6,-0.000964296,-0.00235587,0,0
5521,2010,2010/6/30,6,30,0.021482258,0.017452475,0,0
5522,2010,2010/7/27,7,27,0.010607602,-0.027377538,0,0
5523,2010,2010/7/28,7,28,-0.002867383,-0.004109484,0,0
5524,2010,2010/7/29,7,29,0.007660108,0.002059603,0,0
5525,2010,2010/7/30,7,30,0.003257707,0.00242155,0,0
5526,2010,2010/8/2,8,2,0.012952034,0.007184675,0,0
5527,2010,2010/8/3,8,3,0.00641291,-0.000365568,0,0
5528,2010,2010/8/4,8,4,-0.000421083,0.004366634,0,0
5529,2010,2010/8/5,8,5,-0.002429183,-0.002541865,0,0
5530,2010,2010/8/6,8,6,-0.006993277,0.005518658,0,0
5531,2010,2010/8/9,8,9,0.004177486,-0.001711419,0,0
5532,2010,2010/8/10,8,10,-0.006605979,-0.00380724,0,0
5533,2010,2010/8/11,8,11,-0.012239095,0.004708827,0,0
5534,2010,2010/8/12,8,12,-0.012880645,0.002693586,0,0
5535,2010,2010/8/13,8,13,-0.002011557,0.000447311,0,0
5536,2010,2010/8/16,8,16,-0.000864956,0.003295862,0,0
5537,2010,2010/8/17,8,17,0.0030485,0.000886496,0,0
5538,2010,2010/8/18,8,18,-0.002010759,-0.002843182,0,0
5539,2010,2010/8/19,8,19,-0.005738509,0.005491866,0,0
5540,2010,2010/8/20,8,20,-0.005697095,-0.00353518,0,0
5541,2010,2010/8/23,8,23,-0.002133547,0.000886496,0,0
5542,2010,2010/8/24,8,24,-0.008822426,-0.001419264,0,0
5543,2010,2010/8/25,8,25,0.005362844,0.005474002,0,0
5544,2010,2010/8/26,8,26,0.005001527,-0.000175508,0,0
5545,2010,2010/8/27,8,27,0.010585228,-0.000702742,0,0
5546,2010,2010/8/30,8,30,-0.002723948,0,0,0
5547,2010,2010/8/31,8,31,-0.016470923,0.003851085,0,0
5548,2010,2010/7/7,7,7,0.012792666,-0.018786599,0,0
5549,2010,2010/7/8,7,8,0.007959335,9.09803E-05,0,0
5550,2010,2010/7/9,7,9,0.003725904,0.005514064,0,0
5551,2010,2010/7/12,7,12,-0.006555947,-0.001169272,0,0
5552,2010,2010/7/13,7,13,0.012564293,0.00376636,0,0
5553,2010,2010/7/14,7,14,-0.000619656,-0.003226305,0,0
5554,2010,2010/7/15,7,15,-0.002374126,0.000359664,0,0
5555,2010,2010/7/16,7,16,-0.003471415,-0.006793774,0,0
5556,2010,2010/7/19,7,19,0.003017725,-0.003023262,0,0
5557,2010,2010/7/20,7,20,0.005076886,0.000734847,0,0
5558,2010,2010/7/21,7,21,-0.00496342,0.003109302,0,0
5559,2010,2010/7/22,7,22,0.015271263,0.002906206,0,0
5560,2010,2010/7/23,7,23,-0.001756058,-0.003270853,0,0
5561,2010,2010/7/26,7,26,0,-0.002561137,0,0
5562,2010,2010/3/31,3,31,0.025519539,-0.025698688,0,0
5563,2010,2010/4/1,4,1,0.005717534,0.003103502,0,0
5564,2010,2010/4/5,4,5,0.008863977,0,0,0
5565,2010,2010/4/6,4,6,0.001101635,0.003560994,0,0
5566,2010,2010/4/7,4,7,-0.004827779,0.003532033,0,0
5567,2010,2010/4/8,4,8,-0.002485022,0.002275784,0,0
5568,2010,2010/4/9,4,9,-0.002397028,0.001699046,0,0
5569,2010,2010/4/12,4,12,-0.002976389,0.002348813,0,0
5570,2010,2010/4/13,4,13,-0.001495879,-0.003953293,0,0
5571,2010,2010/4/14,4,14,0.009151991,0.00207526,0,0
5572,2010,2010/4/15,4,15,-0.001672803,0.000282223,0,0
5573,2010,2010/4/16,4,16,-0.011684835,-0.001129995,0,0
5574,2010,2010/4/19,4,19,-0.009440983,-0.005790046,0,0
5575,2010,2010/4/20,4,20,0.010535252,0.003236756,0,0
5576,2010,2010/4/21,4,21,0.001195331,-0.000664422,0,0
5577,2010,2010/4/22,4,22,0.000103786,-0.00352893,0,0
5578,2010,2010/4/23,4,23,0.007306157,0.002197029,0,0
5579,2010,2010/4/26,4,26,-0.004719523,0.005679608,0,0
5580,2010,2010/4/27,4,27,-0.009174108,-0.001884962,0,0
5581,2010,2010/4/28,4,28,0.004089728,0.004323244,0,0
5582,2010,2010/4/29,4,29,0.010058936,0.00214559,0,0
5583,2010,2010/4/30,4,30,0.004968635,0.004628075,0,0
5584,2010,2010/5/3,5,3,0.000201599,0,0,0
5585,2010,2010/5/4,5,4,-0.017741364,0.002112465,0,0
5586,2010,2010/5/5,5,5,-0.014788421,-0.007392425,0,0
5587,2010,2010/5/6,5,6,-0.015816393,0.007484039,0,0
5588,2010,2010/5/7,5,7,-0.011412941,0.006184822,0,0
5589,2010,2010/5/10,5,10,0.009663458,-0.002082083,0,0
5590,2010,2010/5/11,5,11,-0.002438429,0.009336165,0,0
5591,2010,2010/5/12,5,12,-0.004113858,0.00529634,0,0
5592,2010,2010/5/13,5,13,-0.007235997,0,0,0
5593,2010,2010/5/14,5,14,-0.016599262,-0.000351087,0,0
5594,2010,2010/5/17,5,17,-0.009379581,-0.00017565,0,0
5595,2010,2010/5/18,5,18,-0.004172049,-0.006817116,0,0
5596,2010,2010/5/19,5,19,0.002868699,-0.00783345,0,0
5597,2010,2010/5/20,5,20,-0.011717968,-0.00109165,0,0
5598,2010,2010/5/21,5,21,0.012773363,-0.004486269,0,0
5599,2010,2010/5/24,5,24,0.001052836,0.002660733,0,0
5600,2010,2010/5/25,5,25,-0.009126271,0.004096719,0,0
5601,2010,2010/5/26,5,26,0.017094076,0.004955182,0,0
5602,2010,2010/5/27,5,27,0.01808087,-0.000358477,0,0
5603,2010,2010/5/28,5,28,-0.003392029,-0.001257004,0,0
5604,2010,2010/6/1,6,1,-0.008238655,0.007222803,0,0
5605,2010,2010/6/2,6,2,0.001672203,-0.004533665,0,0
5606,2010,2010/6/3,6,3,0.010307873,0,0,0
5607,2010,2010/6/4,6,4,-0.018430262,-0.004130183,0,0
5608,2010,2010/6/7,6,7,-0.000425332,0.004130183,0,0
5609,2010,2010/6/8,6,8,0.003330728,0.010941764,0,0
5610,2010,2010/6/9,6,9,0.014184,-0.004378888,0,0
5611,2010,2010/6/10,6,10,0.006375717,-0.005670184,0,0
5612,2010,2010/6/11,6,11,-0.009893241,0.000890861,0,0
5613,2010,2010/6/14,6,14,0.007816928,0.001332874,0,0
5614,2010,2010/6/15,6,15,0.010396603,0.000443384,0,0
5615,2010,2010/6/16,6,16,0.004101123,0.003355006,0,0
5616,2010,2010/6/17,6,17,-0.004948638,0.003678257,0,0
5617,2010,2010/6/18,6,18,0.002200107,0.003820288,0,0
5618,2010,2010/6/21,6,21,0.003586452,-0.000518974,0,0
5619,2010,2010/6/22,6,22,-0.003417674,-0.006452195,0,0
5620,2010,2010/6/23,6,23,-0.004864511,-0.003350918,0,0
5621,2010,2010/6/24,6,24,0.000909161,0.003438752,0,0
5622,2010,2010/6/25,6,25,0.013138571,0.006191232,0,0
5623,2010,2010/6/28,6,28,-0.003372427,0.00241755,0,0
5624,2010,2010/6/29,6,29,-0.013013753,-0.009223992,0,0
5625,2010,2010/1/4,1,4,0.0307403,-0.041691816,0,0
5626,2010,2010/1/5,1,5,0.001383105,0.000677149,0,0
5627,2010,2010/1/6,1,6,0.007424918,0.002602016,0,0
5628,2010,2010/1/7,1,7,-0.002723515,9.60722E-05,0,0
5629,2010,2010/1/8,1,8,0.000472602,-0.001346949,0,0
5630,2010,2010/1/11,1,11,-0.001208783,0.010001741,0,0
5631,2010,2010/1/12,1,12,-0.009201611,-0.000659664,0,0
5632,2010,2010/1/13,1,13,-0.006171828,-0.009149399,0,0
5633,2010,2010/1/14,1,14,-0.001419978,0.004217415,0,0
5634,2010,2010/1/15,1,15,-0.007671199,-0.003928559,0,0
5635,2010,2010/1/19,1,19,0.005642423,0.00192081,0,0
5636,2010,2010/1/20,1,20,-0.007763387,-0.004914957,0,0
5637,2010,2010/1/21,1,21,-0.008703134,-0.004677213,0,0
5638,2010,2010/1/22,1,22,-0.008881116,-0.009608458,0,0
5639,2010,2010/1/25,1,25,0.004174826,0.00448398,0,0
5640,2010,2010/1/26,1,26,-0.003185478,-0.000793776,0,0
5641,2010,2010/1/27,1,27,-0.006088067,0.000595468,0,0
5642,2010,2010/1/28,1,28,-0.00017689,-0.002686059,0,0
5643,2010,2010/1/29,1,29,-0.00444583,-0.003808746,0,0
5644,2010,2010/2/1,2,1,0.009080069,0.003209581,0,0
5645,2010,2010/2/2,2,2,0.016038016,0.009684328,0,0
5646,2010,2010/2/3,2,3,-0.001408128,0.001658173,0,0
5647,2010,2010/2/4,2,4,-0.022222951,-0.012643534,0,0
5648,2010,2010/2/5,2,5,-0.011735963,-0.01024303,0,0
5649,2010,2010/2/8,2,8,0.004249491,0.00245596,0,0
5650,2010,2010/2/9,2,9,0.011093541,0.002949207,0,0
5651,2010,2010/2/10,2,10,0.004510822,-0.000710046,0,0
5652,2010,2010/2/11,2,11,0.004406764,0.002732376,0,0
5653,2010,2010/2/12,2,12,-0.00668561,0.002314096,0,0
5654,2010,2010/2/16,2,16,0.016553123,0.013144971,0,0
5655,2010,2010/2/17,2,17,0.001800887,0.001457855,0,0
5656,2010,2010/2/18,2,18,0.0096088,-0.000388283,0,0
5657,2010,2010/2/19,2,19,0.004100501,-0.002044201,0,0
5658,2010,2010/2/22,2,22,0.001900398,0.000974629,0,0
5659,2010,2010/2/23,2,23,-0.007100936,-0.003224611,0,0
5660,2010,2010/2/24,2,24,0.006233214,-0.001572108,0,0
5661,2010,2010/2/25,2,25,-0.010049875,-0.003359747,0,0
5662,2010,2010/2/26,2,26,0.00820019,0.005421974,0,0
5663,2010,2010/3/1,3,1,-0.00526557,0.002247451,0,0
5664,2010,2010/3/2,3,2,0.005374593,0.004846005,0,0
5665,2010,2010/3/3,3,3,0.006438118,0.003838244,0,0
5666,2010,2010/3/4,3,4,-0.003558927,-0.00076494,0,0
5667,2010,2010/3/5,3,5,0.006929092,0.000191361,0,0
5668,2010,2010/3/8,3,8,0.001967182,-0.003553906,0,0
5669,2010,2010/3/9,3,9,-0.002020473,-0.00387506,0,0
5670,2010,2010/3/10,3,10,0.003185938,0.001844965,0,0
5671,2010,2010/3/11,3,11,0.000105796,-0.006442787,0,0
5672,2010,2010/3/12,3,12,-0.004626137,0.00088421,0,0
5673,2010,2010/3/15,3,15,-0.007767023,-0.000785876,0,0
5674,2010,2010/3/16,3,16,0.010219165,0.007988594,0,0
5675,2010,2010/3/17,3,17,0.006489609,-0.001159924,0,0
5676,2010,2010/3/18,3,18,-0.003839848,0.000386986,0,0
5677,2010,2010/3/19,3,19,-0.008105928,-0.006724317,0,0
5678,2010,2010/3/22,3,22,0.00305748,-0.003253157,0,0
5679,2010,2010/3/23,3,23,0.003513556,0.001678912,0,0
5680,2010,2010/3/24,3,24,-0.006948005,-0.00425928,0,0
5681,2010,2010/3/25,3,25,-0.000431222,0.00089494,0,0
5682,2010,2010/3/26,3,26,-0.002867712,0.001388474,0,0
5683,2010,2010/3/29,3,29,0.0116233,0.004335099,0,0
5684,2010,2010/3/30,3,30,0.001055779,-0.000196114,0,0
5685,2010,2010/9/22,9,22,-0.04239033,0.067618812,0,0
5686,2010,2010/9/23,9,23,0.002723585,-0.000924299,0,0
5687,2010,2010/9/24,9,24,0.00750234,0.002097842,0,0
5688,2010,2010/9/27,9,27,0.0001703,0,0,0
5689,2010,2010/9/28,9,28,-0.001933993,-0.0010057,0,0
5690,2010,2010/9/29,9,29,0.009473431,0.004507421,0,0
5691,2010,2010/9/30,9,30,0.011612697,-0.00016611,0,0
5692,2010,2010/10/1,10,1,0.008656605,0.003062797,0,0
5693,2010,2010/10/4,10,4,-0.000585985,-0.000908307,0,0
5694,2010,2010/10/5,10,5,0.00713751,0.005584802,0,0
5695,2010,2010/10/6,10,6,0.002144668,0.005191479,0,0
5696,2010,2010/10/7,10,7,-0.008217339,-0.000484073,0,0
5697,2010,2010/10/8,10,8,0.005232845,-0.001131607,0,0
5698,2010,2010/10/11,10,11,-0.007044629,0.003225373,0,0
5699,2010,2010/10/12,10,12,0.001811783,-0.000965099,0,0
5700,2010,2010/10/13,10,13,0.00889515,0.005440754,0,0
5701,2010,2010/10/14,10,14,-0.003504714,0.002457903,0,0
5702,2010,2010/10/15,10,15,-0.007629622,-0.001822273,0,0
5703,2010,2010/10/18,10,18,0.009673118,-7.9403E-05,0,0
5704,2010,2010/10/19,10,19,-0.019183991,-0.009067355,0,0
5705,2010,2010/10/20,10,20,0.012281501,0,0,0
5706,2010,2010/10/21,10,21,-0.00647454,0.001457094,0,0
5707,2010,2010/10/22,10,22,0.006049439,-0.00684199,0,0
5708,2010,2010/10/25,10,25,0.004390323,0.00489811,0,0
5709,2010,2010/10/26,10,26,0.000157858,-0.002605449,0,0
5710,2010,2010/10/27,10,27,-0.003221118,-0.001636379,0,0
5711,2010,2010/10/28,10,28,0.001270177,0.002941057,0,0
5712,2010,2010/10/29,10,29,-0.003981702,0.004293964,0,0
5713,2010,2010/11/1,11,1,0.008031956,0.002492025,0,0
5714,2010,2010/11/2,11,2,0.00494557,-0.00112366,0,0
5715,2010,2010/11/3,11,3,0.004070172,-0.001771647,0,0
5716,2010,2010/11/4,11,4,0.009133764,0.011309976,0,0
5717,2010,2010/11/5,11,5,0.001803926,0.004536162,0,0
5718,2010,2010/11/8,11,8,0.00104884,-0.002183957,0,0
5719,2010,2010/11/9,11,9,-0.001699394,0.010048194,0,0
5720,2010,2010/11/10,11,10,0.005424708,-0.009423085,0,0
5721,2010,2010/11/11,11,11,0,0.002491478,0,0
5722,2010,2010/11/12,11,12,-0.014738606,-0.003116587,0,0
5723,2010,2010/11/15,11,15,-0.000102343,-0.006301082,0,0
5724,2010,2010/11/16,11,16,-0.013092165,-0.006232852,0,0
5725,2010,2010/11/17,11,17,-0.010138801,-0.003718159,0,0
5726,2010,2010/11/18,11,18,0.007546622,0.004120395,0,0
5727,2010,2010/11/19,11,19,-0.001807791,-0.002499892,0,0
5728,2010,2010/11/22,11,22,0.00122374,0.004505504,0,0
5729,2010,2010/11/23,11,23,-0.002611264,0.006671809,0,0
5730,2010,2010/11/24,11,24,0.013731488,-0.001579254,0,0
5731,2010,2010/11/26,11,26,-0.000518189,-0.005573058,0,0
5732,2010,2010/11/29,11,29,0.010096155,0.000640552,0,0
5733,2010,2010/11/30,11,30,-0.008285191,0.008399316,0,0
5734,2010,2010/12/1,12,1,0.01342185,0.000627367,0,0
5735,2010,2010/12/2,12,2,0.006213189,0.001095716,0,0
5736,2010,2010/12/3,12,3,0.005833492,0.004510171,0,0
5737,2010,2010/12/6,12,6,0.000924186,0.003620747,0,0
5738,2010,2010/12/7,12,7,-0.003365695,0.001455181,0,0
5739,2010,2010/12/8,12,8,-0.00201233,-0.010681814,0,0
5740,2010,2010/12/9,12,9,0.000442531,0.001798647,0,0
5741,2010,2010/12/10,12,10,-0.002859806,-0.005023524,0,0
5742,2010,2010/12/13,12,13,0.004037688,0.007436061,0,0
5743,2010,2010/12/14,12,14,-0.001620412,-0.001399196,0,0
5744,2010,2010/12/15,12,15,0.001669421,-0.001794447,0,0
5745,2010,2010/12/16,12,16,-0.004532152,-0.008128216,0,0
5746,2010,2010/12/17,12,17,0.001581771,0.001748946,0,0
5747,2010,2010/12/20,12,20,0.003880506,0.003634285,0,0
5748,2010,2010/12/21,12,21,0.004911181,0.000943094,0,0
5749,2010,2010/12/22,12,22,0.003179541,0.001254281,0,0
5750,2010,2010/12/23,12,23,0.004915963,-0.004247797,0,0
5751,2010,2010/12/27,12,27,-0.002427163,0,0,0
5752,2010,2010/12/28,12,28,0.002332235,0,0,0
5753,2010,2010/12/29,12,29,-0.001759917,0.012159793,0,0
5754,2010,2010/12/30,12,30,-0.006143968,-0.002157607,0,0
5755,2010,2010/12/31,12,31,0.00738141,0,0,0
5756,2010,2010/9/8,9,8,-0.087705002,-0.049187124,0,0
5757,2010,2010/9/9,9,9,-0.002449693,0,0,0
5758,2010,2010/9/10,9,10,0.012681032,-0.002951443,0,0
5759,2010,2010/9/13,9,13,0.004183551,-0.000959189,0,0
5760,2010,2010/9/14,9,14,-0.002199821,0.007529056,0,0
5761,2010,2010/9/15,9,15,-0.004433355,0.000514465,0,0
5762,2010,2010/9/16,9,16,-0.008363722,0.001881176,0,0
5763,2010,2010/9/17,9,17,-0.005332429,0.000511637,0,0
5764,2010,2010/9/20,9,20,0.007018108,0.001785998,0,0
5765,2010,2010/9/21,9,21,-0.007844324,-0.001445241,0,0
5766,2010,2010/9/1,9,1,0.002297704,-0.009817902,0,0
5767,2010,2010/9/2,9,2,0.006473858,0.000696264,0,0
5768,2010,2010/9/3,9,3,-0.002438232,-0.002791778,0,0
5769,2010,2010/9/7,9,7,-0.002979233,0.005652125,0,0
5770,2011,2011/1/24,1,24,0.074081032,0.028827119,0.027864452,0.129914418
5771,2011,2011/1/25,1,25,-0.008383746,-0.006188028,0,0
5772,2011,2011/1/26,1,26,0.005706579,0.00131009,0,0
5773,2011,2011/1/27,1,27,-0.008486802,0.002120503,0,0
5774,2011,2011/1/28,1,28,0.01836929,-0.005073783,0,0
5775,2011,2011/1/31,1,31,0.013637867,0.002626127,0,0
5776,2011,2011/2/1,2,1,-0.00674148,0.001470248,0,0
5777,2011,2011/2/2,2,2,0.000430397,0.001790236,0,0
5778,2011,2011/2/3,2,3,-0.001532242,-0.002933332,0,0
5779,2011,2011/1/18,1,18,0.004010664,0.013363962,0,0
5780,2011,2011/1/19,1,19,-0.002478421,0.000792075,0,0
5781,2011,2011/1/20,1,20,-0.009666424,-0.008470409,0,0
5782,2011,2011/1/21,1,21,0.001220135,-0.000646031,0,0
5783,2011,2011/2/10,2,10,-0.011757097,0.003140365,0,0
