date,y,m,d,BIGpf,BIGau
1990/5/10,1990,5,10,6.85548,16.97265
1990/5/11,1990,5,11,-16.01298,-37.54562
1990/5/14,1990,5,14,170.7741,5.29951
1990/5/15,1990,5,15,-26.52188,-14.73685
1990/5/16,1990,5,16,-125.95648,24.72942
1990/5/17,1990,5,17,-36.66888,-7.63931
1990/5/18,1990,5,18,-32.34123,8.22639
1990/5/21,1990,5,21,-110.37004,37.40918
1990/5/22,1990,5,22,-140.18513,23.21815
1990/5/23,1990,5,23,111.55022,-124.49531
1990/5/24,1990,5,24,-74.8594,23.76446
1990/5/25,1990,5,25,-7.31341,0
1990/5/29,1990,5,29,43.69685,14.19651
1990/5/30,1990,5,30,24.08739,-15.38165
1990/5/31,1990,5,31,-166.49178,-39.89024
1990/6/1,1990,6,1,24.888,4.78232
1990/6/4,1990,6,4,-90.27231,-77.15636
1990/6/5,1990,6,5,-118.14771,12.75284
1990/6/6,1990,6,6,62.04312,16.94574
1990/6/7,1990,6,7,-64.64759,-81.70318
1990/6/8,1990,6,8,28.56357,8.60842
1990/6/11,1990,6,11,10.34035,14.7177
1990/6/12,1990,6,12,174.60155,12.8372
1990/6/13,1990,6,13,17.32725,-64.56886
1990/6/14,1990,6,14,-112.61508,-58.00242
1990/6/15,1990,6,15,-131.26344,13.1652
1990/6/18,1990,6,18,-181.42702,29.32115
1990/6/19,1990,6,19,-79.73975,-7.46745
1990/6/20,1990,6,20,-98.22911,-21.8537
1990/6/21,1990,6,21,442.21975,35.53423
1990/6/22,1990,6,22,131.30833,-16.79577
1990/6/25,1990,6,25,-19.94467,61.88399
1990/6/26,1990,6,26,-60.38955,-50.05798
1990/6/27,1990,6,27,-118.14771,16.13096
1990/6/28,1990,6,28,120.68078,20.388
1990/6/29,1990,6,29,-20.30603,-1.23292
1990/7/2,1990,7,2,-89.97248,63.65197
1990/7/3,1990,7,3,20.73009,55.54022
1990/7/5,1990,7,5,-78.25338,-27.68133
1990/7/6,1990,7,6,-7.90345,17.47181
1990/7/9,1990,7,9,28.90927,-10.8363
1990/7/10,1990,7,10,93.2888,-76.00727
1990/7/11,1990,7,11,133.79499,3.6789
1990/7/12,1990,7,12,239.38792,-35.07605
1990/7/13,1990,7,13,-23.5902,147.60327
1990/7/16,1990,7,16,72.71641,-4.18252
1990/7/17,1990,7,17,-4.65482,-30.59481
1990/7/18,1990,7,18,-23.34922,-15.6807
1990/7/19,1990,7,19,101.81051,34.90261
1990/7/20,1990,7,20,139.52629,-15.61132
1990/7/23,1990,7,23,192.76267,60.92527
1990/7/24,1990,7,24,12.69249,30.73409
1990/7/25,1990,7,25,-38.18931,47.44515
1990/7/26,1990,7,26,-17.08142,-46.85623
1990/7/27,1990,7,27,-55.98321,-23.61906
1990/7/30,1990,7,30,36.68596,6.50806
1990/7/31,1990,7,31,101.94177,58.72108
1990/8/1,1990,8,1,174.85208,-19.29032
1990/8/2,1990,8,2,305.54247,116.18872
1990/8/3,1990,8,3,251.8884,-19.43667
1990/8/6,1990,8,6,589.4408,37.08284
1990/8/7,1990,8,7,40.07004,11.34669
1990/8/8,1990,8,8,-376.35181,16.96465
1990/8/9,1990,8,9,-48.78819,-13.0003
1990/8/10,1990,8,10,93.72422,64.61581
1990/8/14,1990,8,14,31.34523,240.29661
1990/8/15,1990,8,15,6.57027,-140.5051
1990/8/16,1990,8,16,145.26253,45.54441
1990/8/17,1990,8,17,197.05255,85.45174
1990/8/20,1990,8,20,-10.63145,-30.24975
1990/8/21,1990,8,21,-22.86969,63.96517
1990/8/22,1990,8,22,409.61665,-53.32721
1990/8/23,1990,8,23,97.6602,38.60891
1990/8/24,1990,8,24,-140.99913,-22.1714
1990/8/27,1990,8,27,-601.85307,0
1990/8/28,1990,8,28,153.79072,-239.90053
1990/8/29,1990,8,29,-316.57772,-44.4108
1990/8/30,1990,8,30,140.13374,61.15739
1990/8/31,1990,8,31,88.32324,-22.34317
1990/9/4,1990,9,4,277.10676,-71.71118
1990/9/5,1990,9,5,95.87464,21.58131
1990/9/6,1990,9,6,235.65546,47.32888
1990/9/7,1990,9,7,-196.44453,-32.62427
1990/9/10,1990,9,10,178.44409,-1.12936
1990/9/11,1990,9,11,-75.58006,-68.3046
1990/9/12,1990,9,12,29.54874,40.5432
1990/9/13,1990,9,13,14.00048,1.70479
1990/9/14,1990,9,14,95.39241,45.21587
1990/9/17,1990,9,17,248.46374,35.83678
1990/9/18,1990,9,18,-28.50392,-38.08643
1990/9/19,1990,9,19,-30.00094,5.62194
1990/9/20,1990,9,20,195.78232,5.05353
1990/9/21,1990,9,21,89.16539,26.29553
1990/9/24,1990,9,24,332.60287,35.55257
1990/9/25,1990,9,25,-82.52875,122.72874
1990/9/26,1990,9,26,129.95608,-11.30906
1990/9/27,1990,9,27,96.62493,13.45983
1990/9/28,1990,9,28,-3.29635,47.58121
1990/10/1,1990,10,1,-274.50196,-130.61661
1990/10/2,1990,10,2,-384.17055,-93.60277
1990/10/3,1990,10,3,411.01856,17.32151
1990/10/4,1990,10,4,-45.62327,70.24976
1990/10/5,1990,10,5,122.89986,-1.64641
1990/10/8,1990,10,8,108.38168,-53.01728
1990/10/9,1990,10,9,158.73903,68.35952
1990/10/10,1990,10,10,-187.82635,-57.26075
1990/10/11,1990,10,11,189.97579,-42.32706
1990/10/12,1990,10,12,-79.1521,2.79739
1990/10/15,1990,10,15,-194.69319,-85.28588
1990/10/16,1990,10,16,106.26163,-185.87576
1990/10/17,1990,10,17,-249.35271,14.85785
1990/10/18,1990,10,18,9.45146,21.89675
1990/10/19,1990,10,19,-370.59627,48.7218
1990/10/22,1990,10,22,-757.75801,-52.85596
1990/10/23,1990,10,23,148.91555,48.76794
1990/10/24,1990,10,24,245.77064,-6.43183
1990/10/25,1990,10,25,421.79566,45.98215
1990/10/26,1990,10,26,-160.15051,-15.66072
1990/10/29,1990,10,29,214.33564,-11.63705
1990/10/30,1990,10,30,-17.56756,12.21809
1990/10/31,1990,10,31,85.9031,66.30579
1990/11/1,1990,11,1,-7.40275,10.28728
1990/11/2,1990,11,2,-146.93451,-33.23552
1990/11/5,1990,11,5,-268.72146,-6.90819
1990/11/6,1990,11,6,90.10303,26.99452
1990/11/7,1990,11,7,342.80644,65.3514
1990/11/8,1990,11,8,26.9749,-2.82101
1990/11/9,1990,11,9,-205.23639,10.7101
1990/11/12,1990,11,12,-266.89505,-56.66762
1990/11/13,1990,11,13,167.08265,31.82491
1990/11/14,1990,11,14,-264.92879,4.52744
1990/11/15,1990,11,15,-5.57861,-67.26312
1990/11/16,1990,11,16,-191.14895,-19.57582
1990/11/19,1990,11,19,243.8586,17.27735
1990/11/20,1990,11,20,-372.62462,25.21643
1990/11/21,1990,11,21,106.8356,-30.96791
1990/11/23,1990,11,23,320.59032,71.91793
1990/11/26,1990,11,26,140.64736,37.20131
1990/11/27,1990,11,27,-11.8786,-34.93759
1990/11/28,1990,11,28,55.15759,13.55759
1990/11/29,1990,11,29,-48.55435,20.25736
1990/11/30,1990,11,30,-571.82065,-21.94975
1990/12/3,1990,12,3,44.92742,-47.65657
1990/12/4,1990,12,4,219.33591,-34.93849
1990/12/5,1990,12,5,-505.68615,-18.44141
1990/12/6,1990,12,6,-143.99609,-69.86121
1990/12/7,1990,12,7,29.5105,9.38001
1990/12/10,1990,12,10,51.97303,37.89934
1990/12/11,1990,12,11,-79.83879,-22.69989
1990/12/12,1990,12,12,-177.90438,-14.02837
1990/12/13,1990,12,13,179.5485,12.86107
1990/12/14,1990,12,14,21.31712,13.98695
1990/12/17,1990,12,17,81.02744,35.92583
1990/12/18,1990,12,18,128.13843,12.67678
1990/12/19,1990,12,19,-147.44759,17.22709
1990/12/20,1990,12,20,-87.96963,74.43445
1990/12/21,1990,12,21,-78.04393,-19.19662
1990/12/26,1990,12,26,212.53124,0
1990/12/27,1990,12,27,-33.63537,-10.76459
1990/12/28,1990,12,28,89.12182,38.4034
1990/12/31,1990,12,31,134.92826,0
1991/1/2,1991,1,2,-308.47634,51.42286
1991/1/3,1991,1,3,-168.82535,-50.29847
1991/1/4,1991,1,4,-100.00077,12.34908
1991/1/7,1991,1,7,454.95789,41.282
1991/1/8,1991,1,8,-76.05497,-15.5741
1991/1/9,1991,1,9,14.36213,-29.07234
1991/1/10,1991,1,10,71.10674,38.53471
1991/1/11,1991,1,11,-66.3299,5.56E-01
1991/1/14,1991,1,14,522.6508,88.05055
1991/1/15,1991,1,15,-101.35187,-1.08969
1991/1/16,1991,1,16,270.1655,48.7672
1991/1/17,1991,1,17,-1739.25197,-266.65836
1991/1/18,1991,1,18,-467.94047,-8.60273
1991/1/21,1991,1,21,439.4887,-5.74E-01
1991/1/22,1991,1,22,550.76693,32.03451
1991/1/23,1991,1,23,-402.44706,-30.88634
1991/1/24,1991,1,24,-65.51767,-61.27509
1991/1/25,1991,1,25,-72.61944,14.52977
1991/1/28,1991,1,28,-80.06601,2.90013
1991/1/29,1991,1,29,180.60163,26.59072
1991/1/30,1991,1,30,-178.53011,-113.2651
1991/1/31,1991,1,31,116.47268,-13.03299
1991/2/1,1991,2,1,-40.51284,-17.83553
1991/2/4,1991,2,4,-40.89432,31.46
1991/2/5,1991,2,5,-99.74666,-6.51072
1991/2/6,1991,2,6,171.06098,-69.86121
1991/2/7,1991,2,7,-54.91036,37.75716
1991/2/8,1991,2,8,140.9517,72.19668
1991/2/11,1991,2,11,107.62523,-37.13201
1991/2/12,1991,2,12,88.00982,-29.10155
1991/2/13,1991,2,13,-70.64959,27.91754
1991/2/14,1991,2,14,-46.44905,16.54682
1991/2/15,1991,2,15,-289.63696,-31.37424
1991/2/19,1991,2,19,-171.83122,-29.80756
1991/2/20,1991,2,20,87.8258,19.69593
1991/2/21,1991,2,21,-441.58224,-28.67824
1991/2/22,1991,2,22,-140.76143,-41.5596
1991/2/25,1991,2,25,7.26853,-13.94205
1991/2/26,1991,2,26,102.86718,19.38547
1991/2/27,1991,2,27,114.32532,9.05724
1991/2/28,1991,2,28,68.53816,32.45055
1991/3/1,1991,3,1,49.58268,50.00156
1991/3/4,1991,3,4,190.71255,-17.19746
1991/3/5,1991,3,5,38.43339,-11.30434
1991/3/6,1991,3,6,-151.41281,20.20807
1991/3/7,1991,3,7,-68.7786,3.55639
1991/3/8,1991,3,8,-24.66952,23.63513
1991/3/11,1991,3,11,-72.57309,-31.34433
1991/3/12,1991,3,12,155.00129,-19.03499
1991/3/13,1991,3,13,166.68218,20.81525
1991/3/14,1991,3,14,-38.39564,-16.64421
1991/3/15,1991,3,15,-56.0666,16.64421
1991/3/18,1991,3,18,-54.60148,-44.12751
1991/3/19,1991,3,19,182.91052,26.29199
1991/3/20,1991,3,20,-48.73812,0
1991/3/21,1991,3,21,23.37779,-25.69267
1991/3/22,1991,3,22,-83.45901,4.79155
1991/3/25,1991,3,25,-104.97054,-42.10644
1991/3/26,1991,3,26,30.87937,-32.15438
1991/3/27,1991,3,27,-77.61405,-31.1674
1991/3/28,1991,3,28,48.94764,19.58214
1991/4/1,1991,4,1,-75.88072,0
1991/4/2,1991,4,2,91.33999,22.53233
1991/4/3,1991,4,3,-51.00275,20.60282
1991/4/4,1991,4,4,112.29532,-9.68327
1991/4/5,1991,4,5,-4.34947,1.21159
1991/4/8,1991,4,8,75.49386,30.18042
1991/4/9,1991,4,9,-10.70482,35.94182
1991/4/10,1991,4,10,166.12659,-7.76219
1991/4/11,1991,4,11,-33.1366,-19.16625
1991/4/12,1991,4,12,120.95837,2.40041
1991/4/15,1991,4,15,86.08101,-22.2546
1991/4/16,1991,4,16,-53.85121,13.2462
1991/4/17,1991,4,17,14.02567,-6.61805
1991/4/18,1991,4,18,-127.89217,-18.10066
1991/4/19,1991,4,19,10.28891,-36.42922
1991/4/22,1991,4,22,99.56193,3.04747
1991/4/23,1991,4,23,-151.25195,-10.9809
1991/4/24,1991,4,24,12.46183,3.66339
1991/4/25,1991,4,25,43.33694,-31.23773
1991/4/26,1991,4,26,26.61252,0
1991/4/29,1991,4,29,-4.08363,-26.51341
1991/4/30,1991,4,30,-61.71982,81.48813
1991/5/1,1991,5,1,59.67656,-15.20108
1991/5/2,1991,5,2,-16.38076,-28.72288
1991/5/3,1991,5,3,40.83664,16.52359
1991/5/6,1991,5,6,62.54756,0
1991/5/7,1991,5,7,-10.02758,7.93344
1991/5/8,1991,5,8,30.01356,9.13599
1991/5/9,1991,5,9,29.80756,-6.08E-01
1991/5/10,1991,5,10,-132.71142,-1.82592
1991/5/13,1991,5,13,-74.13457,1.82592
1991/5/14,1991,5,14,-35.45281,13.36666
1991/5/15,1991,5,15,37.52928,22.9914
1991/5/16,1991,5,16,-6.2324,-46.71509
1991/5/17,1991,5,17,59.87516,-10.99326
1991/5/20,1991,5,20,38.78566,-1.22319
1991/5/21,1991,5,21,6.09251,15.87469
1991/5/22,1991,5,22,-117.24503,5.48159
1991/5/23,1991,5,23,39.43442,-22.57982
1991/5/24,1991,5,24,34.98245,10.99944
1991/5/28,1991,5,28,28.59899,-1.83131
1991/5/29,1991,5,29,-45.02622,70.85489
1991/5/30,1991,5,30,42.98967,-5.40952
1991/5/31,1991,5,31,-38.87703,-7.82567
1991/6/3,1991,6,3,0,31.21843
1991/6/4,1991,6,4,-22.66785,-7.18436
1991/6/5,1991,6,5,-115.14869,0
1991/6/6,1991,6,6,-29.80464,29.26162
1991/6/7,1991,6,7,-10.69428,25.51714
1991/6/10,1991,6,10,-95.26283,61.10305
1991/6/11,1991,6,11,26.18869,-11.09906
1991/6/12,1991,6,12,19.5384,8.76478
1991/6/13,1991,6,13,-74.27753,-26.93489
1991/6/14,1991,6,14,-8.82264,-22.96769
1991/6/17,1991,6,17,59.20794,-11.23354
1991/6/18,1991,6,18,41.18621,40.6574
1991/6/19,1991,6,19,-30.30981,-33.55915
1991/6/20,1991,6,20,34.62256,2.36351
1991/6/21,1991,6,21,17.20832,-15.97869
1991/6/24,1991,6,24,-54.00399,-63.90751
1991/6/25,1991,6,25,15.18893,29.38282
1991/6/26,1991,6,26,6.49332,32.74564
1991/6/27,1991,6,27,85.66244,-15.44899
1991/6/28,1991,6,28,16.93158,42.05845
1991/7/1,1991,7,1,42.04239,6.47981
1991/7/2,1991,7,2,12.53376,-21.24271
1991/7/3,1991,7,3,-31.40249,25.36119
1991/7/5,1991,7,5,45.97963,7.63827
1991/7/8,1991,7,8,72.16072,4.10736
1991/7/9,1991,7,9,10.21149,-12.33375
1991/7/10,1991,7,10,28.4651,19.95141
1991/7/11,1991,7,11,-28.4651,-30.55114
1991/7/12,1991,7,12,86.84159,-5.30958
1991/7/15,1991,7,15,-50.27776,-5.90E-01
1991/7/16,1991,7,16,36.25856,10.61413
1991/7/17,1991,7,17,97.19716,2.35518
1991/7/18,1991,7,18,-39.40993,1.17711
1991/7/19,1991,7,19,43.33133,11.75358
1991/7/22,1991,7,22,-87.09935,-2.93541
1991/7/23,1991,7,23,-80.72621,-27.69031
1991/7/24,1991,7,24,40.55067,-16.58067
1991/7/25,1991,7,25,-12.12549,-13.07222
1991/7/26,1991,7,26,4.04559,-9.53184
1991/7/29,1991,7,29,-26.36398,11.91154
1991/7/30,1991,7,30,14.21587,-44.83774
1991/7/31,1991,7,31,52.39811,17.99068
1991/8/1,1991,8,1,-82.91788,6.57796
1991/8/2,1991,8,2,10.1971,-67.44587
1991/8/5,1991,8,5,30.44844,-15.80802
1991/8/6,1991,8,6,-20.27522,6.08682
1991/8/7,1991,8,7,-2.03274,-2.4337
1991/8/8,1991,8,8,44.50192,9.72664
1991/8/9,1991,8,9,8.04249,7.28071
1991/8/12,1991,8,12,14.03862,0
1991/8/13,1991,8,13,-22.08112,-17.00736
1991/8/14,1991,8,14,-62.8395,-11.57876
1991/8/15,1991,8,15,34.57291,30.40439
1991/8/16,1991,8,16,-28.45178,-7.27766
1991/8/19,1991,8,19,232.23469,41.68099
1991/8/20,1991,8,20,-38.82855,-89.89913
1991/8/21,1991,8,21,-142.72943,30.57994
1991/8/22,1991,8,22,34.12546,-1.21907
1991/8/23,1991,8,23,17.95845,-30.58855
1991/8/26,1991,8,26,31.74391,0
1991/8/27,1991,8,27,1.97631,1.22769
1991/8/28,1991,8,28,-47.68148,8.58411
1991/8/29,1991,8,29,45.70517,-39.99907
1991/8/30,1991,8,30,56.95103,-47.86519
1991/9/3,1991,9,3,-3.90377,-6.25E-01
1991/9/4,1991,9,4,-84.79117,16.84644
1991/9/5,1991,9,5,-23.96114,-16.22133
1991/9/6,1991,9,6,-24.09407,8.11824
1991/9/9,1991,9,9,-48.5929,31.08333
1991/9/10,1991,9,10,16.25812,14.22397
1991/9/11,1991,9,11,46.40589,-80.38681
1991/9/12,1991,9,12,-22.13227,10.67912
1991/9/13,1991,9,13,30.15248,-23.2765
1991/9/16,1991,9,16,27.95468,14.48384
1991/9/17,1991,9,17,-39.99057,9.42003
1991/9/18,1991,9,18,43.96944,26.89139
1991/9/19,1991,9,19,-15.93743,3.73908
1991/9/20,1991,9,20,41.71166,0
1991/9/23,1991,9,23,19.72276,8.09032
1991/9/24,1991,9,24,23.54969,32.82852
1991/9/25,1991,9,25,3.91256,10.47756
1991/9/26,1991,9,26,0,-10.47756
1991/9/27,1991,9,27,21.45632,-42.78798
1991/9/30,1991,9,30,-17.54728,79.6553
1991/10/1,1991,10,1,-1.95408,-11.64083
1991/10/2,1991,10,2,21.44668,25.08081
1991/10/3,1991,10,3,65.62797,9.74848
1991/10/4,1991,10,4,-11.50958,-6.09023
1991/10/7,1991,10,7,70.49462,41.24615
1991/10/8,1991,10,8,1.88947,-25.42928
1991/10/9,1991,10,9,31.99584,6.07E-01
1991/10/10,1991,10,10,-33.88531,22.40665
1991/10/11,1991,10,11,20.73909,-21.19252
1991/10/14,1991,10,14,69.04075,9.09518
1991/10/15,1991,10,15,73.42432,-11.52378
1991/10/16,1991,10,16,-34.72181,-12.16342
1991/10/17,1991,10,17,47.44441,21.26367
1991/10/18,1991,10,18,37.94567,15.72875
1991/10/21,1991,10,21,-18.02802,50.43012
1991/10/22,1991,10,22,-102.36371,-17.34429
1991/10/23,1991,10,23,-40.88382,-1.7982
1991/10/24,1991,10,24,42.73306,-14.41244
1991/10/25,1991,10,25,-68.95187,12.01369
1991/10/28,1991,10,28,16.87311,-42.19411
1991/10/29,1991,10,29,-18.75195,-13.34612
1991/10/30,1991,10,30,0,23.63101
1991/10/31,1991,10,31,48.58767,-23.02348
1991/11/1,1991,11,1,82.83045,3.64341
1991/11/4,1991,11,4,-3.648,-17.02879
1991/11/5,1991,11,5,-3.65107,2.43678
1991/11/6,1991,11,6,-69.95993,-25.04201
1991/11/7,1991,11,7,-37.27873,0
1991/11/8,1991,11,8,-35.71366,-19.64581
1991/11/11,1991,11,11,-81.92681,24.54341
1991/11/12,1991,11,12,-15.41419,-1.83595
1991/11/13,1991,11,13,-29.04991,21.98037
1991/11/14,1991,11,14,32.90859,-8.53471
1991/11/15,1991,11,15,51.75939,-4.27365
1991/11/18,1991,11,18,-74.96307,63.66735
1991/11/19,1991,11,19,-78.25338,27.00285
1991/11/20,1991,11,20,43.21374,-4.78825
1991/11/21,1991,11,21,-86.86179,20.31371
1991/11/22,1991,11,22,-115.17207,43.29636
1991/11/25,1991,11,25,42.78798,13.55238
1991/11/26,1991,11,26,-81.86755,-33.66412
1991/11/27,1991,11,27,67.65168,10.06751
1991/11/29,1991,11,29,26.36398,-9.47466
1991/12/2,1991,12,2,-81.6367,24.23756
1991/12/3,1991,12,3,-119.04946,-64.73706
1991/12/4,1991,12,4,52.61689,28.03256
1991/12/5,1991,12,5,-78.10123,-5.94924
1991/12/6,1991,12,6,-75.19509,35.57381
1991/12/9,1991,12,9,-136.48492,34.69905
1991/12/10,1991,12,10,-2.2369,-31.15764
1991/12/11,1991,12,11,22.31734,-18.32843
1991/12/12,1991,12,12,99.03268,-83.75084
1991/12/13,1991,12,13,19.5384,-5.43964
1991/12/16,1991,12,16,-63.27437,7.25134
1991/12/17,1991,12,17,-68.67335,-27.25516
1991/12/18,1991,12,18,-13.41797,6.0715
1991/12/19,1991,12,19,-58.62839,12.1176
1991/12/20,1991,12,20,-140.73988,-7.2665
1991/12/23,1991,12,23,60.54606,16.33256
1991/12/24,1991,12,24,43.71743,0
1991/12/26,1991,12,26,-108.95602,0
1991/12/27,1991,12,27,60.61106,-77.36427
1991/12/30,1991,12,30,-25.53998,-1.84427
1991/12/31,1991,12,31,108.09052,0
1992/1/2,1992,1,2,83.23951,-27.75842
1992/1/3,1992,1,3,-58.32555,25.91337
1992/1/6,1992,1,6,-4.51919,-44.51805
1992/1/7,1992,1,7,-119.18063,3.72732
1992/1/8,1992,1,8,-194.84749,11.16279
1992/1/9,1992,1,9,-2.43098,11.75191
1992/1/10,1992,1,10,89.05214,77.74596
1992/1/13,1992,1,13,131.40111,-48.81136
1992/1/14,1992,1,14,-74.59885,-3.68306
1992/1/15,1992,1,15,88.44459,23.88427
1992/1/16,1992,1,16,13.80174,14.63299
1992/1/17,1992,1,17,57.03976,-10.35994
1992/1/20,1992,1,20,-61.63547,34.63922
1992/1/21,1992,1,21,-97.65062,-11.51574
1992/1/22,1992,1,22,109.13079,-12.76354
1992/1/23,1992,1,23,-50.7413,-18.91025
1992/1/24,1992,1,24,64.47757,-23.90787
1992/1/27,1992,1,27,81.51752,34.89803
1992/1/28,1992,1,28,-42.8324,2.43849
1992/1/29,1992,1,29,-63.90155,-17.71013
1992/1/30,1992,1,30,11.48017,14.05188
1992/1/31,1992,1,31,-9.1817,-23.24071
1992/2/3,1992,2,3,13.76529,28.11769
1992/2/4,1992,2,4,70.43382,-4.87697
1992/2/5,1992,2,5,51.52897,-20.78846
1992/2/6,1992,2,6,0,20.17845
1992/2/7,1992,2,7,81.63256,3.04918
1992/2/10,1992,2,10,-19.7158,-18.93951
1992/2/11,1992,2,11,-111.19258,16.50034
1992/2/12,1992,2,12,-2.25315,14.61452
1992/2/13,1992,2,13,91.43379,-10.95628
1992/2/14,1992,2,14,-48.82258,-26.89896
1992/2/18,1992,2,18,-309.84643,-15.9735
1992/2/19,1992,2,19,68.95595,4.92118
1992/2/20,1992,2,20,30.55941,2.4585
1992/2/21,1992,2,21,28.0191,-22.17679
1992/2/24,1992,2,24,-53.86304,-22.29061
1992/2/25,1992,2,25,11.76632,8.68217
1992/2/26,1992,2,26,-4.7027,-22.98353
1992/2/27,1992,2,27,67.69575,63.06779
1992/2/28,1992,2,28,-16.244,-7.98731
1992/3/2,1992,3,2,-79.77541,-32.71653
1992/3/3,1992,3,3,70.46577,11.13894
1992/3/4,1992,3,4,-2.33053,-14.85827
1992/3/5,1992,3,5,-18.68941,-3.10188
1992/3/6,1992,3,6,-9.37495,-6.21042
1992/3/9,1992,3,9,37.37899,-7.46424
1992/3/10,1992,3,10,4.64983,-5.60661
1992/3/11,1992,3,11,-44.37573,8.09612
1992/3/12,1992,3,12,76.78592,-17.45659
1992/3/13,1992,3,13,79.98283,-4.37513
1992/3/16,1992,3,16,-6.79825,-53.48134
1992/3/17,1992,3,17,20.36289,-50.94422
1992/3/18,1992,3,18,-38.54375,16.62251
1992/3/19,1992,3,19,49.81535,-32.02304
1992/3/20,1992,3,20,-88.70423,12.83756
1992/3/23,1992,3,23,52.53166,-1.28205
1992/3/24,1992,3,24,20.38413,-3.84842
1992/3/25,1992,3,25,-6.78409,36.42306
1992/3/26,1992,3,26,20.32055,-10.83109
1992/3/27,1992,3,27,-27.11525,1.27565
1992/3/30,1992,3,30,20.35229,35.56687
1992/3/31,1992,3,31,42.65527,-20.28825
1992/4/1,1992,4,1,88.45407,29.13464
1992/4/2,1992,4,2,-8.76478,-44.41326
1992/4/3,1992,4,3,106.16857,1.27527
1992/4/6,1992,4,6,34.11265,-17.24787
1992/4/7,1992,4,7,-46.9743,-6.40552
1992/4/8,1992,4,8,82.92778,-16.05527
1992/4/9,1992,4,9,-65.78738,12.20741
1992/4/10,1992,4,10,27.70968,44.04582
1992/4/13,1992,4,13,-46.9974,-13.99515
1992/4/14,1992,4,14,-78.01907,-22.99888
1992/4/15,1992,4,15,2.18623,-6.41E-01
1992/4/16,1992,4,16,73.68446,-28.92522
1992/4/20,1992,4,20,6.44195,0
1992/4/21,1992,4,21,2.14519,20.58881
1992/4/22,1992,4,22,-30.12957,-2.56827
1992/4/23,1992,4,23,0,5.13502
1992/4/24,1992,4,24,23.69081,-25.09078
1992/4/27,1992,4,27,15.00896,-10.98254
1992/4/28,1992,4,28,25.60958,13.56263
1992/4/29,1992,4,29,75.93492,-13.56263
1992/4/30,1992,4,30,16.69563,8.40091
1992/5/1,1992,5,1,0,14.82345
1992/5/4,1992,5,4,55.87855,0
1992/5/5,1992,5,5,-66.30579,-9.66173
1992/5/6,1992,5,6,-6.26838,-6.45E-01
1992/5/7,1992,5,7,-12.56398,-8.39217
1992/5/8,1992,5,8,31.34205,10.97111
1992/5/11,1992,5,11,29.04991,-9.67895
1992/5/12,1992,5,12,-8.28016,-11.64329
1992/5/13,1992,5,13,-41.63929,-6.48E-01
1992/5/14,1992,5,14,-44.15523,21.97001
1992/5/15,1992,5,15,29.48664,26.98687
1992/5/18,1992,5,18,-35.83134,-1.28129
1992/5/19,1992,5,19,-85.4938,7.6821
1992/5/20,1992,5,20,60.02191,-32.74318
1992/5/21,1992,5,21,105.16119,3.86498
1992/5/22,1992,5,22,8.30391,5.79102
1992/5/26,1992,5,26,214.46003,1.92863
1992/5/27,1992,5,27,-15.82131,9.63031
1992/5/28,1992,5,28,5.93975,-21.85943
1992/5/29,1992,5,29,31.54218,7.72766
1992/6/1,1992,6,1,-15.74245,-8.37225
1992/6/2,1992,6,2,15.74245,27.63147
1992/6/3,1992,6,3,62.40531,11.51466
1992/6/4,1992,6,4,9.67033,-19.2081
1992/6/5,1992,6,5,26.96294,5.13047
1992/6/8,1992,6,8,-34.69748,-1.28205
1992/6/9,1992,6,9,-23.28662,-11.55551
1992/6/10,1992,6,10,36.81305,-1.92891
1992/6/11,1992,6,11,-30.97968,7.71051
1992/6/12,1992,6,12,-9.72664,17.29876
1992/6/15,1992,6,15,11.66936,39.46423
1992/6/16,1992,6,16,-11.66936,-4.43772
1992/6/17,1992,6,17,-1.94795,-4.44226
1992/6/18,1992,6,18,-5.84908,-9.53446
1992/6/19,1992,6,19,0,29.17293
1992/6/22,1992,6,22,42.71147,-13.29377
1992/6/23,1992,6,23,21.19924,16.45297
1992/6/24,1992,6,24,57.29562,-18.98973
1992/6/25,1992,6,25,-59.21855,13.93392
1992/6/26,1992,6,26,-27.01085,1.26451
1992/6/29,1992,6,29,-38.8807,-19.00635
1992/6/30,1992,6,30,-126.81032,17.74185
1992/7/1,1992,7,1,51.96406,1.89662
1992/7/2,1992,7,2,47.42116,44.64661
1992/7/6,1992,7,6,-41.46512,-6.26055
1992/7/7,1992,7,7,-98.31988,-12.54825
1992/7/8,1992,7,8,2.02894,23.81075
1992/7/9,1992,7,9,-2.02894,-3.12555
1992/7/10,1992,7,10,-24.4215,18.09693
1992/7/13,1992,7,13,16.29625,-1.24565
1992/7/14,1992,7,14,20.28469,8.71203
1992/7/15,1992,7,15,50.30106,19.84783
1992/7/16,1992,7,16,15.97407,25.91337
1992/7/17,1992,7,17,-42.0579,45.28404
1992/7/20,1992,7,20,42.0579,31.54108
1992/7/21,1992,7,21,-1.99355,-14.52896
1992/7/22,1992,7,22,11.94759,7.87589
1992/7/23,1992,7,23,23.79702,9.06985
1992/7/24,1992,7,24,3.95352,-23.01385
1992/7/27,1992,7,27,11.83902,9.70491
1992/7/28,1992,7,28,1.97004,14.51682
1992/7/29,1992,7,29,-9.85913,-41.25768
1992/7/30,1992,7,30,-33.68945,6.70067
1992/7/31,1992,7,31,7.95047,13.3704
1992/8/3,1992,8,3,-57.97343,-46.36423
