BIGau,Ndate,BIGpf,LGdija,usdin,loggas,logauf
10.99326,2008/4/2,162.50219,-15.62296,-17.59426613,47.96919707,60.08556701
31.60287,2008/4/3,-41.62732,5.88928,-11.0701695,-187.2929946,47.28505685
43.38161,2008/4/4,99.24327,-5.71706,-7.49585056,-44.03471823,19.15304017
99.56969,2008/4/7,115.3776,1.03658,8.394483832,213.1795197,64.96637389
-54.2433,2008/4/8,-23.55204,-12.41046,1.796708908,-41.89654957,-41.14324877
9.48242,2008/4/9,93.84309,-17.01632,-24.61959411,157.8786907,92.14647303
51.78641,2008/4/10,-29.87285,18.92899,18.02802431,18.10101682,-24.72492584
-1.17013,2008/4/11,1.1831,-89.47263,-21.34129513,-85.56305848,-22.04426208
-5.85539,2008/4/14,63.41321,-8.23886,3.915412218,66.16622043,8.455709187
15.20763,2008/4/15,78.17704,21.2741,9.622925569,65.17326497,15.45950384
70.65621,2008/4/16,43.29309,89.28982,-38.92337734,95.9619833,76.02317618
4.59328,2008/4/17,-2.64595,0.42,16.9398355,-20.86353368,-24.42322479
-174.46713,2008/4/18,68.64828,78.0528,19.88034808,84.50059066,-129.4537278
46.34737,2008/4/21,29.30298,-8.23446,-22.59836933,59.48216281,11.8861118
-2.36479,2008/4/22,69.31256,-35.63087,-20.59132624,-51.28560509,35.93529553
-93.246,2008/4/23,-39.10449,14.65291,30.85049337,70.66477188,-76.48150795
-14.52491,2008/4/24,-83.02178,29.07384,43.48228961,3.62398643,-93.98373401
-19.44243,2008/4/25,91.09077,14.47941,15.19086531,69.07969426,1.958486987
-4.87424,2008/4/28,8.41975,-6.77984,-13.69921328,123.7968554,27.81289824
-51.51252,2008/4/29,-115.63093,-13.45276,18.15702134,-171.996967,-91.92020811
-44.64517,2008/4/30,-82.27746,-3.99891,-22.93211233,0.400548289,-57.00665723
-90.69124,2008/5/1,-36.13056,63.84867,45.1527742,-114.4441515,-70.53602849
2.54494,2008/5/2,144.2467,16.06019,12.39408889,87.92840235,36.67963469
0,2008/5/5,134.18265,-29.58743,-18.60442267,158.6622242,81.41375425
132.79147,2008/5/6,67.17231,17.14096,-11.8538315,-10.89237896,18.38233692
-58.3788,2008/5/7,59.82551,-69.42087,30.45825417,68.40033126,-31.8457509
43.54801,2008/5/8,5.62148,17.73294,-1.473633355,-24.60816397,54.59150045
-4.95487,2008/5/9,78.98062,-41.0005,-26.01812834,104.3880852,19.19156122
37.02448,2008/5/12,-60.06167,44.12829,-6.231976279,-89.76017707,-3.929822523
-91.90446,2008/5/13,54.54156,-14.82212,18.66916481,46.25280906,-75.3503221
7.5246,2008/5/14,-54.89116,22.34725,7.681401002,66.40948583,-15.5293192
73.30563,2008/5/15,-3.49758,31.62906,-4.429919277,-75.16350754,67.71984211
76.93313,2008/5/16,75.27196,-1.95921,-31.43422059,-117.7859212,97.70816659
45.75365,2008/5/19,26.05706,13.80931,12.77905785,-55.1542495,28.88887472
38.15901,2008/5/20,68.50641,-67.01111,-39.04935682,159.9670347,69.03154369
40.17991,2008/5/21,135.8109,-77.70412,-26.43017452,103.8354025,39.96242645
-1.17647,2008/5/22,-77.65454,8.41154,19.23788226,21.21509594,-47.52606362
22.29864,2008/5/23,45.57657,-50.51005,-25.8706351,59.00329959,36.27976086
-98.26354,2008/5/27,-111.1418,23.84914,18.02802431,-20.56009503,-84.81010498
-20.40354,2008/5/28,72.86318,15.781,12.27624917,42.11684179,-34.5861829
-94.86507,2008/5/29,-148.68432,17.96009,28.60936049,-164.15649,-113.8509415
13.50457,2008/5/30,24.9664,-2.71385,-9.217852174,85.82359485,49.71858513
12.24055,2008/6/2,13.95954,-46.46634,2.38067421,97.60661948,27.32341446
-44.22839,2008/6/3,-118.88837,-35.21222,18.40610991,90.4887712,-55.31241457
20.94177,2008/6/4,-70.79609,-4.3336,12.12907281,55.78818838,-8.382638075
-23.41216,2008/6/5,190.70413,74.35769,-25.48057892,48.84076494,-40.16453019
57.68586,2008/6/6,350.78313,-138.14994,-38.50338829,59.9464062,116.0022537
27.95245,2008/6/9,-133.37513,25.00778,26.60082566,-30.55885549,-3.396527041
-89.34653,2008/6/10,-99.39869,3.33718,51.24565503,-58.62604896,-132.0774898
-8.66485,2008/6/11,164.52885,-73.40951,-29.84447375,77.87916075,58.64903603
-69.94828,2008/6/12,11.44889,20.72755,38.08200873,47.08400152,-52.14874322
18.84689,2008/6/13,-60.1242,58.89346,17.01392244,-59.10719042,5.492658738
110.17324,2008/6/16,-8.05831,-13.52553,-28.49191156,104.6789078,65.86723677
-33.129,2008/6/17,-19.40117,-38.67709,14.12245343,6.375581718,3.439178157
29.46045,2008/6/18,85.67763,-47.12598,-4.996451803,85.65981869,32.2933392
75.19389,2008/6/19,-153.61408,12.26877,1.764110031,-116.2807938,52.3311074
21.58883,2008/6/20,87.66024,-80.08207,-28.90391601,44.68124199,-1.926986086
-128.70725,2008/6/23,67.85989,-0.121,25.6691667,69.29760853,-80.24257106
41.70044,2008/6/24,8.24992,-12.8288,-12.66809752,-63.61946414,21.54340066
-33.08226,2008/6/25,-78.36865,1.61808,-18.33092644,-86.98317182,-45.16781877
129.64977,2008/6/26,161.26138,-133.82001,-29.73002313,118.246656,160.3567063
47.4903,2008/6/27,17.69149,-40.72886,-7.165591867,30.71098743,76.37594369
50.47945,2008/6/30,-6.50954,1.33944,7.762191198,50.70724976,-14.51160492
33.71598,2008/7/1,29.98664,12.32258,-7.762191198,49.15739521,75.7658222
-10.4356,2008/7/2,79.37001,-64.09475,-20.06674394,-37.46446963,10.58525728
-5.80841,2008/7/3,51.72023,28.18365,44.20338231,60.55676442,-59.70572872
-80.95958,2008/7/7,-118.78466,-21.81843,-1.190173978,-196.2951337,-21.49051951
20.08712,2008/7/8,-166.90635,58.4735,20.48492655,-208.7482806,-25.36444807
29.37212,2008/7/9,0.319,-91.27755,-26.44069383,-129.0113755,25.36444807
56.99942,2008/7/10,175.18033,31.66712,-6.26235843,105.0677242,63.2320875
106.16743,2008/7/11,103.90968,-49.97749,-25.14012704,-142.1219324,85.01510539
23.6183,2008/7/14,2.99245,-17.77895,-10.5181568,20.01947685,59.33936804
80.01558,2008/7/15,-197.05102,-36.5502,-2.407731077,-178.6648425,22.26699309
-37.60149,2008/7/16,-131.5663,108.273,12.32553609,-29.99729003,-71.20842447
-53.64488,2008/7/17,-174.80124,79.40292,9.595683957,-341.1167259,36.86961528
-25.94157,2008/7/18,-13.79408,18.89505,-4.195503188,13.58007256,-57.23675353
3.39248,2008/7/21,72.18357,-11.05599,-12.31019785,-24.72271279,26.23323947
4.51919,2008/7/22,-103.63594,50.88888,27.27556352,-187.0264742,-68.63045522
-161.03865,2008/7/23,-120.80288,11.17004,21.75724084,-122.0610793,-118.8904305
7.02553,2008/7/24,36.49117,-107.0027,5.05114564,-211.3827646,-1.88373233
-35.24183,2008/7/25,-77.86956,8.18509,-2.970550608,-112.7855867,21.61374814
14.13107,2008/7/28,51.48759,-92.49515,-12.79657124,37.60561017,4.684440988
-31.85981,2008/7/29,-89.35258,102.74583,38.27715016,25.51900925,-52.75659449
-92.16461,2008/7/30,159.80826,70.35039,0.295408279,14.58233587,-64.45427494
98.08224,2008/7/31,-93.14706,-77.80234,-5.320425816,-61.00605368,52.59024303
-26.09808,2008/8/1,35.55525,-19.77865,10.6343417,126.7212335,-23.34794105
-32.2453,2008/8/4,-130.02851,-16.19977,1.179987731,-318.0413041,-42.73121521
-115.39758,2008/8/5,-80.8752,125.79154,25.58573165,0,-104.9956277
-12.32741,2008/8/6,-21.55493,15.04143,20.76918262,23.32920708,-14.85446033
-39.68452,2008/8/7,52.42176,-84.51586,18.34619174,-101.1663426,-24.37208436
-95.73004,2008/8/8,-178.01143,113.57366,74.04808821,-166.8284283,-64.82502556
0,2008/8/11,-28.36682,17.73992,17.39176025,52.85808778,-187.7847413
-180.73835,2008/8/12,-54.98922,-51.86792,0.284531387,-9.894596469,-70.88721664
3.98131,2008/8/13,113.41114,-41.04342,3.697212669,65.19972893,89.35102443
-2.6538,2008/8/14,-37.22386,31.132,25.51012646,-167.5403438,-89.35102443
-170.54577,2008/8/15,-47.07845,16.4084,29.01222427,-23.55065816,-120.9630007
53.50718,2008/8/18,-34.49233,-67.76015,-4.494057904,-110.8897217,75.04549978
-41.10073,2008/8/19,63.40736,-49.78435,-16.04798135,48.1824337,61.47305384
146.1771,2008/8/20,17.03044,26.27982,6.200986647,54.64937578,-4.285624938
93.48522,2008/8/21,228.08644,4.85852,-43.30950393,93.0913642,119.991625
-49.78392,2008/8/22,-242.84229,74.53055,32.02838889,-220.7700429,-29.29484847
0,2008/8/25,19.66334,-91.26549,0.564752253,-9.978687916,-40.07602579
15.78298,2008/8/26,43.54619,10.14155,24.77667298,244.4107585,12.69558464
0,2008/8/27,69.66054,33.97749,-8.430722498,60.43542811,31.05312198
58.68053,2008/8/28,-95.13462,79.56346,3.374253185,-181.7308451,14.65974327
-27.28561,2008/8/29,-4.88711,-64.09577,13.75105644,-58.11317818,-8.370935865
-183.70081,2008/9/2,-221.85338,-10.03038,23.40614961,-389.8812579,-129.1578501
27.10961,2008/9/3,-14.27428,6.01423,1.389253337,1.793987558,-12.42617391
12.14433,2008/9/4,-58.37594,-131.76387,28.79616933,34.53889032,-26.04797904
14.7971,2008/9/5,-67.34012,12.68628,17.35142135,74.68249729,-1.633197695
-2.68663,2008/9/8,4.49475,110.7323,35.8595067,45.2394176,-0.544535744
-143.43471,2008/9/9,-127.64535,-106.95258,-19.94624109,4.613406164,-57.00779333
-33.46106,2008/9/10,-28.69426,14.74309,31.92453315,-82.62550453,-164.1800533
-200.50124,2008/9/11,-73.00674,63.04877,14.92655524,-86.02521529,-96.17906944
55.34344,2008/9/12,13.32654,-4.45397,-64.13892113,70.1352985,109.9099037
140.95698,2008/9/15,-241.37359,-196.18177,-10.18534098,4.714187512,128.3223348
25.14417,2008/9/16,-212.00643,55.93045,40.59881973,-56.3141389,-36.75763903
182.74426,2008/9/17,277.30833,-180.15177,-79.35559624,361.0476412,375.3680407
259.2025,2008/9/18,32.06455,164.67911,-1.390587831,-161.6452187,230.2727064
30.08981,2008/9/19,286.30076,142.94861,-6.959625891,-51.59314025,-159.0419303
98.81985,2008/9/22,631.74101,-144.52532,-88.09178206,72.6271441,213.1904465
48.57931,2008/9/23,-547.00195,-64.15086,15.6093594,152.1258787,-89.31820867
-14.51682,2008/9/24,-35.99711,-11.61894,13.0121547,-140.2328229,17.13195444
-36.50578,2008/9/25,93.05941,78.28046,12.97328464,25.37597518,-55.55662614
65.49105,2008/9/26,-45.67096,47.44426,-3.662436249,-144.0540189,25.65418463
14.42042,2008/9/29,-449.95218,-314.19036,27.2532447,-148.3951823,25.99252018
-99.50742,2008/9/30,188.28769,198.67994,101.3187518,128.5882903,-68.99966684
-22.15165,2008/10/1,-92.02145,-7.84793,9.566262634,166.1093938,32.1719419
-140.43077,2008/10/2,-205.79256,-141.91991,59.92233692,-141.0745866,-210.6603551
-124.09258,2008/10/3,-4.16146,-65.73328,-3.232560491,-71.99871248,-52.59821193
242.25814,2008/10/6,-290.29104,-158.42967,73.21694854,-320.2126459,173.576584
6.19624,2008/10/7,109.87965,-227.64104,-38.85972752,-42.78168873,78.32529068
130.52382,2008/10/8,-53.8599,-87.77105,-9.367585591,-16.71601846,120.4351517
-97.21603,2008/10/9,-116.78213,-330.75581,17.1140218,53.13907528,-97.25957512
82.77163,2008/10/10,-470.46721,-65.2842,102.5950569,-188.570638,-138.4063884
-346.21464,2008/10/13,190.81523,456.37173,-57.46073342,100.5067251,-84.59051524
5.21989,2008/10/14,-139.14266,-35.59179,-30.48065084,25.25163252,-13.48097612
74.99168,2008/10/15,-231.98887,-356.14375,37.3423784,-88.04228994,-4.156425554
-234.38369,2008/10/16,-282.22978,198.59062,22.88188181,72.52020705,-180.4292754
-98.52093,2008/10/17,122.60362,-61.88348,2.884545166,53.44635915,-89.78549331
57.74181,2008/10/20,142.69686,198.13381,33.42551145,-28.8952817,13.80730107
-127.49828,2008/10/21,-201.11482,-104.46925,48.63197079,65.8567373,-120.2024513
-160.44365,2008/10/22,-261.33706,-260.1933,70.1704302,-42.72515229,-190.0377734
-142.40439,2008/10/23,70.34569,86.82919,0,-235.7010996,-120.0946097
-45.47628,2008/10/24,-242.89179,-158.92644,58.32918512,-123.5239005,95.14874215
108.35352,2008/10/27,-63.42169,-106.60933,32.84093995,-82.92606131,74.41180776
0,2008/10/28,-33.79204,448.44892,-0.495741661,45.87536168,-14.07572814
194.73138,2008/10/29,318.28485,-35.67492,-98.52804106,194.2723547,78.58904222
-50.02625,2008/10/30,-100.23126,90.69257,-19.31443328,-25.58641558,-90.94283872
-143.2191,2008/10/31,120.13097,67.73983,55.17335105,231.4330748,-121.8732989
-7.43528,2008/11/3,-257.24927,-2.41316,32.07173964,35.07279396,51.7955459
69.3941,2008/11/4,428.05066,140.05381,-81.39086382,235.4794535,179.4424426
72.62619,2008/11/5,-334.60703,-225.01864,-12.22648029,18.01057939,-85.27795379
4.31919,2008/11/6,-312.23945,-216.02465,67.32597805,-164.8490143,-59.57817396
-112.24211,2008/11/7,19.25289,122.13521,-0.502335877,-140.392794,11.86273564
103.59943,2008/11/10,96.39658,-35.72506,-3.015236052,304.6426574,72.83443056
-112.46862,2008/11/11,-219.79834,-87.32421,64.86596072,-338.1940248,-79.94818288
-53.5989,2008/11/12,-238.47249,-210.47804,17.79290226,-198.7964811,-85.68134826
-67.94247,2008/11/13,157.94267,280.49009,-31.93083157,-59.39512512,-78.15435664
202.1722,2008/11/14,-90.41849,-169.3738,-30.91609345,-4.126313678,225.1045264
-79.15137,2008/11/17,-162.1182,-115.87992,17.72887799,149.4566799,-2.925921298
23.60302,2008/11/18,-44.48638,78.63552,30.29569538,-11.31582553,-54.78456752
138.9861,2008/11/19,-61.92249,-226.14721,-9.165731281,148.7208404,19.51888598
-138.9861,2008/11/20,-336.7005,-248.63644,36.05558885,-284.1103834,74.31019852
209.6506,2008/11/21,27.04806,275.2404,5.898403694,111.3288453,243.1082216
261.14485,2008/11/24,380.34936,209.14152,-106.1581483,265.1813258,149.3531468
-10.57321,2008/11/25,-307.89339,18.51858,-61.84758053,-328.6422424,-5.30338913
-42.55216,2008/11/26,303.10953,124.76859,34.32773811,322.3325728,-52.85596462
10.67719,2008/11/28,-0.798,50.67917,48.85990383,-238.8118292,41.16566195
-199.11492,2008/12/1,-431.67635,-348.0437,9.756338768,62.26076023,-227.1909779
11.15006,2008/12/2,-209.42611,141.56038,-3.99994946,-120.0153232,37.4033166
-77.24115,2008/12/3,-15.75043,88.13447,17.22352992,-52.37033957,-70.04449649
39.49441,2008/12/4,-299.69853,-110.29486,-31.00152233,-231.8848682,-28.33720623
-138.38111,2008/12/5,-294.16597,132.34353,32.24695402,-203.1682333,-76.28957458
104.55079,2008/12/8,298.14212,147.71233,-79.92912986,-135.1998616,96.71098283
2.82928,2008/12/9,-166.08294,-119.68458,13.9298539,10.13159412,28.20470245
190.89901,2008/12/10,147.16375,34.8826,-16.4673619,82.50493944,190.850822
135.89464,2008/12/11,423.71357,-98.42569,-85.09819481,-67.73961224,94.73956295
-6.56332,2008/12/12,-156.66893,32.62761,-13.48097612,-86.18791431,-31.7043249
-2.62811,2008/12/15,-169.35756,-32.91157,-71.57553298,122.4984356,86.63599816
63.93515,2008/12/16,-89.71105,178.6284,-35.4099673,80.79421337,32.62856247
161.45691,2008/12/17,-367.75544,-48.84142,-81.66599421,-100.843355,131.1215629
-74.2617,2008/12/18,-437.62499,-109.31863,29.18910984,-55.22579694,-39.73076644
-100.16698,2008/12/19,-291.33249,-13.08134,96.95783954,-170.8344105,-118.8238267
68.31305,2008/12/22,712.66531,-30.18444,-18.74294507,-32.69074389,50.5899685
-28.22603,2008/12/23,-102.39893,-51.38007,5.552117226,349.0091292,-46.43801329
0,2008/12/24,-424.52417,25.19681,-11.11134149,129.02631,51.05462075
0,2008/12/26,280.67114,24.07237,-15.12529282,-62.1700059,117.8420061
185.20947,2008/12/29,258.20552,-16.15627,-8.780885816,225.1487065,20.90590655
-52.11596,2008/12/30,-108.78533,93.41366,13.5629874,-200.6185293,-26.39793384
0,2008/12/31,579.36307,53.77471,19.60461553,-179.3265674,70.86027574
23.65376,2009/1/2,166.21171,125.97342,34.48993734,261.5622991,-23.65658951
-105.56288,2009/1/5,225.52778,-39.50007,40.19823759,72.84691706,-108.0788588
-26.79657,2009/1/6,-20.51297,30.073,7.52834402,-64.12760045,41.34728493
1.27978,2009/1/7,-567.42178,-119.85812,-31.49810451,-81.32955934,-123.6925789
36.95061,2009/1/8,-95.79278,-13.51083,-40.94919378,-219.1841906,65.59380581
-43.3533,2009/1/9,-91.56675,-71.76614,58.67871638,-52.43370347,2.033928064
-105.06068,2009/1/12,-359.07054,-63.70118,15.06525431,20.42263942,-176.3769481
-2.62652,2009/1/13,21.89628,-13.04229,64.34491323,-290.0152858,-1.058996547
-26.3529,2009/1/14,-57.8605,-129.61426,8.932690169,-183.0860413,-63.4796579
-61.22549,2009/1/15,-224.72642,6.53587,-0.764939644,-112.4191969,-8.067891637
125.50828,2009/1/16,134.08571,36.19469,-16.35089104,-37.82763077,172.0516617
100.4045,2009/1/20,257.47783,-177.76908,75.64979325,-146.2656985,78.45665368
-20.40741,2009/1/21,508.28543,149.82147,-17.53411872,127.2276049,-25.48384744
54.62896,2009/1/22,11.95033,-55.93801,-19.36964901,-90.89255485,43.74006459
78.81695,2009/1/23,269.89481,-24.25568,3.024334954,-153.9241454,183.800743
167.80542,2009/1/26,-69.71471,20.63451,-49.91799927,-26.99885581,63.56347151
-61.2623,2009/1/27,-413.16716,31.29774,-14.03956699,12.5560596,-44.68633419
-10.90128,2009/1/28,60.16117,105.34733,14.29441222,-26.11869107,-53.94428164
-14.57773,2009/1/29,-74.80855,-119.033,27.68885964,95.95937929,82.34694833
130.65177,2009/1/30,25.07964,-79.6818,35.55779928,-153.5861653,105.2369489
-5.90797,2009/2/2,-169.99997,-34.89593,1.004497476,135.5162932,-97.56644053
-65.52366,2009/2/3,75.19509,76.76125,-53.05274582,-42.13695062,-70.98761354
2.40008,2009/2/4,-49.26698,-65.92403,32.66625014,80.0917023,46.49048662
71.39248,2009/2/5,90.60344,57.6963,14.35602285,42.3063237,57.42187864
-33.1705,2009/2/6,-106.79035,115.60852,-36.1061996,121.7727855,1.425864249
-86.47742,2009/2/9,-66.45549,-5.10087,-30.27695753,29.91707458,-103.3911571
70.99029,2009/2/10,-226.46342,-205.35845,55.05340104,-245.3138531,102.440633
132.80774,2009/2/11,-190.31869,27.79444,-0.504231374,-10.52835623,140.763481
24.23975,2009/2/12,-243.54698,-3.70479,39.15528989,-45.27453811,21.57362218
-35.83022,2009/2/13,429.2369,-45.31976,-29.08176883,-32.07291717,-32.17010872
148.31565,2009/2/17,-309.48479,-167.95855,47.68148337,-249.9576566,116.0614973
-17.98323,2009/2/18,-38.71522,1.74198,20.20551021,11.35141267,47.79141102
73.70564,2009/2/19,570.5008,-51.85605,-28.61105299,-142.4730983,-7.113024121
37.48694,2009/2/20,-59.81197,-58.7282,-52.28027662,-77.36276485,112.8671458
-14.29506,2009/2/23,-56.12568,-150.50782,36.41380912,97.55018996,-31.32572457
-6.61362,2009/2/24,168.42101,141.81402,-18.91702935,144.8998748,-112.7986133
-25.44593,2009/2/25,267.6345,-47.55304,53.05713025,-188.5800511,-15.26362165
-190.53048,2009/2/26,269.41628,-53.37336,-12.09150451,22.42765127,-108.835453
71.29167,2009/2/27,-44.4048,-72.65336,13.56978607,127.0172279,-1.38361754
-67.81499,2009/3/2,-472.04528,-188.26892,45.0913568,-47.85089406,-11.54732087
-110.28059,2009/3/3,159.29456,-23.99855,-2.438623692,133.8931812,-122.4238519
-25.02458,2009/3/4,372.49486,95.67608,-15.63970115,58.43066554,-32.95009401
21.45846,2009/3/5,-172.78405,-181.47841,24.41234544,-259.7884239,99.51536468
108.05071,2009/3/6,186.16167,21.35117,-31.7628885,-154.6387958,70.1726965
-57.21397,2009/3/9,145.41945,-52.67381,22.01441119,-88.97509291,-113.9627209
-105.8872,2009/3/10,-127.32977,244.67554,-2.92881532,-28.18273887,-105.866468
-9.64563,2009/3/11,-333.62953,2.4509,-51.8236805,-47.76263967,71.18164144
122.57926,2009/3/12,457.2671,147.64489,-10.88519921,219.6182325,62.98694572
12.88882,2009/3/13,-72.63242,32.53745,-10.41593021,-69.0327449,28.58598224
-39.96243,2009/3/16,102.08246,-4.21635,-28.14846899,-91.52779652,-38.47075768
-18.93385,2009/3/17,162.91891,106.24386,22.68251941,-43.07837542,-24.57385562
-106.85324,2009/3/18,-91.05788,53.04184,-119.2132241,-148.3327044,-133.2990035
297.11949,2009/3/19,302.27773,-50.04802,-69.02702608,542.328232,327.4630798
-11.366,2009/3/20,-46.53049,-72.43942,36.19572533,54.798031,-11.34461963
-21.67769,2009/3/23,227.01465,287.13707,-20.12896205,68.29792271,-16.84461028
-118.26154,2009/3/24,14.50605,-65.07757,19.61399853,53.27600091,-133.397296
24.61263,2009/3/25,-98.45786,50.50379,-1.802853324,-18.02054378,56.54530012
43.02859,2009/3/26,127.3254,96.84103,16.19880056,-401.2045942,19.45642533
-66.46602,2009/3/27,-159.5414,-82.08853,49.50587097,-362.4087748,-77.4130708
18.76005,2009/3/30,-342.30411,-144.31821,36.38513567,127.2921624,-35.43352388
-54.15507,2009/3/31,110.71633,49.88534,-20.42911693,42.76520472,33.55101635
37.74446,2009/4/1,-112.51093,86.28239,3.285227974,-94.17542895,16.4443393
-127.51502,2009/4/2,365.60258,119.4713,-54.39873237,101.0708178,-88.59109272
34.93165,2009/4/3,-10.73862,21.45457,-17.17239706,21.76345094,-56.84690023
-170.04547,2009/4/6,-122.46272,-22.66866,26.62663892,-79.56234529,-118.4669346
47.15244,2009/4/7,-164.72224,-102.64051,30.01461453,-202.4771995,52.99661996
1.23397,2009/4/8,20.27563,26.43016,2.28075882,82.12709909,12.78060518
2.46688,2009/4/9,244.52083,134.37053,18.45536274,-23.9942313,-12.78060518
0,2009/4/13,-185.99086,-13.75973,-58.15907292,21.60076482,61.10383901
34.39001,2009/4/14,-55.89228,-74.81971,-0.255685427,72.41376839,-18.48478408
17.09342,2009/4/15,-14.08619,59.59941,22.18850874,4.706524242,9.252226582
-51.48344,2009/4/16,63.90017,51.5136,7.117083118,-111.97461,-66.17108435
-49.60585,2009/4/17,30.30679,3.15233,40.19518353,154.1053671,-59.17655345
32.30818,2009/4/20,-402.03521,-157.49702,34.33770248,-225.8912134,97.04202019
57.8002,2009/4/21,59.2293,70.2246,-4.496061064,-35.7243256,-24.05797754
-13.45892,2009/4/22,213.18229,-45.46182,-20.29007471,25.8986544,47.49645936
56.00735,2009/4/23,67.92192,38.6447,-36.81338482,-153.9369368,68.12791644
48.12176,2009/4/24,165.7191,64.59272,-42.49465776,-145.0805409,36.75831244
0,2009/4/27,-120.4434,-27.66864,50.84282862,-58.34883861,-29.57315972
-79.6893,2009/4/28,-19.09753,-4.35866,-30.17971405,89.84812317,-70.44593336
35.19522,2009/4/29,90.40057,90.48241,-34.23682902,105.930735,33.91807236
-73.1358,2009/4/30,12.76212,-9.35306,6.151844011,-38.45607907,-44.14536514
6.14191,2009/5/1,173.20787,23.48514,-3.587516576,217.2239008,-15.14158756
0,2009/5/4,102.45743,111.88971,-30.3559753,213.8754582,67.96609478
123.43555,2009/5/5,-50.52324,-8.30034,9.283657326,-130.1797545,10.10379243
0,2009/5/6,197.11791,52.1634,-18.32850119,315.06239,32.5566785
10.7248,2009/5/7,28.42805,-52.57651,8.528502787,211.5205414,21.41143936
-25.06585,2009/5/8,144.60247,84.28152,-76.31506643,238.1142808,-2.848766792
28.6349,2009/5/11,-9.64028,-79.67757,8.138019693,-9.076168024,-6.654398529
18.98558,2009/5/12,25.90601,25.89129,-19.71500292,145.919997,49.66122242
33.02636,2009/5/13,-61.68743,-95.51027,10.78862305,-114.7371671,9.395233127
5.87123,2009/5/14,44.6809,24.27069,-13.4240651,-41.2897574,11.7155313
19.903,2009/5/15,-172.28971,-32.79732,40.93187572,-200.8775923,13.55054085
-39.89764,2009/5/18,202.55941,121.93253,-20.68010542,43.23472336,-45.01959141
17.6471,2009/5/19,45.37665,-14.95317,-36.89193197,-242.7460508,23.50592889
68.72444,2009/5/20,170.61341,-27.1472,-51.91309795,61.69685441,49.87926836
-9.25508,2009/5/21,-69.86121,-67.51198,-23.6322092,-421.2624464,63.49582168
101.86844,2009/5/22,43.8828,-7.76357,-31.62057242,-107.3893277,35.02944158
-67.26312,2009/5/26,54.58494,101.72576,4.876061312,27.09730459,-24.53647667
27.48708,2009/5/27,68.99184,-89.83182,11.35623125,1.22768759,0.455641276
30.71644,2009/5/28,110.15918,53.96569,4.588140869,486.0822169,37.652549
79.75113,2009/5/29,81.31484,49.60078,-58.11317818,-136.0068198,77.44672105
27.73636,2009/6/1,146.18453,111.52411,-14.78777015,445.213628,-0.887492558
-7.74834,2009/6/2,-1.90022,9.66464,-38.02132925,-133.8951506,20.36658454
-14.42656,2009/6/3,-156.74614,-32.73163,58.546328,-390.1690035,-83.39637898
-26.76021,2009/6/4,173.18713,37.38467,-4.643838661,50.44659995,74.55307554
-39.32327,2009/6/5,-23.41557,6.3929,69.4105094,65.61489735,-87.17923488
-83.18107,2009/6/8,-22.26667,0.674,12.89186793,-156.6121637,-45.39546735
56.00928,2009/6/9,120.76743,-0.709,-61.85212065,0,10.48305393
-10.23341,2009/6/10,81.12146,-11.93052,27.92900184,-26.85523568,0
-28.55332,2009/6/11,81.42695,15.82417,-49.47264846,255.8422094,33.10567608
-47.2377,2009/6/12,-38.41214,14.01001,40.54406051,-84.74307544,-96.84889629
-23.23057,2009/6/15,-86.45991,-93.35574,37.00139307,351.3438962,-61.41170524
8.14484,2009/6/16,-9.23442,-54.5311,14.4236807,-55.39145607,21.96597704
-16.30499,2009/6/17,34.37543,-3.82648,-29.81161793,128.5049984,17.6788571
46.42422,2009/6/18,20.73882,29.75654,23.38317988,-166.5363807,-6.504893424
-24.31083,2009/6/19,-112.18562,-8.06332,-20.41972373,-65.21221208,7.43336907
-74.94078,2009/6/22,-166.76309,-103.29645,27.38343569,-107.9657703,-70.19242579
7.08089,2009/6/23,147.36234,-8.39296,-51.96034768,-60.0416681,15.53996551
59.72595,2009/6/24,-35.90012,-12.04432,38.02173982,-134.1644618,47.6840497
17.41127,2009/6/25,97.55621,89.35685,-10.21427116,94.80045574,23.18468467
21.95454,2009/6/26,-66.67684,-17.46858,-31.6009071,117.0375474,7.393034779
-30.07111,2009/6/29,143.90312,46.5787,0.542122684,-5.502274674,-1.38523572
-4.64486,2009/6/30,-98.30257,-42.14969,16.77232549,-121.7153798,-61.86039376
17.39267,2009/7/1,-36.19142,29.23821,-29.80198408,-45.53588054,64.63042351
-40.69179,2009/7/2,-164.74774,-115.57167,27.3713069,-211.034786,-47.79909514
-23.42479,2009/7/6,-178.01991,23.08312,1.614877864,-156.5635425,-31.37742693
-2.34944,2009/7/7,-76.61402,-84.95743,9.139649563,-72.84462261,22.5023551
-28.2929,2009/7/8,-196.94308,7.87162,7.512354683,-97.33931686,-93.58323509
-29.66909,2009/7/9,19.45412,2.52695,-51.50490097,70.66032666,32.84175796
5.95006,2009/7/10,-37.54523,-19.49445,20.56732447,-44.83244905,-17.57991113
-21.45846,2009/7/13,-14.52734,97.60453,-7.025234239,-143.992674,47.35049978
76.99408,2009/7/14,-12.38656,14.47201,3.784230492,215.5041133,1.412569477
61.78498,2009/7/15,144.94569,131.36493,-49.45407609,-188.9660239,77.45465716
-13.91228,2009/7/16,33.7427,47.92618,-4.921804137,481.5844427,-18.53783551
11.59666,2009/7/17,106.52127,15.98275,7.380616103,1.18384758,9.742229284
